timestamp,thickener_id,filter_id,thickener_health_score,filter_health_score,source_circuit,feed_grade_pct,feed_solids_pct,flocculant_dosage_gt,retention_time_hr,underflow_solids_pct,overflow_clarity_ntu,thickening_efficiency,filter_pressure_kpa,cycle_time_min,cake_moisture_pct,water_recovery_pct,solid_recovery_pct,thickening_ratio,flocculant_efficiency,retention_adequacy,overflow_quality_index,thickener_health_impact,filter_pressure_efficiency,moisture_reduction,cycle_time_efficiency,filter_health_moisture_impact,dewatering_energy_intensity,water_recovery_efficiency,solid_loss,overall_dewatering_efficiency
2021-08-23 04:00:00,thickener_01,vacuum_filter_02,54.9,89.7,flotation,51.24,23.5,57.9,3.5,55.0,24.0,0.677,380.0,77.0,10.3,51.6,89.02,2.339430029774564,0.011690554308409602,0.875,0.04,0.37167300000000003,0.1,-66.2,0.8765095442150369,1.0608999999999997,29260.0,0.516,10.980000000000004,0.6944
2021-08-23 08:00:00,thickener_01,vacuum_filter_01,60.3,97.6,flotation,50.17,22.0,65.3,4.4,52.0,42.0,0.626,360.0,68.0,11.8,52.6,95.91,2.3625624716038165,0.00958505588730669,1.1,0.023255813953488372,0.377478,0.2,-66.2,0.992501102779003,0.2832000000000007,24480.0,0.526,4.090000000000003,0.7037
2021-08-23 12:00:00,thickener_02,vacuum_filter_01,66.0,70.3,flotation,52.0,15.9,68.7,5.0,61.3,56.0,0.84,249.0,79.0,10.9,58.6,70.13,3.8529226901319924,0.01222529471692621,1.25,0.017543859649122806,0.5544,0.755,-73.19999999999999,0.8543222376914315,3.2373000000000003,19671.0,0.586,29.870000000000005,0.7091
2021-08-23 16:00:00,thickener_02,filter_press_01,70.7,62.1,flotation,52.0,18.8,77.2,3.2,61.1,20.0,0.826,237.0,71.0,8.8,66.3,61.69,3.248272195640616,0.01069809610154125,0.8,0.047619047619047616,0.583982,0.815,-72.4,0.9505703422053231,3.3352000000000004,16827.0,0.6629999999999999,38.31,0.7019666666666667
2021-08-23 20:00:00,thickener_02,vacuum_filter_01,78.5,89.8,flotation,52.0,20.8,71.0,5.7,66.1,36.0,0.92,368.0,82.0,9.4,70.0,89.18,3.176357520422873,0.012955921701168849,1.425,0.02702702702702703,0.7222,0.16,-69.8,0.8230703572735032,0.9588000000000002,30176.0,0.7,10.819999999999993,0.8372666666666667
2021-08-24 00:00:00,thickener_02,vacuum_filter_01,94.9,81.4,flotation,52.0,17.6,63.4,4.8,67.1,11.0,0.944,339.0,83.0,9.0,89.7,80.41,3.8103350369108453,0.014887241759974768,1.2,0.08333333333333333,0.895856,0.305,-73.4,0.8131550415612576,1.6739999999999995,28137.0,0.897,19.590000000000003,0.8816999999999999
2021-08-24 04:00:00,thickener_01,vacuum_filter_03,92.8,88.4,flotation,52.0,20.6,20.3,2.7,68.1,38.0,0.95,283.0,91.0,8.3,84.7,87.49,3.3042212518195044,0.046774987690792705,0.675,0.02564102564102564,0.8815999999999999,0.585,-71.1,0.7416767388199098,0.9627999999999995,25753.0,0.847,12.510000000000005,0.8906333333333333
2021-08-24 08:00:00,thickener_02,filter_press_01,75.2,55.5,flotation,52.0,24.1,41.4,3.9,61.2,12.0,0.808,293.0,97.0,8.3,65.2,54.68,2.53836582330983,0.019512195121951223,0.975,0.07692307692307693,0.607616,0.535,-67.6,0.6958045562313163,3.6935000000000002,28421.0,0.652,45.32,0.6689333333333334
2021-08-24 12:00:00,thickener_01,vacuum_filter_01,71.0,67.4,flotation,52.0,16.7,55.5,5.8,55.3,23.0,0.725,351.0,103.0,10.6,63.5,67.29,3.309395571514063,0.013060709782021257,1.45,0.041666666666666664,0.51475,0.245,-72.7,0.6552761867779827,3.4555999999999996,36153.0,0.635,32.709999999999994,0.6776333333333332
2021-08-24 16:00:00,thickener_02,vacuum_filter_02,68.0,70.9,flotation,52.0,19.7,29.8,5.9,58.0,53.0,0.762,376.0,66.0,9.2,58.2,70.22,2.9426686960933535,0.02556189198255619,1.475,0.018518518518518517,0.5181600000000001,0.12,-71.1,1.0225723375246174,2.677199999999999,24816.0,0.5820000000000001,29.78,0.6820666666666666
2021-08-24 20:00:00,thickener_01,vacuum_filter_01,76.1,95.9,flotation,52.0,22.0,54.9,3.5,65.8,21.0,0.912,289.0,90.0,8.5,66.5,94.54,2.989550204452521,0.01660899653979239,0.875,0.045454545454545456,0.694032,0.555,-69.5,0.7499166759248972,0.34849999999999953,26010.0,0.665,5.459999999999994,0.8408000000000001
2021-08-25 00:00:00,thickener_02,filter_press_01,65.5,77.8,flotation,51.11,17.4,79.6,3.0,57.4,42.0,0.761,258.0,52.0,8.4,59.6,76.48,3.2969557725445147,0.009559100615500565,0.75,0.023255813953488372,0.49845500000000004,0.71,-74.19999999999999,1.2978273408959815,1.8648000000000002,13416.0,0.596,23.519999999999996,0.7072666666666666
2021-08-25 04:00:00,thickener_02,vacuum_filter_03,91.8,80.2,flotation,51.39,17.9,71.9,4.2,65.5,46.0,0.913,294.0,65.0,9.0,83.3,79.48,3.6571747627024007,0.012696426088165761,1.05,0.02127659574468085,0.838134,0.53,-73.1,1.0383017997231194,1.7819999999999998,19110.0,0.833,20.519999999999996,0.8469333333333333
2021-08-25 08:00:00,thickener_01,vacuum_filter_01,67.5,99.9,flotation,52.0,17.8,54.9,4.6,55.3,48.0,0.719,280.0,58.0,8.6,59.2,99.8,3.1049971925884328,0.01309415407029685,1.15,0.02040816326530612,0.485325,0.6,-73.60000000000001,1.1635924840544734,0.00859999999999951,16240.0,0.5920000000000001,0.20000000000000284,0.7696666666666667
2021-08-25 12:00:00,thickener_02,vacuum_filter_02,83.9,76.2,flotation,52.0,22.9,77.6,4.7,64.7,32.0,0.887,239.0,93.0,9.8,75.2,75.44,2.8240942819729375,0.011428939569643087,1.175,0.030303030303030304,0.7441930000000001,0.805,-67.30000000000001,0.7257284162993226,2.3324,22227.0,0.752,24.560000000000002,0.7978
2021-08-25 16:00:00,thickener_02,filter_press_02,82.7,56.8,flotation,52.0,23.7,76.3,3.1,56.9,27.0,0.718,397.0,68.0,9.5,77.0,56.52,2.3998312948123153,0.009408989647490498,0.775,0.03571428571428571,0.593786,0.015,-66.8,0.992501102779003,4.104,26996.0,0.77,43.48,0.6844
2021-08-25 20:00:00,thickener_01,vacuum_filter_03,99.5,82.0,flotation,52.0,21.7,56.9,5.9,55.9,14.0,0.709,283.0,53.0,11.9,86.8,81.64,2.5748502994011973,0.012458267439817256,1.475,0.06666666666666667,0.7054549999999999,0.585,-66.39999999999999,1.2733446519524618,2.1420000000000003,14999.0,0.868,18.36,0.7978
2021-08-26 00:00:00,thickener_02,vacuum_filter_02,72.2,56.0,flotation,52.0,19.4,28.2,4.8,60.0,21.0,0.803,283.0,71.0,8.6,67.9,55.66,3.091190108191654,0.028465083303792982,1.2,0.045454545454545456,0.579766,0.585,-72.0,0.9505703422053231,3.784,20093.0,0.679,44.34,0.6795333333333334
2021-08-26 04:00:00,thickener_01,filter_press_01,60.9,64.3,flotation,52.0,24.4,41.6,3.0,57.6,15.0,0.729,270.0,74.0,11.2,54.1,63.98,2.359688652191725,0.017519826964671952,0.75,0.0625,0.443961,0.65,-64.4,0.9120389136603161,3.9984,19980.0,0.541,36.02,0.6365999999999999
2021-08-26 08:00:00,thickener_01,filter_press_01,58.2,89.7,flotation,52.0,18.9,52.3,5.1,51.9,33.0,0.646,315.0,62.0,12.0,54.8,88.13,2.744579587519831,0.012349455171095394,1.275,0.029411764705882353,0.37597200000000003,0.425,-69.1,1.088534107402032,1.2359999999999998,19530.0,0.5479999999999999,11.870000000000005,0.6917666666666666
2021-08-26 12:00:00,thickener_01,vacuum_filter_01,91.1,95.5,flotation,52.0,20.2,32.6,5.1,56.7,52.0,0.733,311.0,67.0,11.6,80.8,94.14,2.805541810984661,0.022477767555964426,1.275,0.018867924528301886,0.6677629999999999,0.445,-68.2,1.0073123414415759,0.5219999999999999,20837.0,0.8079999999999999,5.859999999999999,0.8274666666666667
2021-08-26 16:00:00,thickener_02,vacuum_filter_03,71.7,59.0,flotation,52.0,22.8,24.3,2.7,63.3,41.0,0.858,216.0,91.0,8.7,61.2,58.87,2.7750986409469527,0.03529411764705882,0.675,0.023809523809523808,0.615186,0.92,-68.5,0.7416767388199098,3.5669999999999997,19656.0,0.612,41.13,0.6862333333333334
2021-08-26 20:00:00,thickener_02,filter_press_02,78.1,89.8,flotation,52.0,24.4,24.8,5.2,57.2,55.0,0.719,395.0,68.0,11.9,66.6,89.0,2.3433019254403935,0.028980249899234176,1.3,0.017857142857142856,0.5615389999999999,0.025,-63.699999999999996,0.992501102779003,1.2138000000000004,26860.0,0.6659999999999999,11.0,0.7583333333333333
2021-08-27 00:00:00,thickener_01,vacuum_filter_02,99.3,90.9,flotation,52.0,22.8,50.4,5.2,55.5,32.0,0.693,250.0,90.0,11.9,86.8,89.15,2.4331433581762383,0.01374727236659393,1.3,0.030303030303030304,0.6881489999999999,0.75,-65.3,0.7499166759248972,1.0828999999999993,22500.0,0.868,10.849999999999994,0.8175
2021-08-27 04:00:00,thickener_01,vacuum_filter_01,79.0,80.4,flotation,52.0,18.1,42.6,3.6,59.2,45.0,0.791,335.0,47.0,10.0,69.1,78.9,3.26891220320265,0.01856371743722131,0.9,0.021739130434782608,0.6248900000000001,0.325,-71.9,1.4358647096362476,1.9599999999999995,15745.0,0.691,21.099999999999994,0.757
2021-08-27 08:00:00,thickener_02,filter_press_02,81.9,78.2,flotation,52.0,17.0,51.8,3.1,59.2,49.0,0.797,226.0,87.0,12.1,70.6,77.01,3.4803057025279247,0.015383130669754877,0.775,0.02,0.6527430000000001,0.87,-70.9,0.7757728996667049,2.6378,19662.0,0.706,22.989999999999995,0.7577000000000002
2021-08-27 12:00:00,thickener_02,vacuum_filter_03,74.4,80.3,flotation,51.87,19.7,67.7,5.8,55.6,40.0,0.715,221.0,93.0,10.6,63.6,79.23,2.8209030948756975,0.010559740067936788,1.45,0.024390243902439025,0.5319600000000001,0.895,-69.7,0.7257284162993226,2.0882,20553.0,0.636,20.769999999999996,0.7144333333333334
2021-08-27 16:00:00,thickener_02,vacuum_filter_03,57.0,97.1,flotation,52.0,22.2,28.2,4.0,53.7,20.0,0.659,388.0,50.0,8.2,50.9,96.27,2.4178298063935166,0.023360510457284652,1.0,0.047619047619047616,0.37563,0.06,-69.6,1.3497300539892023,0.23780000000000043,19400.0,0.509,3.730000000000004,0.7102333333333334
2021-08-27 20:00:00,thickener_01,filter_press_01,58.2,51.5,flotation,52.0,18.5,40.6,3.3,51.7,39.0,0.645,321.0,81.0,9.4,50.3,51.32,2.7930848190167477,0.015882787490765823,0.825,0.025,0.37539,0.395,-72.1,0.8332304653746451,4.559,26001.0,0.503,48.68,0.5537333333333333
2021-08-28 00:00:00,thickener_01,filter_press_02,76.7,95.4,flotation,52.0,15.3,31.3,4.9,61.5,26.0,0.845,220.0,47.0,8.7,69.8,95.21,4.016982364467668,0.026988182689236664,1.225,0.037037037037037035,0.648115,0.9,-76.0,1.4358647096362476,0.40019999999999945,10340.0,0.698,4.790000000000006,0.8317
2021-08-28 04:00:00,thickener_01,vacuum_filter_03,81.4,71.2,flotation,52.0,20.4,33.8,4.8,57.4,45.0,0.746,336.0,52.0,8.6,71.8,70.76,2.81234688878001,0.022064477965099086,1.2,0.021739130434782608,0.607244,0.32,-71.0,1.2978273408959815,2.4768,17472.0,0.718,29.239999999999995,0.7238666666666665
2021-08-28 08:00:00,thickener_01,vacuum_filter_03,64.2,62.4,flotation,50.13,18.4,76.4,3.6,61.9,15.0,0.842,233.0,60.0,11.5,56.7,61.38,3.3623030961434,0.01101950006543646,0.9,0.0625,0.540564,0.835,-70.1,1.1248125312447925,4.324000000000001,13980.0,0.5670000000000001,38.62,0.6742666666666667
2021-08-28 12:00:00,thickener_02,vacuum_filter_03,92.3,75.3,flotation,51.66,24.9,67.7,2.3,61.9,53.0,0.82,356.0,62.0,11.6,83.6,74.45,2.4849458048976314,0.012110471126864567,0.575,0.018518518518518517,0.75686,0.22,-63.50000000000001,1.088534107402032,2.8652,22072.0,0.836,25.549999999999997,0.8001666666666667
2021-08-28 16:00:00,thickener_01,vacuum_filter_01,67.7,87.0,flotation,52.0,23.3,43.5,4.4,56.9,12.0,0.72,248.0,84.0,12.0,59.1,86.03,2.4410124410124405,0.016547920018386578,1.1,0.07692307692307693,0.48744,0.76,-64.7,0.8034757766932508,1.56,20832.0,0.591,13.969999999999999,0.7237666666666667
2021-08-28 20:00:00,thickener_02,vacuum_filter_03,68.6,73.2,flotation,52.0,18.9,69.0,4.8,56.4,25.0,0.733,370.0,72.0,10.8,64.6,72.9,2.982548915917504,0.01062164903637154,1.2,0.038461538461538464,0.5028379999999999,0.15,-70.30000000000001,0.9373698097486459,2.8944,26640.0,0.6459999999999999,27.099999999999994,0.7026666666666667
2021-08-29 00:00:00,thickener_02,vacuum_filter_01,88.6,99.8,flotation,52.0,23.5,54.3,2.8,62.2,13.0,0.832,228.0,85.0,10.6,83.7,98.49,2.6456826882177795,0.015319462345792673,0.7,0.07142857142857142,0.7371519999999999,0.86,-65.9,0.7940242324432419,0.0212000000000003,19380.0,0.8370000000000001,1.5100000000000051,0.8846333333333334
2021-08-29 04:00:00,thickener_02,filter_press_02,90.0,86.7,flotation,52.0,23.7,59.1,5.6,62.4,31.0,0.835,295.0,78.0,11.3,79.2,85.36,2.631800927878532,0.014126205379800371,1.4,0.03125,0.7515,0.525,-65.0,0.8652736828611716,1.5028999999999997,23010.0,0.792,14.64,0.8268666666666666
2021-08-29 08:00:00,thickener_01,vacuum_filter_01,82.1,74.7,flotation,51.02,22.2,69.4,5.4,66.8,47.0,0.933,347.0,97.0,11.4,76.2,74.01,3.0076542098153984,0.013441867166114391,1.35,0.020833333333333332,0.765993,0.265,-66.39999999999999,0.6958045562313163,2.8841999999999994,33659.0,0.762,25.989999999999995,0.8117000000000001
2021-08-29 12:00:00,thickener_01,vacuum_filter_03,69.9,56.8,flotation,50.14,17.8,39.5,2.3,61.3,26.0,0.832,313.0,72.0,11.0,64.6,56.08,3.4418865805727115,0.02105796001012402,0.575,0.037037037037037035,0.5815680000000001,0.435,-71.2,0.9373698097486459,4.752000000000001,22536.0,0.6459999999999999,43.92,0.6795999999999999
2021-08-29 16:00:00,thickener_02,filter_press_01,62.2,94.8,flotation,52.0,15.4,74.0,2.2,53.0,20.0,0.689,375.0,92.0,10.4,58.5,94.23,3.4393251135626217,0.009309552763140114,0.55,0.047619047619047616,0.428558,0.125,-74.19999999999999,0.7336159113139876,0.5408000000000004,34500.0,0.585,5.769999999999996,0.7387666666666667
2021-08-29 20:00:00,thickener_01,vacuum_filter_03,78.5,88.7,flotation,51.54,24.0,56.4,5.4,66.1,37.0,0.915,371.0,80.0,11.2,72.0,87.11,2.7530195751770092,0.016220528275128526,1.35,0.02631578947368421,0.718275,0.145,-64.8,0.8436445444319459,1.2655999999999996,29680.0,0.72,12.89,0.8353666666666667
2021-08-30 00:00:00,thickener_02,vacuum_filter_03,96.1,81.6,flotation,52.0,24.4,60.4,2.9,63.0,28.0,0.846,263.0,60.0,11.3,89.8,81.4,2.5809094633346987,0.014004303923191524,0.725,0.034482758620689655,0.8130059999999999,0.685,-64.30000000000001,1.1248125312447925,2.0792000000000006,15780.0,0.898,18.599999999999994,0.8526666666666666
2021-08-30 04:00:00,thickener_01,vacuum_filter_03,83.8,55.3,flotation,52.0,21.8,56.6,5.0,67.9,16.0,0.95,359.0,59.0,11.2,71.9,54.25,3.1132508023842274,0.016781487369722663,1.25,0.058823529411764705,0.7961,0.205,-67.0,1.1438739196746315,5.0064,21181.0,0.7190000000000001,45.75,0.7371666666666666
2021-08-30 08:00:00,thickener_02,filter_press_02,94.3,51.0,flotation,52.0,15.2,53.7,3.9,55.3,15.0,0.732,219.0,74.0,10.4,87.3,50.08,3.635765943458251,0.013628746974492645,0.975,0.0625,0.6902759999999999,0.905,-74.39999999999999,0.9120389136603161,5.096,16206.0,0.873,49.92,0.7019333333333333
2021-08-30 12:00:00,thickener_02,filter_press_01,71.1,82.9,flotation,52.0,15.3,56.6,3.0,54.4,34.0,0.715,366.0,80.0,8.8,63.6,82.02,3.553233180927498,0.01263027733615969,0.75,0.02857142857142857,0.508365,0.17,-75.9,0.8436445444319459,1.5047999999999997,29280.0,0.636,17.980000000000004,0.7237333333333332
2021-08-30 16:00:00,thickener_02,vacuum_filter_03,84.5,55.8,flotation,52.0,20.5,63.9,4.2,57.2,45.0,0.742,267.0,54.0,8.7,80.1,55.51,2.788883471477328,0.011610076670317635,1.05,0.021739130434782608,0.6269899999999999,0.665,-70.8,1.2497685613775227,3.8454,14418.0,0.8009999999999999,44.49,0.6993666666666666
2021-08-30 20:00:00,thickener_01,vacuum_filter_01,53.2,86.2,flotation,52.0,23.6,71.3,4.4,64.9,29.0,0.89,275.0,62.0,10.9,48.0,85.81,2.7488352393053788,0.012480717991866497,1.1,0.03333333333333333,0.47348000000000007,0.625,-65.5,1.088534107402032,1.5042,17050.0,0.48,14.189999999999998,0.7427
2021-08-31 00:00:00,thickener_02,vacuum_filter_02,82.9,64.4,flotation,52.0,16.9,33.8,4.7,56.7,19.0,0.75,267.0,79.0,11.7,74.3,63.41,3.3530455351862805,0.02218278615794144,1.175,0.05,0.62175,0.665,-71.4,0.8543222376914315,4.1652,21093.0,0.743,36.59,0.7090333333333333
2021-08-31 04:00:00,thickener_01,filter_press_02,81.6,52.4,flotation,52.0,16.4,77.9,4.0,59.4,48.0,0.802,265.0,77.0,11.3,77.0,51.41,3.6197440585009137,0.01029392889231164,1.0,0.02040816326530612,0.654432,0.675,-72.30000000000001,0.8765095442150369,5.3788,20405.0,0.77,48.59,0.6953666666666667
2021-08-31 08:00:00,thickener_01,filter_press_01,75.4,77.3,flotation,52.0,15.9,54.5,3.5,61.5,15.0,0.843,200.0,85.0,10.4,66.8,76.01,3.865493400377121,0.01546505228398459,0.875,0.0625,0.635622,1.0,-73.69999999999999,0.7940242324432419,2.3608000000000002,17000.0,0.6679999999999999,23.989999999999995,0.7570333333333332
2021-08-31 12:00:00,thickener_02,filter_press_02,81.2,71.5,flotation,52.0,22.1,54.5,4.2,67.9,48.0,0.95,222.0,53.0,8.3,75.9,70.81,3.071008593396653,0.017427994863327828,1.05,0.02040816326530612,0.7714,0.89,-69.6,1.2733446519524618,2.3655,11766.0,0.759,29.189999999999998,0.8057
2021-08-31 16:00:00,thickener_02,filter_press_02,81.0,85.0,flotation,52.0,21.4,42.3,4.7,63.5,48.0,0.866,203.0,81.0,8.5,69.6,84.12,2.9659037832788417,0.020467974474119594,1.175,0.02040816326530612,0.70146,0.985,-70.1,0.8332304653746451,1.275,16443.0,0.696,15.879999999999995,0.8010666666666667
2021-08-31 20:00:00,thickener_01,vacuum_filter_03,76.8,53.0,flotation,52.0,17.0,27.8,6.0,60.8,56.0,0.826,229.0,92.0,11.2,65.3,52.49,3.574368018812463,0.029701546206400573,1.5,0.017543859649122806,0.6343679999999999,0.855,-71.8,0.7336159113139876,5.263999999999999,21068.0,0.653,47.51,0.6679666666666667
2021-09-01 00:00:00,thickener_01,vacuum_filter_01,61.0,86.1,flotation,52.0,22.1,28.4,3.9,54.1,24.0,0.667,277.0,88.0,8.8,56.4,85.17,2.4468566259611033,0.023477648715241113,0.975,0.04,0.40687000000000006,0.615,-69.1,0.7669583001931598,1.2232000000000007,24376.0,0.564,14.829999999999998,0.6942333333333334
2021-09-01 04:00:00,thickener_02,vacuum_filter_01,78.7,94.8,flotation,52.0,23.9,39.3,3.2,55.3,27.0,0.682,330.0,84.0,9.5,69.8,94.13,2.3128398159765786,0.0173492749936403,0.8,0.03571428571428571,0.536734,0.35,-66.6,0.8034757766932508,0.49400000000000027,27720.0,0.698,5.8700000000000045,0.7737666666666666
2021-09-01 08:00:00,thickener_01,vacuum_filter_03,92.8,88.0,flotation,52.0,16.7,56.7,4.5,67.6,30.0,0.95,388.0,95.0,8.4,87.9,86.73,4.045481747456612,0.01675189560923999,1.125,0.03225806451612903,0.8815999999999999,0.06,-74.89999999999999,0.7104515314177454,1.008,36860.0,0.879,13.269999999999996,0.8987666666666666
2021-09-01 12:00:00,thickener_02,vacuum_filter_03,58.3,77.6,flotation,52.0,16.2,64.4,3.7,61.6,44.0,0.844,307.0,76.0,9.8,51.4,77.42,3.800123380629241,0.01310355534854836,0.925,0.022222222222222223,0.492052,0.465,-74.0,0.8880410472306275,2.1952000000000007,23332.0,0.514,22.58,0.7107333333333333
2021-09-01 16:00:00,thickener_02,filter_press_01,55.8,69.6,flotation,52.0,20.6,51.2,3.4,55.4,58.0,0.705,251.0,92.0,10.3,51.2,68.43,2.6880155264434737,0.013766842413591095,0.85,0.01694915254237288,0.39338999999999996,0.745,-69.1,0.7336159113139876,3.1312000000000006,23092.0,0.512,31.569999999999993,0.6337666666666667
2021-09-01 20:00:00,thickener_02,vacuum_filter_02,88.0,78.6,flotation,52.0,15.8,74.3,3.6,61.9,31.0,0.85,268.0,91.0,9.9,78.4,77.17,3.915243516761543,0.011438568160409097,0.9,0.03125,0.748,0.66,-74.3,0.7416767388199098,2.1186000000000007,24388.0,0.784,22.83,0.8019
2021-09-02 00:00:00,thickener_01,filter_press_01,93.1,63.1,flotation,52.0,24.8,26.4,3.6,68.8,39.0,0.95,229.0,67.0,8.3,80.0,61.94,2.7730753728335347,0.03597122302158273,0.9,0.025,0.88445,0.855,-66.9,1.0073123414415759,3.0627000000000004,15343.0,0.8,38.06,0.7898
2021-09-02 04:00:00,thickener_01,vacuum_filter_02,95.8,81.7,flotation,52.0,22.8,64.5,4.7,64.0,31.0,0.874,239.0,70.0,9.0,82.0,81.36,2.8057869355545813,0.01354828708727329,1.175,0.03125,0.8372919999999999,0.805,-68.2,0.9641479788601628,1.6469999999999998,16730.0,0.82,18.64,0.8358666666666666
2021-09-02 08:00:00,thickener_02,vacuum_filter_02,78.8,55.8,flotation,52.0,21.7,56.1,4.3,66.6,38.0,0.93,264.0,89.0,10.2,72.2,55.35,3.0677107323813906,0.016574585635359115,1.075,0.02564102564102564,0.73284,0.68,-68.1,0.7583417593528816,4.5084,23496.0,0.722,44.65,0.7351666666666667
2021-09-02 12:00:00,thickener_02,filter_press_02,63.7,82.2,flotation,52.0,15.0,64.4,2.9,54.4,57.0,0.717,220.0,79.0,11.5,59.4,80.91,3.6242504996668887,0.011131811830461106,0.725,0.017241379310344827,0.456729,0.9,-73.5,0.8543222376914315,2.0469999999999997,17380.0,0.594,19.090000000000003,0.7067
2021-09-02 16:00:00,thickener_01,filter_press_01,54.4,73.2,flotation,52.0,15.2,41.2,5.5,64.0,55.0,0.891,278.0,70.0,9.8,49.4,72.04,4.2077580539119,0.02162096578500364,1.375,0.017857142857142856,0.48470399999999997,0.61,-75.0,0.9641479788601628,2.6264,19460.0,0.494,27.959999999999994,0.7018
2021-09-02 20:00:00,thickener_02,filter_press_01,73.4,78.5,flotation,52.0,21.9,60.3,3.7,57.0,27.0,0.73,338.0,64.0,8.3,62.6,77.48,2.601551802829758,0.012104128668545848,0.925,0.03571428571428571,0.53582,0.31,-69.80000000000001,1.0545227308233087,1.7845000000000002,21632.0,0.626,22.519999999999996,0.7102666666666666
2021-09-03 00:00:00,thickener_01,filter_press_02,74.3,96.9,flotation,52.0,20.1,60.2,2.7,59.6,36.0,0.792,293.0,87.0,9.1,67.8,95.27,2.96369965191447,0.013153961136023917,0.675,0.02702702702702703,0.588456,0.535,-70.80000000000001,0.7757728996667049,0.28209999999999946,25491.0,0.6779999999999999,4.730000000000004,0.8075666666666667
2021-09-03 04:00:00,thickener_01,vacuum_filter_01,63.8,72.0,flotation,52.0,20.5,29.1,3.4,62.5,57.0,0.848,333.0,70.0,12.0,58.3,70.66,3.047294002925402,0.029130882858124353,0.85,0.017241379310344827,0.541024,0.335,-67.5,0.9641479788601628,3.36,23310.0,0.583,29.340000000000003,0.7125333333333334
2021-09-03 08:00:00,thickener_02,filter_press_02,81.7,68.4,flotation,52.0,21.3,63.9,2.3,67.3,27.0,0.944,215.0,98.0,11.1,76.6,67.22,3.158141717503519,0.014770771397277421,0.575,0.03571428571428571,0.7712479999999999,0.925,-67.60000000000001,0.6887052341597796,3.507599999999999,21070.0,0.7659999999999999,32.78,0.7940666666666667
2021-09-03 12:00:00,thickener_02,filter_press_01,74.0,99.8,flotation,50.02,18.0,52.4,4.4,56.9,50.0,0.749,202.0,84.0,11.7,69.5,99.64,3.1593559133814546,0.0142911658080519,1.1,0.0196078431372549,0.55426,0.99,-70.3,0.8034757766932508,0.02340000000000033,16968.0,0.695,0.35999999999999943,0.8134666666666667
2021-09-03 16:00:00,thickener_02,filter_press_02,51.0,94.6,flotation,50.43,23.9,50.0,3.2,56.8,33.0,0.715,328.0,55.0,9.6,45.4,92.79,2.375575073191133,0.014297140571885622,0.8,0.029411764705882353,0.36465,0.36,-66.5,1.2270496273404836,0.5184000000000005,18040.0,0.45399999999999996,7.209999999999994,0.6989666666666667
2021-09-03 20:00:00,thickener_01,vacuum_filter_03,94.3,69.2,flotation,52.0,16.3,66.7,4.6,65.6,27.0,0.917,290.0,91.0,8.9,86.6,68.07,4.022072348252605,0.013746065057712486,1.15,0.03571428571428571,0.864731,0.55,-74.8,0.7416767388199098,2.7412,26390.0,0.866,31.930000000000007,0.8212333333333333
2021-09-04 00:00:00,thickener_02,vacuum_filter_03,83.9,93.4,flotation,52.0,23.7,36.5,5.4,67.2,13.0,0.941,321.0,92.0,10.8,76.5,93.26,2.834247153099958,0.02577376061353054,1.35,0.07142857142857142,0.789499,0.395,-65.5,0.7336159113139876,0.7127999999999994,29532.0,0.765,6.739999999999995,0.8795333333333334
2021-09-04 04:00:00,thickener_02,vacuum_filter_02,68.2,51.4,flotation,52.0,22.5,67.8,4.9,58.0,28.0,0.748,281.0,77.0,9.5,62.7,51.01,2.5766326077298976,0.011030821412770977,1.225,0.034482758620689655,0.510136,0.595,-68.0,0.8765095442150369,4.617,21637.0,0.627,48.99,0.6283666666666666
2021-09-04 08:00:00,thickener_02,vacuum_filter_01,62.5,98.3,flotation,52.0,18.5,63.1,4.5,58.3,56.0,0.773,311.0,66.0,11.4,56.8,96.56,3.1496488384656938,0.01224845507843448,1.125,0.017543859649122806,0.483125,0.445,-70.1,1.0225723375246174,0.19380000000000033,20526.0,0.568,3.4399999999999977,0.7688666666666667
2021-09-04 12:00:00,thickener_01,vacuum_filter_03,76.9,97.3,flotation,52.0,23.7,47.8,3.9,66.2,46.0,0.918,385.0,67.0,11.8,70.7,96.75,2.7920708561788277,0.019201003974064008,0.975,0.02127659574468085,0.7059420000000002,0.075,-64.5,1.0073123414415759,0.3186000000000003,25795.0,0.7070000000000001,3.25,0.8641666666666667
2021-09-04 16:00:00,thickener_02,vacuum_filter_03,74.0,90.8,flotation,52.0,18.6,37.8,2.8,66.1,47.0,0.924,393.0,68.0,9.8,67.8,89.84,3.551853842020418,0.0244379793705369,0.7,0.020833333333333332,0.68376,0.035,-71.6,0.992501102779003,0.9016000000000004,26724.0,0.6779999999999999,10.159999999999997,0.8334666666666667
2021-09-04 20:00:00,thickener_01,filter_press_01,84.7,94.8,flotation,52.0,20.6,28.5,2.2,58.4,48.0,0.765,398.0,72.0,10.2,75.8,94.44,2.8335759340126145,0.02683269028411084,0.55,0.02040816326530612,0.6479550000000001,0.01,-69.19999999999999,0.9373698097486459,0.5304000000000003,28656.0,0.758,5.560000000000002,0.8224666666666667
2021-09-05 00:00:00,thickener_02,filter_press_01,71.0,96.9,flotation,52.0,15.7,62.9,4.3,55.8,24.0,0.738,237.0,75.0,9.8,62.7,96.1,3.5518777848504137,0.0117310443490701,1.075,0.04,0.52398,0.815,-74.5,0.8998800159978669,0.30379999999999946,17775.0,0.627,3.9000000000000057,0.7753333333333333
