timestamp,feed_grade_pct,spiral_speed_rpm,wash_water_m3h,feed_density_pct_solids,spiral_concentrate_grade_pct,spiral_tailings_grade_pct,spiral_recovery,magnetic_intensity_t,belt_speed_ms,final_concentrate_grade_pct,overall_recovery,ore_type
2021-03-10 18:00:00,37.26,197.0,1.35,16.3,48.0,1.62,0.9,1.36,1.2,48.0,0.762,carbonate
2021-03-10 20:00:00,47.0,208.0,1.24,21.5,48.0,3.51,0.706,0.93,0.95,48.0,0.477,oxide
2021-03-10 22:00:00,47.23,211.0,1.41,23.4,48.0,3.85,0.688,0.82,0.92,48.0,0.499,carbonate
2021-03-11 00:00:00,36.58,184.0,1.34,21.6,48.0,2.97,0.889,1.02,0.89,48.0,0.615,oxide
2021-03-11 02:00:00,52.0,214.0,0.86,16.7,48.0,3.46,0.654,1.4,1.19,48.0,0.56,carbonate
2021-03-11 04:00:00,52.0,187.0,1.37,22.3,48.0,1.97,0.71,1.35,0.83,48.0,0.54,oxide
2021-03-11 06:00:00,28.3,183.0,1.04,24.3,48.0,3.24,0.9,0.82,1.14,48.0,0.652,carbonate
2021-03-11 08:00:00,42.35,213.0,1.43,19.6,48.0,2.24,0.836,1.12,1.2,48.0,0.597,oxide
2021-03-11 10:00:00,33.4,209.0,1.2,21.0,48.0,1.63,0.9,0.9,0.89,48.0,0.669,carbonate
2021-03-11 12:00:00,34.6,213.0,0.85,21.0,48.0,2.55,0.9,0.96,1.12,48.0,0.681,carbonate
2021-03-11 14:00:00,37.47,217.0,1.0,16.0,48.0,2.81,0.885,1.36,0.97,48.0,0.751,carbonate
2021-03-11 16:00:00,43.79,216.0,1.48,21.0,48.0,0.88,0.885,0.89,0.83,48.0,0.656,carbonate
2021-03-11 18:00:00,31.44,196.0,1.32,20.8,48.0,2.44,0.9,1.43,0.85,48.0,0.777,carbonate
2021-03-11 20:00:00,50.02,195.0,1.34,15.6,48.0,3.06,0.691,1.31,1.09,48.0,0.521,oxide
2021-03-11 22:00:00,34.11,192.0,1.41,21.3,48.0,1.03,0.9,1.07,0.96,48.0,0.633,oxide
2021-03-12 00:00:00,40.94,201.0,1.15,22.7,48.0,0.82,0.9,1.25,0.86,48.0,0.741,carbonate
2021-03-12 02:00:00,52.0,190.0,0.9,22.7,48.0,1.2,0.739,1.15,1.14,48.0,0.533,oxide
2021-03-12 04:00:00,35.88,193.0,1.27,15.8,48.0,2.94,0.9,1.01,0.83,48.0,0.622,oxide
2021-03-12 06:00:00,33.33,181.0,1.18,15.7,48.0,2.53,0.9,0.94,1.08,48.0,0.676,silicate
2021-03-12 08:00:00,51.16,215.0,1.47,17.0,48.0,3.02,0.68,0.82,1.18,48.0,0.493,carbonate
2021-03-12 10:00:00,51.74,196.0,0.83,22.6,48.0,3.48,0.656,1.27,0.86,48.0,0.489,oxide
2021-03-12 12:00:00,15.0,196.0,1.46,22.8,48.0,1.31,0.9,1.03,0.91,48.0,0.695,carbonate
2021-03-12 14:00:00,52.0,211.0,1.26,21.8,48.0,2.96,0.673,1.19,1.06,48.0,0.49,oxide
2021-03-12 16:00:00,35.4,188.0,1.39,17.6,48.0,2.09,0.9,1.48,0.85,48.0,0.709,oxide
2021-03-12 18:00:00,52.0,190.0,1.4,19.2,48.0,2.17,0.703,1.02,1.16,48.0,0.542,carbonate
2021-03-12 20:00:00,48.11,186.0,1.43,22.1,48.0,2.75,0.727,1.14,0.91,48.0,0.58,carbonate
2021-03-12 22:00:00,39.02,187.0,0.9,21.8,48.0,2.9,0.851,1.35,0.99,48.0,0.721,silicate
2021-03-13 00:00:00,37.36,193.0,1.3,15.2,48.0,2.29,0.9,0.88,0.86,48.0,0.664,carbonate
2021-03-13 02:00:00,37.07,194.0,1.36,20.4,48.0,0.74,0.9,1.04,0.94,48.0,0.697,carbonate
2021-03-13 04:00:00,16.69,181.0,0.84,15.4,48.0,1.23,0.9,1.12,1.13,48.0,0.642,oxide
2021-03-13 06:00:00,34.74,188.0,1.26,21.7,48.0,2.0,0.9,1.24,0.92,48.0,0.739,carbonate
2021-03-13 08:00:00,31.03,184.0,1.15,22.0,48.0,1.84,0.9,1.19,0.86,48.0,0.656,oxide
2021-03-13 10:00:00,50.54,198.0,0.8,15.5,48.0,2.24,0.718,1.12,1.09,48.0,0.512,oxide
2021-03-13 12:00:00,19.56,199.0,0.93,21.8,48.0,1.81,0.9,1.0,1.0,48.0,0.62,oxide
2021-03-13 14:00:00,40.41,197.0,1.5,18.3,48.0,2.56,0.85,0.87,1.17,48.0,0.625,carbonate
2021-03-13 16:00:00,24.01,220.0,1.25,19.7,48.0,2.5,0.9,1.45,0.97,48.0,0.781,carbonate
2021-03-13 18:00:00,24.42,204.0,1.12,15.5,48.0,2.21,0.9,1.36,0.84,48.0,0.763,carbonate
2021-03-13 20:00:00,44.94,220.0,1.08,17.2,48.0,3.48,0.732,1.09,1.13,48.0,0.519,oxide
2021-03-13 22:00:00,48.36,206.0,1.08,22.6,48.0,0.97,0.801,1.29,1.11,48.0,0.667,carbonate
2021-03-14 00:00:00,52.0,197.0,0.92,22.3,48.0,2.0,0.709,0.89,0.98,48.0,0.472,oxide
2021-03-14 02:00:00,49.56,187.0,0.86,19.6,48.0,2.24,0.73,1.47,1.15,48.0,0.574,oxide
2021-03-14 04:00:00,37.91,190.0,1.19,20.2,48.0,3.15,0.853,0.81,1.07,48.0,0.554,oxide
2021-03-14 06:00:00,35.81,196.0,1.13,15.5,48.0,2.31,0.9,0.89,1.13,48.0,0.6,oxide
2021-03-14 08:00:00,26.67,212.0,1.5,24.1,48.0,1.61,0.9,1.11,0.98,48.0,0.711,carbonate
2021-03-14 10:00:00,39.32,196.0,1.01,19.6,48.0,3.22,0.825,1.12,1.01,48.0,0.589,oxide
2021-03-14 12:00:00,35.73,210.0,1.07,23.7,48.0,2.2,0.9,1.35,1.05,48.0,0.684,oxide
2021-03-14 14:00:00,34.46,215.0,1.34,23.2,48.0,2.55,0.9,1.11,1.14,48.0,0.64,oxide
2021-03-14 16:00:00,30.2,194.0,0.84,24.9,48.0,2.33,0.9,1.44,0.94,48.0,0.702,oxide
2021-03-14 18:00:00,51.31,190.0,1.42,16.5,48.0,2.13,0.713,0.88,0.92,48.0,0.473,oxide
2021-03-14 20:00:00,29.49,188.0,0.99,19.9,48.0,2.76,0.9,1.44,1.1,48.0,0.701,oxide
2021-03-14 22:00:00,52.0,203.0,1.4,15.8,48.0,1.04,0.745,1.08,1.09,48.0,0.584,silicate
2021-03-15 00:00:00,29.85,208.0,1.44,16.5,48.0,2.55,0.9,1.35,1.1,48.0,0.686,oxide
2021-03-15 02:00:00,35.26,219.0,0.96,21.8,48.0,2.21,0.9,1.14,1.04,48.0,0.647,oxide
2021-03-15 04:00:00,41.78,203.0,1.24,18.0,48.0,1.69,0.878,1.18,1.13,48.0,0.638,oxide
2021-03-15 06:00:00,31.17,201.0,0.89,20.5,48.0,1.13,0.9,0.95,1.18,48.0,0.612,oxide
2021-03-15 08:00:00,48.25,206.0,1.45,21.2,48.0,3.46,0.694,0.88,1.18,48.0,0.462,oxide
2021-03-15 10:00:00,37.19,218.0,1.05,20.6,48.0,1.37,0.9,0.91,0.94,48.0,0.671,carbonate
2021-03-15 12:00:00,26.95,208.0,1.25,23.1,48.0,1.3,0.9,0.95,1.02,48.0,0.61,oxide
2021-03-15 14:00:00,37.86,195.0,1.26,19.8,48.0,2.14,0.9,1.26,0.85,48.0,0.668,oxide
2021-03-15 16:00:00,44.4,185.0,1.22,22.6,48.0,2.73,0.778,1.44,1.03,48.0,0.606,oxide
2021-03-15 18:00:00,50.23,213.0,1.39,17.5,48.0,2.19,0.724,1.31,0.95,48.0,0.605,carbonate
2021-03-15 20:00:00,39.57,184.0,0.93,23.6,48.0,2.15,0.891,0.87,1.2,48.0,0.656,silicate
2021-03-15 22:00:00,28.3,207.0,0.93,24.9,48.0,2.01,0.9,0.87,0.85,48.0,0.596,oxide
2021-03-16 00:00:00,52.0,181.0,1.05,19.8,48.0,3.8,0.641,1.01,1.14,48.0,0.444,oxide
2021-03-16 02:00:00,38.65,217.0,0.91,21.2,48.0,3.92,0.788,1.03,0.8,48.0,0.548,oxide
2021-03-16 04:00:00,40.67,207.0,0.9,18.8,48.0,2.28,0.862,0.9,1.01,48.0,0.577,oxide
2021-03-16 06:00:00,25.43,208.0,0.89,15.6,48.0,1.77,0.9,0.83,0.97,48.0,0.655,carbonate
2021-03-16 08:00:00,52.0,194.0,0.99,16.1,48.0,2.2,0.702,0.87,1.05,48.0,0.464,oxide
2021-03-16 10:00:00,16.23,216.0,1.32,22.6,48.0,1.24,0.9,1.06,0.95,48.0,0.631,oxide
2021-03-16 12:00:00,21.99,204.0,0.88,21.9,48.0,2.05,0.9,1.33,0.96,48.0,0.757,carbonate
2021-03-16 14:00:00,44.99,198.0,1.3,22.5,48.0,0.9,0.862,1.13,0.83,48.0,0.685,carbonate
2021-03-16 16:00:00,45.8,187.0,1.16,20.0,48.0,2.39,0.774,1.09,0.93,48.0,0.548,oxide
2021-03-16 18:00:00,25.65,192.0,1.42,23.6,48.0,1.92,0.9,1.12,1.03,48.0,0.642,oxide
2021-03-16 20:00:00,52.0,191.0,1.27,22.4,48.0,1.04,0.745,1.2,1.16,48.0,0.604,silicate
2021-03-16 22:00:00,52.0,187.0,1.23,23.8,48.0,2.11,0.705,1.34,1.0,48.0,0.594,silicate
2021-03-17 00:00:00,52.0,211.0,1.32,22.4,48.0,2.84,0.677,0.95,0.91,48.0,0.459,oxide
2021-03-17 02:00:00,52.0,210.0,0.93,20.8,48.0,3.3,0.66,0.93,0.96,48.0,0.496,silicate
2021-03-17 04:00:00,41.8,189.0,1.19,19.9,48.0,1.73,0.875,0.87,0.93,48.0,0.579,oxide
2021-03-17 06:00:00,52.0,202.0,0.9,24.5,48.0,1.04,0.745,1.49,0.97,48.0,0.589,oxide
2021-03-17 08:00:00,48.34,199.0,0.96,18.7,48.0,1.94,0.759,1.07,0.89,48.0,0.533,oxide
2021-03-17 10:00:00,52.0,186.0,1.25,16.6,48.0,2.63,0.685,1.1,1.12,48.0,0.487,oxide
2021-03-17 12:00:00,46.06,198.0,1.18,19.4,48.0,1.28,0.824,1.1,1.08,48.0,0.585,oxide
2021-03-17 14:00:00,39.02,188.0,0.92,20.1,48.0,2.31,0.891,1.32,0.85,48.0,0.673,oxide
2021-03-17 16:00:00,31.5,185.0,1.07,23.0,48.0,2.18,0.9,1.48,0.82,48.0,0.709,oxide
2021-03-17 18:00:00,36.78,184.0,1.1,23.1,48.0,2.16,0.9,1.44,0.82,48.0,0.702,oxide
2021-03-17 20:00:00,31.67,186.0,1.36,15.7,48.0,2.49,0.9,0.89,1.11,48.0,0.599,oxide
2021-03-17 22:00:00,34.53,205.0,1.05,18.7,48.0,2.16,0.9,1.14,1.04,48.0,0.646,oxide
2021-03-18 00:00:00,29.8,189.0,1.0,17.7,48.0,1.06,0.9,1.09,1.1,48.0,0.638,oxide
2021-03-18 02:00:00,52.0,219.0,0.82,24.3,48.0,3.06,0.669,0.85,1.1,48.0,0.441,oxide
2021-03-18 04:00:00,40.97,200.0,0.95,24.4,48.0,2.24,0.86,0.86,0.97,48.0,0.567,oxide
2021-03-18 06:00:00,33.51,188.0,1.48,19.9,48.0,1.58,0.9,1.06,1.16,48.0,0.702,carbonate
2021-03-18 08:00:00,21.57,182.0,1.22,22.6,48.0,1.57,0.9,1.31,0.97,48.0,0.677,oxide
2021-03-18 10:00:00,31.63,192.0,1.23,19.7,48.0,2.47,0.9,1.21,0.95,48.0,0.66,oxide
2021-03-18 12:00:00,38.01,210.0,1.43,15.4,48.0,2.09,0.9,0.85,1.11,48.0,0.592,oxide
2021-03-18 14:00:00,39.34,181.0,1.16,20.4,48.0,3.86,0.783,1.42,1.2,48.0,0.607,oxide
2021-03-18 16:00:00,24.1,209.0,1.14,20.1,48.0,2.63,0.9,1.16,0.83,48.0,0.65,oxide
2021-03-18 18:00:00,52.0,181.0,0.97,19.3,48.0,3.11,0.667,1.08,1.08,48.0,0.47,oxide
2021-03-18 20:00:00,52.0,196.0,0.88,18.4,48.0,1.04,0.745,1.4,1.11,48.0,0.575,oxide
2021-03-18 22:00:00,29.05,215.0,1.32,17.9,48.0,2.4,0.9,1.49,1.06,48.0,0.79,carbonate
2021-03-19 00:00:00,52.0,211.0,1.33,21.4,48.0,1.6,0.724,1.45,1.01,48.0,0.567,oxide
2021-03-19 02:00:00,29.13,208.0,1.05,21.0,48.0,2.79,0.9,0.96,0.85,48.0,0.681,carbonate
2021-03-19 04:00:00,48.29,188.0,1.38,20.5,48.0,2.37,0.741,1.07,0.97,48.0,0.522,oxide
2021-03-19 06:00:00,41.31,208.0,1.33,15.2,48.0,3.1,0.802,1.33,0.81,48.0,0.608,oxide
2021-03-19 08:00:00,52.0,218.0,1.47,16.6,48.0,3.99,0.634,1.37,0.85,48.0,0.486,oxide
2021-03-19 10:00:00,41.81,216.0,1.04,21.7,48.0,2.73,0.817,1.15,0.81,48.0,0.654,carbonate
2021-03-19 12:00:00,46.66,194.0,0.83,20.0,48.0,0.93,0.831,1.29,1.06,48.0,0.691,carbonate
2021-03-19 14:00:00,52.0,207.0,0.87,23.9,48.0,3.08,0.668,1.44,0.88,48.0,0.521,oxide
2021-03-19 16:00:00,39.89,211.0,1.35,19.6,48.0,3.24,0.815,1.0,1.05,48.0,0.561,oxide
2021-03-19 18:00:00,30.04,205.0,1.1,24.5,48.0,0.94,0.9,1.22,0.94,48.0,0.66,oxide
2021-03-19 20:00:00,29.88,196.0,1.18,20.4,48.0,2.61,0.9,1.2,1.12,48.0,0.73,carbonate
2021-03-19 22:00:00,20.37,191.0,1.21,18.9,48.0,1.41,0.9,0.93,1.2,48.0,0.674,silicate
2021-03-20 00:00:00,30.52,215.0,1.26,22.3,48.0,2.15,0.9,0.82,1.16,48.0,0.653,carbonate
2021-03-20 02:00:00,38.69,194.0,1.26,20.7,48.0,0.83,0.9,1.41,0.86,48.0,0.696,oxide
2021-03-20 04:00:00,49.14,217.0,1.45,19.9,48.0,3.87,0.667,0.89,0.8,48.0,0.494,carbonate
2021-03-20 06:00:00,39.16,210.0,1.19,18.0,48.0,3.74,0.793,1.11,0.86,48.0,0.564,oxide
2021-03-20 08:00:00,52.0,204.0,1.0,21.7,48.0,2.33,0.697,1.47,1.0,48.0,0.548,oxide
2021-03-20 10:00:00,38.94,215.0,1.05,18.7,48.0,4.32,0.757,1.12,0.82,48.0,0.601,carbonate
2021-03-20 12:00:00,45.59,199.0,0.91,19.8,48.0,2.9,0.752,1.1,0.82,48.0,0.594,carbonate
2021-03-20 14:00:00,33.77,215.0,1.07,24.9,48.0,2.38,0.9,1.27,0.81,48.0,0.67,oxide
2021-03-20 16:00:00,30.47,196.0,1.5,18.1,48.0,2.15,0.9,0.82,0.85,48.0,0.587,oxide
2021-03-20 18:00:00,48.25,211.0,1.15,20.8,48.0,0.99,0.802,1.07,0.94,48.0,0.628,carbonate
2021-03-20 20:00:00,45.64,215.0,1.05,17.9,48.0,2.5,0.771,0.98,1.12,48.0,0.587,carbonate
2021-03-20 22:00:00,37.13,185.0,1.05,18.9,48.0,1.69,0.9,0.81,1.12,48.0,0.65,carbonate
2021-03-21 00:00:00,30.99,210.0,1.44,17.0,48.0,2.24,0.9,1.35,0.88,48.0,0.684,oxide
2021-03-21 02:00:00,41.25,219.0,1.41,23.2,48.0,3.26,0.794,1.49,1.03,48.0,0.627,oxide
2021-03-21 04:00:00,46.26,195.0,1.21,18.2,48.0,1.62,0.805,1.25,0.83,48.0,0.595,oxide
2021-03-21 06:00:00,52.0,184.0,1.06,19.4,48.0,1.45,0.73,1.15,0.92,48.0,0.526,oxide
2021-03-21 08:00:00,27.61,207.0,1.13,22.3,48.0,1.9,0.9,1.11,0.87,48.0,0.641,oxide
2021-03-21 10:00:00,22.2,193.0,1.01,19.5,48.0,1.27,0.9,1.29,0.82,48.0,0.675,oxide
2021-03-21 12:00:00,39.19,217.0,1.14,20.5,48.0,2.36,0.885,1.0,0.98,48.0,0.61,oxide
2021-03-21 14:00:00,35.61,214.0,1.15,16.9,48.0,2.69,0.9,0.88,1.19,48.0,0.665,silicate
2021-03-21 16:00:00,47.75,195.0,1.42,20.2,48.0,2.7,0.734,1.49,1.07,48.0,0.579,oxide
2021-03-21 18:00:00,52.0,187.0,1.01,20.6,48.0,2.42,0.693,1.26,0.84,48.0,0.515,oxide
2021-03-21 20:00:00,52.0,189.0,0.85,17.0,48.0,2.96,0.673,1.5,0.86,48.0,0.533,oxide
2021-03-21 22:00:00,34.36,204.0,1.36,17.1,48.0,1.65,0.9,1.11,1.02,48.0,0.64,oxide
2021-03-22 00:00:00,42.43,204.0,1.17,22.5,48.0,1.91,0.854,1.46,0.84,48.0,0.67,oxide
2021-03-22 02:00:00,47.97,209.0,0.83,17.5,48.0,1.85,0.768,0.86,1.13,48.0,0.508,oxide
2021-03-22 04:00:00,26.9,193.0,1.22,20.7,48.0,1.08,0.9,1.11,1.2,48.0,0.641,oxide
2021-03-22 06:00:00,36.44,186.0,1.46,18.9,48.0,2.54,0.9,1.19,1.12,48.0,0.656,oxide
2021-03-22 08:00:00,42.28,207.0,0.94,24.2,48.0,0.85,0.9,1.11,0.88,48.0,0.711,carbonate
2021-03-22 10:00:00,36.83,183.0,1.41,16.0,48.0,3.62,0.835,1.48,1.09,48.0,0.659,oxide
2021-03-22 12:00:00,41.49,194.0,1.35,17.3,48.0,0.83,0.9,1.44,1.03,48.0,0.78,carbonate
2021-03-22 14:00:00,51.77,186.0,1.04,18.5,48.0,2.79,0.682,1.08,1.0,48.0,0.481,oxide
2021-03-22 16:00:00,52.0,204.0,1.41,20.5,48.0,1.04,0.745,1.05,1.2,48.0,0.579,carbonate
2021-03-22 18:00:00,22.76,183.0,1.06,16.6,48.0,2.41,0.9,1.27,1.03,48.0,0.671,oxide
2021-03-22 20:00:00,28.52,196.0,0.91,17.1,48.0,1.08,0.9,1.0,0.98,48.0,0.62,oxide
2021-03-22 22:00:00,29.22,185.0,1.19,23.2,48.0,1.05,0.9,0.91,0.98,48.0,0.604,oxide
2021-03-23 00:00:00,35.83,193.0,1.42,21.6,48.0,2.07,0.9,1.38,1.17,48.0,0.767,silicate
2021-03-23 02:00:00,52.0,203.0,1.03,16.3,48.0,2.5,0.69,1.01,0.8,48.0,0.477,oxide
2021-03-23 04:00:00,37.32,189.0,0.84,17.3,48.0,2.48,0.9,0.87,1.11,48.0,0.663,carbonate
2021-03-23 06:00:00,52.0,189.0,0.85,20.7,48.0,2.3,0.698,1.3,0.82,48.0,0.582,carbonate
2021-03-23 08:00:00,18.77,216.0,1.48,19.5,48.0,2.32,0.9,1.11,0.93,48.0,0.713,carbonate
2021-03-23 10:00:00,52.0,189.0,1.1,17.2,48.0,1.58,0.725,1.48,1.08,48.0,0.634,carbonate
2021-03-23 12:00:00,38.78,191.0,1.27,24.7,48.0,2.46,0.885,0.96,1.12,48.0,0.602,oxide
2021-03-23 14:00:00,26.68,187.0,1.35,20.3,48.0,2.37,0.9,1.39,0.97,48.0,0.769,carbonate
2021-03-23 16:00:00,50.47,198.0,1.09,20.0,48.0,1.07,0.766,1.28,0.91,48.0,0.571,oxide
2021-03-23 18:00:00,21.12,213.0,1.05,18.3,48.0,1.44,0.9,1.49,1.09,48.0,0.711,oxide
2021-03-23 20:00:00,40.63,189.0,1.09,21.4,48.0,2.1,0.874,1.42,0.82,48.0,0.753,carbonate
2021-03-23 22:00:00,37.41,189.0,1.37,23.7,48.0,2.6,0.9,1.26,1.04,48.0,0.668,oxide
2021-03-24 00:00:00,52.0,219.0,0.86,24.2,48.0,1.72,0.72,1.32,1.0,48.0,0.543,oxide
2021-03-24 02:00:00,42.35,185.0,1.08,18.6,48.0,2.33,0.831,1.31,0.95,48.0,0.626,oxide
2021-03-24 04:00:00,28.48,190.0,0.88,23.0,48.0,2.64,0.9,1.44,0.81,48.0,0.702,oxide
2021-03-24 06:00:00,52.0,197.0,1.21,23.9,48.0,2.26,0.699,1.3,1.06,48.0,0.583,carbonate
2021-03-24 08:00:00,22.19,201.0,0.84,22.9,48.0,1.68,0.9,1.08,0.96,48.0,0.634,oxide
2021-03-24 10:00:00,41.62,189.0,0.88,24.2,48.0,1.84,0.872,1.05,1.19,48.0,0.677,carbonate
2021-03-24 12:00:00,46.66,218.0,0.87,16.8,48.0,4.06,0.684,1.35,1.09,48.0,0.578,carbonate
2021-03-24 14:00:00,38.34,214.0,0.92,18.3,48.0,1.99,0.9,1.22,1.05,48.0,0.735,carbonate
2021-03-24 16:00:00,35.61,203.0,0.82,16.8,48.0,3.05,0.9,1.3,0.97,48.0,0.677,oxide
2021-03-24 18:00:00,34.77,200.0,1.36,15.1,48.0,2.13,0.9,1.35,0.97,48.0,0.685,oxide
2021-03-24 20:00:00,52.0,213.0,1.27,22.3,48.0,1.75,0.719,1.31,1.02,48.0,0.601,carbonate
2021-03-24 22:00:00,43.18,214.0,1.48,18.4,48.0,2.28,0.82,0.89,1.18,48.0,0.546,oxide
2021-03-25 00:00:00,28.64,205.0,1.23,23.5,48.0,1.46,0.9,1.39,0.85,48.0,0.77,carbonate
2021-03-25 02:00:00,23.7,212.0,1.43,19.8,48.0,1.92,0.9,0.98,0.84,48.0,0.685,carbonate
2021-03-25 04:00:00,25.67,183.0,1.18,21.7,48.0,1.91,0.9,1.26,0.89,48.0,0.743,carbonate
2021-03-25 06:00:00,41.98,207.0,1.02,24.8,48.0,1.81,0.867,1.16,1.04,48.0,0.627,oxide
2021-03-25 08:00:00,41.48,195.0,1.41,16.0,48.0,0.83,0.9,1.18,0.92,48.0,0.653,oxide
2021-03-25 10:00:00,42.42,192.0,0.93,17.4,48.0,2.95,0.795,1.17,0.86,48.0,0.575,oxide
2021-03-25 12:00:00,37.35,208.0,1.4,17.0,48.0,2.54,0.9,1.06,1.0,48.0,0.631,oxide
2021-03-25 14:00:00,38.86,188.0,1.21,15.4,48.0,1.89,0.9,1.38,0.87,48.0,0.69,oxide
2021-03-25 16:00:00,49.29,206.0,1.01,23.2,48.0,2.48,0.724,1.26,1.17,48.0,0.537,oxide
2021-03-25 18:00:00,39.73,198.0,1.45,20.2,48.0,2.8,0.846,1.11,0.91,48.0,0.601,oxide
2021-03-25 20:00:00,47.62,216.0,0.85,15.1,48.0,3.09,0.718,0.83,1.12,48.0,0.469,oxide
2021-03-25 22:00:00,27.6,213.0,1.14,23.3,48.0,1.23,0.9,1.0,0.98,48.0,0.62,oxide
2021-03-26 00:00:00,52.0,203.0,1.47,20.7,48.0,2.48,0.691,1.24,0.88,48.0,0.511,oxide
2021-03-26 02:00:00,35.61,185.0,1.2,16.3,48.0,3.66,0.851,0.86,0.96,48.0,0.562,oxide
2021-03-26 04:00:00,32.78,200.0,0.93,16.5,48.0,0.85,0.9,1.3,0.84,48.0,0.676,oxide
2021-03-26 06:00:00,51.59,201.0,1.05,17.4,48.0,1.45,0.735,1.36,0.97,48.0,0.561,oxide
2021-03-26 08:00:00,44.94,203.0,1.28,17.0,48.0,1.84,0.815,1.28,0.87,48.0,0.609,oxide
2021-03-26 10:00:00,52.0,210.0,0.83,21.9,48.0,1.3,0.735,1.07,1.17,48.0,0.518,oxide
2021-03-26 12:00:00,52.0,212.0,0.85,20.4,48.0,2.68,0.684,0.84,1.08,48.0,0.449,oxide
2021-03-26 14:00:00,46.41,206.0,1.46,23.8,48.0,1.02,0.831,0.88,1.11,48.0,0.551,oxide
2021-03-26 16:00:00,52.0,211.0,0.89,23.1,48.0,3.85,0.64,1.29,1.0,48.0,0.479,oxide
2021-03-26 18:00:00,25.13,186.0,1.29,24.9,48.0,2.29,0.9,0.93,1.1,48.0,0.675,carbonate
2021-03-26 20:00:00,35.9,185.0,1.03,20.8,48.0,3.14,0.888,1.41,1.2,48.0,0.687,oxide
2021-03-26 22:00:00,33.77,197.0,1.13,22.6,48.0,2.45,0.9,0.88,1.04,48.0,0.598,oxide
2021-03-27 00:00:00,52.0,219.0,1.2,24.9,48.0,3.8,0.641,1.28,0.87,48.0,0.479,oxide
2021-03-27 02:00:00,28.56,203.0,1.08,15.8,48.0,2.88,0.9,0.96,0.84,48.0,0.612,oxide
2021-03-27 04:00:00,52.0,209.0,1.1,22.6,48.0,3.88,0.638,1.18,1.19,48.0,0.464,oxide
2021-03-27 06:00:00,36.46,207.0,1.41,24.8,48.0,1.34,0.9,1.11,0.9,48.0,0.712,silicate
2021-03-27 08:00:00,52.0,190.0,1.24,18.4,48.0,1.04,0.745,1.12,1.11,48.0,0.592,carbonate
2021-03-27 10:00:00,27.53,197.0,1.45,19.8,48.0,2.74,0.9,1.47,0.97,48.0,0.785,carbonate
2021-03-27 12:00:00,52.0,219.0,1.14,17.6,48.0,3.41,0.656,0.82,0.8,48.0,0.428,oxide
2021-03-27 14:00:00,52.0,191.0,0.87,17.1,48.0,1.04,0.745,1.0,0.85,48.0,0.572,silicate
2021-03-27 16:00:00,35.99,203.0,1.48,24.9,48.0,2.35,0.9,1.35,0.92,48.0,0.684,oxide
2021-03-27 18:00:00,52.0,212.0,1.09,21.8,48.0,1.04,0.745,0.98,1.08,48.0,0.511,oxide
2021-03-27 20:00:00,17.08,193.0,1.08,19.7,48.0,0.93,0.9,0.97,0.93,48.0,0.683,carbonate
2021-03-27 22:00:00,38.24,207.0,1.42,22.8,48.0,2.0,0.9,0.92,0.95,48.0,0.673,carbonate
2021-03-28 00:00:00,52.0,218.0,0.91,22.1,48.0,2.04,0.708,1.13,1.09,48.0,0.562,carbonate
2021-03-28 02:00:00,33.0,189.0,1.27,16.3,48.0,1.66,0.9,1.18,0.85,48.0,0.653,oxide
2021-03-28 04:00:00,52.0,216.0,1.22,22.1,48.0,2.51,0.69,1.09,1.13,48.0,0.542,carbonate
2021-03-28 06:00:00,22.09,219.0,1.11,19.4,48.0,2.14,0.9,1.48,1.03,48.0,0.709,oxide
2021-03-28 08:00:00,40.79,195.0,1.37,16.3,48.0,3.16,0.807,0.98,0.81,48.0,0.552,oxide
2021-03-28 10:00:00,34.55,190.0,1.15,20.9,48.0,1.91,0.9,1.43,0.98,48.0,0.699,oxide
2021-03-28 12:00:00,52.0,193.0,1.0,19.4,48.0,1.61,0.724,1.26,1.19,48.0,0.538,oxide
2021-03-28 14:00:00,20.97,195.0,1.08,21.6,48.0,1.87,0.9,0.92,0.95,48.0,0.674,carbonate
2021-03-28 16:00:00,32.24,207.0,0.98,18.8,48.0,2.38,0.9,1.4,0.92,48.0,0.772,carbonate
2021-03-28 18:00:00,28.56,193.0,1.25,15.8,48.0,1.76,0.9,0.85,1.11,48.0,0.592,oxide
2021-03-28 20:00:00,47.18,207.0,1.21,18.8,48.0,1.27,0.807,1.33,0.99,48.0,0.611,oxide
2021-03-28 22:00:00,43.54,213.0,1.06,25.0,48.0,2.35,0.81,0.87,1.17,48.0,0.537,oxide
2021-03-29 00:00:00,52.0,181.0,1.15,24.0,48.0,3.51,0.652,0.87,0.86,48.0,0.432,oxide
2021-03-29 02:00:00,32.53,199.0,1.18,21.2,48.0,2.11,0.9,1.08,1.2,48.0,0.636,oxide
2021-03-29 04:00:00,45.16,216.0,1.43,23.8,48.0,0.9,0.858,1.07,1.17,48.0,0.603,oxide
2021-03-29 06:00:00,34.29,185.0,1.18,19.1,48.0,1.31,0.9,0.87,0.95,48.0,0.663,carbonate
2021-03-29 08:00:00,36.22,187.0,1.32,16.2,48.0,1.02,0.9,1.16,0.9,48.0,0.722,carbonate
2021-03-29 10:00:00,52.0,198.0,1.25,15.5,48.0,1.49,0.728,0.97,1.12,48.0,0.552,silicate
2021-03-29 12:00:00,25.33,192.0,1.19,22.1,48.0,1.56,0.9,0.92,0.88,48.0,0.606,oxide
