timestamp,feed_rate_tph,crusher_gap_mm,power_draw_kw,product_p80_mm,liner_wear_pct,vibration_rms_mm_s,ore_hardness_wi,feed_moisture_pct
2020-11-28 23:00:00,117.1,13.8,263.0,12.8,87.0,2.37,22.0,5.8
2020-11-29 00:00:00,81.2,13.4,200.0,12.4,86.2,2.79,22.0,5.7
2020-11-29 01:00:00,136.2,24.1,200.0,24.0,85.6,2.5,22.0,9.0
2020-11-29 02:00:00,86.5,20.6,200.0,22.8,81.3,2.87,22.0,6.1
2020-11-29 03:00:00,124.9,23.6,200.0,26.8,68.2,3.79,22.0,6.9
2020-11-29 04:00:00,131.3,19.5,200.0,21.4,82.4,2.98,22.0,5.6
2020-11-29 05:00:00,119.0,15.3,210.0,13.8,82.1,2.86,22.0,9.9
2020-11-29 06:00:00,84.3,15.4,200.0,17.1,79.6,2.56,22.0,5.4
2020-11-29 07:00:00,114.0,15.2,200.0,19.2,77.1,3.07,22.0,7.2
2020-11-29 08:00:00,107.2,16.1,200.0,19.9,75.2,3.18,22.0,5.9
2020-11-29 09:00:00,125.5,14.7,200.0,15.5,80.3,2.63,22.0,7.2
2020-11-29 10:00:00,96.1,13.8,200.0,16.5,84.2,2.12,22.0,5.4
2020-11-29 11:00:00,121.7,23.7,200.0,25.0,81.3,2.54,22.0,8.1
2020-11-29 12:00:00,92.2,19.5,200.0,18.3,79.4,3.44,22.0,5.2
2020-11-29 13:00:00,122.5,14.9,200.0,17.7,80.5,2.7,22.0,7.7
2020-11-29 14:00:00,95.7,19.4,200.0,19.0,76.1,2.99,22.0,9.4
2020-11-29 15:00:00,139.2,15.2,200.0,13.9,71.7,3.61,22.0,8.9
2020-11-29 16:00:00,135.6,20.9,200.0,20.5,78.9,2.63,22.0,8.6
2020-11-29 17:00:00,110.5,23.5,200.0,23.7,77.7,3.31,22.0,8.1
2020-11-29 18:00:00,122.1,14.1,294.0,13.5,72.8,3.39,22.0,8.5
2020-11-29 19:00:00,128.9,19.2,200.0,23.8,76.0,3.1,22.0,7.7
2020-11-29 20:00:00,121.0,16.8,200.0,16.7,76.6,3.19,22.0,6.2
2020-11-29 21:00:00,128.8,22.7,200.0,27.1,74.0,3.98,22.0,5.6
2020-11-29 22:00:00,98.5,12.6,200.0,16.2,84.7,2.75,22.0,7.3
2020-11-29 23:00:00,87.3,21.0,200.0,21.9,70.8,3.63,22.0,7.9
2020-11-30 00:00:00,87.4,20.4,200.0,21.4,77.6,3.63,22.0,9.2
2020-11-30 01:00:00,118.7,22.1,200.0,20.8,87.1,2.76,22.0,5.2
2020-11-30 02:00:00,108.2,19.2,200.0,22.6,78.6,3.26,22.0,7.6
2020-11-30 03:00:00,129.1,17.8,200.0,18.1,75.5,2.95,22.0,7.6
2020-11-30 04:00:00,83.5,15.3,200.0,17.9,77.5,3.69,22.0,7.4
2020-11-30 05:00:00,112.7,23.4,200.0,20.7,71.0,3.27,22.0,5.8
2020-11-30 06:00:00,89.5,23.6,200.0,26.6,69.6,4.02,22.0,9.0
2020-11-30 07:00:00,122.3,18.5,200.0,17.5,82.7,2.58,22.0,7.9
2020-11-30 08:00:00,99.5,23.8,200.0,24.4,76.3,2.9,22.0,7.4
2020-11-30 09:00:00,94.3,12.5,200.0,13.5,74.7,3.11,22.0,7.2
2020-11-30 10:00:00,80.5,23.0,200.0,27.6,70.3,3.3,22.0,5.1
2020-11-30 11:00:00,110.7,22.5,200.0,27.6,70.5,2.7,22.0,9.6
2020-11-30 12:00:00,116.2,22.7,200.0,27.9,78.2,3.44,22.0,5.9
2020-11-30 13:00:00,121.9,20.4,200.0,24.4,76.5,3.3,22.0,7.7
2020-11-30 14:00:00,139.2,19.4,200.0,21.3,73.1,3.59,22.0,5.5
2020-11-30 15:00:00,113.9,22.8,200.0,21.8,78.8,3.09,22.0,6.2
2020-11-30 16:00:00,119.1,22.0,200.0,19.0,72.3,3.48,22.0,5.9
2020-11-30 17:00:00,115.5,24.2,200.0,26.3,79.4,2.58,22.0,8.8
2020-11-30 18:00:00,121.3,22.7,200.0,28.1,83.3,2.63,22.0,9.4
2020-11-30 19:00:00,135.3,16.3,200.0,19.1,73.3,3.74,22.0,7.8
2020-11-30 20:00:00,138.0,14.0,200.0,17.8,64.3,3.41,22.0,8.2
2020-11-30 21:00:00,114.9,14.1,200.0,14.1,74.2,3.27,22.0,9.1
2020-11-30 22:00:00,115.3,23.1,200.0,23.9,80.3,2.66,22.0,8.3
2020-11-30 23:00:00,129.8,21.6,200.0,24.8,75.9,3.54,22.0,9.6
2020-12-01 00:00:00,80.9,24.8,200.0,29.8,82.5,2.82,22.0,6.5
2020-12-01 01:00:00,91.6,23.6,200.0,27.4,77.5,3.14,22.0,8.9
2020-12-01 02:00:00,90.5,24.0,200.0,25.3,69.4,3.38,22.0,8.8
2020-12-01 03:00:00,84.3,20.9,200.0,22.7,77.7,3.6,22.0,7.9
2020-12-01 04:00:00,101.6,15.8,200.0,15.5,78.5,2.93,22.0,6.8
2020-12-01 05:00:00,125.1,18.2,200.0,20.6,79.0,2.93,22.0,5.7
2020-12-01 06:00:00,115.7,12.4,200.0,11.6,79.9,2.77,22.0,8.8
2020-12-01 07:00:00,96.1,20.3,200.0,24.7,73.7,3.44,22.0,6.7
2020-12-01 08:00:00,133.5,15.0,200.0,17.5,68.6,3.5,22.0,9.5
2020-12-01 09:00:00,98.7,24.0,200.0,26.7,78.4,2.69,22.0,7.4
2020-12-01 10:00:00,111.4,16.5,200.0,16.3,79.5,3.42,22.0,9.1
2020-12-01 11:00:00,82.6,18.3,200.0,17.0,73.1,3.15,22.0,9.2
2020-12-01 12:00:00,130.5,17.7,200.0,16.2,73.8,3.53,22.0,7.6
2020-12-01 13:00:00,138.6,18.1,200.0,20.8,69.7,3.25,22.0,8.0
2020-12-01 14:00:00,133.5,23.9,200.0,26.8,67.8,3.6,22.0,8.6
2020-12-01 15:00:00,104.5,18.8,200.0,16.6,72.0,3.62,22.0,8.7
2020-12-01 16:00:00,89.4,20.5,200.0,21.4,73.7,3.21,22.0,7.3
2020-12-01 17:00:00,98.2,21.4,200.0,21.3,73.7,2.89,22.0,6.5
2020-12-01 18:00:00,135.0,22.2,200.0,21.5,68.1,3.85,22.0,6.1
2020-12-01 19:00:00,138.4,13.9,200.0,12.3,62.4,3.56,22.0,8.2
2020-12-01 20:00:00,83.6,12.6,200.0,13.6,66.2,2.77,22.0,9.7
2020-12-01 21:00:00,87.9,16.4,200.0,20.7,72.0,3.58,22.0,9.2
2020-12-01 22:00:00,129.3,13.2,200.0,12.0,69.5,3.33,22.0,5.8
2020-12-01 23:00:00,90.3,21.5,200.0,24.5,70.4,3.68,22.0,5.0
2020-12-02 00:00:00,103.2,23.1,200.0,28.0,74.6,2.69,22.0,7.9
2020-12-02 01:00:00,82.2,19.7,200.0,19.8,72.0,2.76,22.0,6.9
2020-12-02 02:00:00,92.4,16.4,200.0,20.9,71.1,3.38,22.0,7.4
2020-12-02 03:00:00,90.6,15.9,200.0,14.7,70.2,3.54,22.0,7.0
2020-12-02 04:00:00,129.0,18.7,200.0,18.2,66.0,3.5,22.0,7.3
2020-12-02 05:00:00,83.6,23.4,200.0,23.4,63.5,3.93,22.0,5.7
2020-12-02 06:00:00,115.8,14.0,200.0,14.1,67.8,3.54,22.0,5.9
2020-12-02 07:00:00,115.1,22.4,200.0,27.7,75.1,3.28,22.0,8.8
2020-12-02 08:00:00,136.9,14.9,200.0,12.8,76.3,2.93,22.0,5.7
2020-12-02 09:00:00,86.0,14.9,200.0,13.4,71.7,3.9,22.0,9.1
2020-12-02 10:00:00,118.5,14.4,200.0,14.1,67.0,4.58,22.0,7.0
2020-12-02 11:00:00,125.6,14.0,200.0,12.2,59.7,4.37,22.0,9.9
2020-12-02 12:00:00,80.5,13.0,200.0,14.5,62.4,3.41,22.0,9.7
2020-12-02 13:00:00,118.9,23.6,200.0,20.7,69.4,3.41,22.0,6.6
2020-12-02 14:00:00,86.9,13.4,200.0,13.1,68.5,3.39,22.0,9.9
2020-12-02 15:00:00,117.8,15.1,200.0,17.2,73.4,2.62,22.0,10.0
2020-12-02 16:00:00,97.2,22.2,200.0,23.2,69.8,3.07,22.0,8.3
2020-12-02 17:00:00,86.6,13.1,200.0,12.6,71.7,2.69,22.0,6.7
2020-12-02 18:00:00,107.3,14.5,200.0,17.4,74.6,3.2,22.0,6.3
2020-12-02 19:00:00,117.4,15.0,200.0,14.6,67.7,3.71,22.0,8.0
2020-12-02 20:00:00,99.0,20.5,200.0,19.3,66.8,3.87,22.0,8.0
2020-12-02 21:00:00,111.6,21.8,200.0,25.2,73.4,3.26,22.0,7.4
2020-12-02 22:00:00,102.2,20.8,200.0,25.1,70.7,3.77,22.0,7.0
2020-12-02 23:00:00,136.4,18.6,200.0,17.9,66.1,4.04,22.0,5.2
2020-12-03 00:00:00,115.8,25.0,200.0,23.0,61.4,3.48,22.0,6.1
2020-12-03 01:00:00,99.5,21.1,200.0,23.0,63.4,3.61,22.0,8.8
2020-12-03 02:00:00,93.0,15.6,200.0,16.1,68.6,3.49,22.0,6.9
2020-12-03 03:00:00,114.6,23.2,200.0,28.6,69.8,3.45,22.0,6.9
2020-12-03 04:00:00,138.8,19.0,200.0,18.6,60.0,3.99,22.0,6.9
2020-12-03 05:00:00,108.7,22.8,200.0,26.4,70.6,3.82,22.0,5.4
2020-12-03 06:00:00,134.7,12.1,200.0,15.3,64.0,4.03,22.0,9.1
2020-12-03 07:00:00,111.8,21.9,200.0,24.1,59.8,4.29,22.0,5.6
2020-12-03 08:00:00,128.2,19.8,200.0,18.9,61.6,3.28,22.0,5.4
2020-12-03 09:00:00,115.4,21.6,200.0,23.1,69.8,3.97,22.0,5.3
2020-12-03 10:00:00,115.1,21.4,200.0,25.6,75.0,3.28,22.0,7.6
2020-12-03 11:00:00,105.3,13.9,200.0,15.7,72.0,3.09,22.0,8.0
2020-12-03 12:00:00,121.2,22.6,200.0,24.7,68.9,3.46,22.0,8.1
2020-12-03 13:00:00,109.6,12.3,200.0,10.6,72.0,3.33,22.0,7.6
2020-12-03 14:00:00,130.7,17.9,200.0,20.8,63.4,3.31,22.0,6.7
2020-12-03 15:00:00,135.3,15.3,200.0,18.5,70.0,3.55,22.0,8.3
2020-12-03 16:00:00,109.5,19.6,200.0,18.5,62.8,3.96,22.0,6.5
2020-12-03 17:00:00,95.8,21.6,200.0,24.2,57.4,4.24,22.0,7.1
2020-12-03 18:00:00,107.0,23.9,200.0,23.1,70.1,2.97,22.0,6.5
2020-12-03 19:00:00,122.3,13.1,200.0,11.4,60.3,3.86,22.0,6.3
2020-12-03 20:00:00,110.2,19.6,200.0,22.9,62.0,4.24,22.0,7.5
2020-12-03 21:00:00,103.8,16.6,200.0,18.7,66.2,4.09,22.0,9.3
2020-12-03 22:00:00,81.6,15.3,200.0,18.1,61.5,3.82,22.0,5.1
2020-12-03 23:00:00,91.0,13.1,200.0,12.4,67.0,4.03,22.0,6.1
2020-12-04 00:00:00,130.5,15.0,200.0,19.0,55.2,4.16,22.0,5.8
2020-12-04 01:00:00,125.9,18.0,200.0,21.5,66.5,3.7,22.0,6.5
2020-12-04 02:00:00,85.0,12.1,200.0,12.3,66.3,3.82,22.0,8.9
2020-12-04 03:00:00,86.4,19.6,200.0,22.2,57.9,3.94,22.0,5.4
2020-12-04 04:00:00,136.0,13.4,200.0,15.7,65.2,3.75,22.0,7.9
2020-12-04 05:00:00,127.8,19.5,200.0,18.8,62.1,4.22,22.0,7.6
2020-12-04 06:00:00,104.4,16.9,200.0,15.6,62.1,4.2,22.0,6.1
2020-12-04 07:00:00,138.4,22.1,200.0,25.8,58.6,4.24,22.0,6.5
2020-12-04 08:00:00,138.4,17.7,339.0,19.1,73.2,3.45,22.0,5.2
2020-12-04 09:00:00,139.9,24.3,200.0,30.0,59.7,4.04,22.0,8.2
2020-12-04 10:00:00,102.8,16.2,200.0,14.4,64.4,3.65,22.0,7.3
2020-12-04 11:00:00,112.0,19.1,200.0,24.1,61.0,3.52,22.0,5.4
2020-12-04 12:00:00,119.1,21.5,200.0,21.2,59.1,4.38,22.0,6.4
2020-12-04 13:00:00,129.1,14.8,200.0,17.1,61.9,4.19,22.0,8.1
2020-12-04 14:00:00,91.7,12.2,200.0,10.6,54.2,4.2,22.0,7.1
2020-12-04 15:00:00,99.6,22.2,200.0,19.1,59.7,3.8,22.0,8.6
2020-12-04 16:00:00,101.4,15.8,200.0,19.7,57.9,4.4,22.0,7.8
2020-12-04 17:00:00,130.1,14.1,200.0,14.5,65.7,3.81,22.0,7.2
2020-12-04 18:00:00,108.7,19.7,200.0,17.8,65.8,3.77,22.0,9.6
2020-12-04 19:00:00,114.7,16.8,200.0,19.8,59.6,3.84,22.0,9.6
2020-12-04 20:00:00,126.9,15.5,200.0,14.9,53.7,3.9,22.0,8.6
2020-12-04 21:00:00,118.2,21.2,200.0,26.9,55.3,4.19,22.0,9.6
2020-12-04 22:00:00,134.8,24.6,200.0,25.6,71.1,3.31,22.0,5.4
2020-12-04 23:00:00,89.2,18.8,200.0,16.5,64.0,3.51,22.0,6.9
2020-12-05 00:00:00,108.3,22.1,200.0,22.8,59.1,3.97,22.0,8.5
2020-12-05 01:00:00,103.3,22.9,200.0,24.6,67.5,3.58,22.0,8.3
2020-12-05 02:00:00,129.0,18.3,200.0,19.5,65.0,4.04,22.0,8.2
2020-12-05 03:00:00,108.9,18.6,200.0,23.1,59.4,4.55,22.0,8.5
2020-12-05 04:00:00,135.3,21.3,200.0,26.4,66.0,3.95,22.0,7.5
2020-12-05 05:00:00,96.8,24.0,200.0,29.1,54.5,4.3,22.0,6.4
2020-12-05 06:00:00,94.8,22.6,200.0,20.2,60.8,4.12,22.0,9.2
2020-12-05 07:00:00,115.2,22.2,200.0,27.9,63.8,4.05,22.0,9.1
2020-12-05 08:00:00,83.0,22.1,200.0,21.5,70.9,4.11,22.0,5.1
2020-12-05 09:00:00,119.6,18.1,200.0,15.9,64.1,3.92,22.0,5.2
2020-12-05 10:00:00,126.0,23.2,200.0,29.7,70.7,3.43,22.0,7.6
2020-12-05 11:00:00,95.8,16.7,200.0,14.7,58.8,3.87,22.0,5.9
2020-12-05 12:00:00,101.4,19.9,200.0,17.6,52.4,4.17,22.0,7.4
2020-12-05 13:00:00,119.9,13.8,209.0,16.5,59.6,3.74,22.0,8.6
2020-12-05 14:00:00,113.4,20.5,200.0,18.1,63.2,3.73,22.0,6.0
2020-12-05 15:00:00,117.7,21.8,200.0,22.9,50.6,4.3,22.0,7.4
2020-12-05 16:00:00,113.6,17.3,200.0,20.1,62.3,3.91,22.0,8.2
2020-12-05 17:00:00,109.9,18.7,200.0,18.6,55.4,4.34,22.0,6.0
2020-12-05 18:00:00,81.8,12.2,200.0,13.9,56.2,4.41,22.0,6.7
2020-12-05 19:00:00,102.3,23.8,200.0,30.1,58.2,4.5,22.0,9.9
2020-12-05 20:00:00,116.2,22.6,200.0,28.9,68.6,3.12,22.0,9.4
2020-12-05 21:00:00,128.0,21.5,200.0,23.0,47.8,4.38,22.0,8.6
2020-12-05 22:00:00,131.8,12.9,200.0,15.2,53.2,4.27,22.0,8.5
2020-12-05 23:00:00,101.7,14.8,200.0,16.9,68.9,3.72,22.0,6.1
2020-12-06 00:00:00,122.0,24.9,200.0,31.0,60.0,4.11,22.0,8.9
2020-12-06 01:00:00,84.9,18.0,200.0,22.5,61.6,3.92,22.0,5.2
2020-12-06 02:00:00,101.7,23.4,200.0,25.8,60.5,3.46,22.0,6.4
2020-12-06 03:00:00,89.6,20.8,200.0,20.5,57.4,3.94,22.0,5.8
2020-12-06 04:00:00,108.2,22.5,200.0,20.5,58.5,4.07,22.0,5.7
2020-12-06 05:00:00,118.4,19.9,200.0,20.1,55.1,4.29,22.0,5.2
2020-12-06 06:00:00,136.5,14.5,200.0,16.7,58.3,4.29,22.0,10.0
2020-12-06 07:00:00,130.7,18.7,200.0,19.2,54.5,3.93,22.0,5.7
2020-12-06 08:00:00,89.9,22.9,200.0,19.8,56.3,4.29,22.0,5.9
2020-12-06 09:00:00,125.8,23.8,200.0,26.5,61.6,4.12,22.0,9.4
2020-12-06 10:00:00,114.7,21.2,200.0,21.9,64.2,4.21,22.0,9.4
2020-12-06 11:00:00,129.2,20.7,200.0,20.0,47.5,4.53,22.0,8.4
2020-12-06 12:00:00,108.6,20.2,200.0,20.2,59.2,4.05,22.0,9.0
2020-12-06 13:00:00,92.1,19.4,200.0,22.3,57.8,4.21,22.0,6.8
2020-12-06 14:00:00,84.7,23.6,200.0,20.5,59.0,3.61,22.0,9.2
2020-12-06 15:00:00,96.0,22.0,200.0,22.5,64.5,4.19,22.0,5.7
2020-12-06 16:00:00,91.6,21.3,200.0,19.0,60.8,4.26,22.0,7.8
2020-12-06 17:00:00,116.6,17.3,200.0,20.1,55.3,4.05,22.0,5.8
2020-12-06 18:00:00,118.7,18.0,284.0,23.1,54.4,3.89,22.0,6.5
2020-12-06 19:00:00,106.5,17.7,200.0,18.0,55.4,4.3,22.0,6.3
2020-12-06 20:00:00,107.3,25.0,200.0,30.6,51.4,4.76,22.0,5.5
2020-12-06 21:00:00,132.0,24.0,200.0,29.5,54.1,4.06,22.0,5.7
2020-12-06 22:00:00,88.7,13.4,200.0,15.5,47.2,4.45,22.0,8.3
2020-12-06 23:00:00,86.5,18.1,200.0,16.4,67.0,3.7,22.0,6.9
2020-12-07 00:00:00,84.3,15.5,200.0,18.2,60.5,3.83,22.0,8.3
2020-12-07 01:00:00,108.5,15.9,200.0,16.5,60.4,4.17,22.0,7.4
2020-12-07 02:00:00,126.9,12.2,200.0,14.4,53.1,4.16,22.0,6.3
2020-12-07 03:00:00,120.2,13.7,200.0,13.5,55.3,4.41,22.0,8.9
2020-12-07 04:00:00,85.3,19.7,200.0,24.7,52.8,4.06,22.0,7.2
2020-12-07 05:00:00,110.3,20.6,200.0,18.1,57.0,3.8,22.0,8.5
2020-12-07 06:00:00,82.5,24.4,200.0,31.0,53.2,4.33,22.0,6.3
2020-12-07 07:00:00,87.6,22.7,200.0,22.8,70.4,3.25,22.0,7.0
2020-12-07 08:00:00,92.6,15.3,200.0,14.3,57.3,3.97,22.0,6.3
2020-12-07 09:00:00,105.7,18.9,200.0,21.0,57.9,4.2,22.0,7.1
2020-12-07 10:00:00,102.0,14.6,200.0,15.7,51.4,4.57,22.0,7.1
2020-12-07 11:00:00,120.9,18.1,200.0,22.1,41.9,3.98,22.0,7.0
2020-12-07 12:00:00,125.6,22.0,200.0,26.4,52.8,4.42,22.0,7.3
2020-12-07 13:00:00,134.4,21.9,200.0,24.2,61.8,4.03,22.0,9.7
2020-12-07 14:00:00,116.4,22.0,200.0,23.2,54.3,4.47,22.0,6.2
2020-12-07 15:00:00,95.6,14.7,200.0,18.9,60.9,3.71,22.0,8.7
2020-12-07 16:00:00,110.6,17.5,200.0,16.6,58.8,4.41,22.0,8.0
2020-12-07 17:00:00,118.4,21.1,200.0,25.5,62.7,3.9,22.0,5.4
2020-12-07 18:00:00,91.0,13.4,200.0,13.3,54.7,3.87,22.0,5.2
2020-12-07 19:00:00,105.0,16.4,200.0,17.5,52.5,4.34,22.0,6.0
2020-12-07 20:00:00,99.2,19.9,200.0,17.5,45.8,4.45,22.0,7.7
2020-12-07 21:00:00,118.7,18.7,200.0,17.5,54.3,4.69,22.0,7.7
2020-12-07 22:00:00,85.5,12.9,200.0,12.6,53.7,4.41,22.0,7.2
2020-12-07 23:00:00,129.2,21.3,200.0,19.8,58.1,4.3,22.0,6.4
2020-12-08 00:00:00,85.7,16.9,200.0,15.2,55.9,3.94,22.0,7.5
2020-12-08 01:00:00,129.9,24.1,200.0,28.2,47.0,4.89,22.0,7.8
2020-12-08 02:00:00,88.3,15.6,200.0,17.7,51.3,4.66,22.0,8.8
2020-12-08 03:00:00,126.5,24.7,200.0,27.4,58.5,3.98,22.0,6.6
2020-12-08 04:00:00,132.0,23.4,200.0,23.8,53.1,4.01,22.0,7.0
2020-12-08 05:00:00,114.7,21.6,200.0,18.8,45.2,4.88,22.0,6.4
2020-12-08 06:00:00,134.3,14.9,200.0,14.4,52.4,4.27,22.0,5.6
2020-12-08 07:00:00,97.6,20.7,200.0,21.5,59.2,4.19,22.0,5.8
2020-12-08 08:00:00,100.1,14.0,200.0,15.4,49.8,4.22,22.0,6.1
2020-12-08 09:00:00,102.5,19.8,200.0,21.3,53.6,4.22,22.0,7.7
2020-12-08 10:00:00,137.7,21.1,200.0,21.1,56.9,4.12,22.0,9.1
2020-12-08 11:00:00,84.2,16.3,200.0,14.8,49.6,4.56,22.0,8.5
2020-12-08 12:00:00,80.5,24.9,200.0,22.8,57.7,4.71,22.0,9.1
2020-12-08 13:00:00,83.1,13.1,200.0,15.4,53.2,5.0,22.0,8.0
2020-12-08 14:00:00,109.4,19.8,200.0,19.5,49.3,4.63,22.0,9.7
2020-12-08 15:00:00,93.2,21.4,200.0,25.6,59.8,3.72,22.0,8.5
2020-12-08 16:00:00,109.2,13.9,200.0,16.1,50.8,4.41,22.0,9.1
2020-12-08 17:00:00,111.9,23.7,200.0,22.3,45.3,5.08,22.0,5.1
2020-12-08 18:00:00,109.1,19.3,200.0,23.8,45.8,4.41,22.0,7.7
2020-12-08 19:00:00,106.9,24.5,200.0,22.1,55.6,4.4,22.0,7.0
2020-12-08 20:00:00,103.6,18.0,200.0,19.2,57.5,4.03,22.0,9.8
2020-12-08 21:00:00,99.4,24.3,200.0,27.4,47.9,4.24,22.0,8.1
2020-12-08 22:00:00,99.4,19.4,200.0,23.2,53.2,4.32,22.0,7.3
2020-12-08 23:00:00,92.7,14.9,200.0,13.2,51.4,4.53,22.0,6.5
2020-12-09 00:00:00,103.8,17.7,200.0,20.2,60.1,4.21,22.0,7.0
2020-12-09 01:00:00,112.9,17.8,200.0,21.0,47.9,4.69,22.0,7.4
2020-12-09 02:00:00,136.4,23.5,200.0,28.5,46.2,5.16,22.0,8.3
2020-12-09 03:00:00,123.5,18.8,200.0,17.0,58.6,3.7,22.0,6.4
2020-12-09 04:00:00,134.6,22.6,243.0,25.4,45.1,4.58,22.0,6.5
2020-12-09 05:00:00,93.1,22.7,200.0,22.3,50.1,3.89,22.0,5.4
2020-12-09 06:00:00,94.9,18.6,200.0,22.0,49.2,3.85,22.0,5.9
2020-12-09 07:00:00,98.2,13.3,200.0,11.6,50.2,4.33,22.0,7.2
2020-12-09 08:00:00,138.0,22.5,200.0,28.0,43.4,4.84,22.0,6.0
2020-12-09 09:00:00,111.7,24.2,200.0,22.8,52.2,4.19,22.0,7.7
2020-12-09 10:00:00,129.3,24.7,200.0,26.6,50.0,3.95,22.0,5.3
2020-12-09 11:00:00,128.8,15.4,200.0,17.4,55.1,4.25,22.0,6.5
2020-12-09 12:00:00,133.1,13.9,253.0,16.5,42.3,5.21,22.0,6.9
2020-12-09 13:00:00,92.3,13.9,200.0,14.4,46.9,4.72,22.0,7.1
2020-12-09 14:00:00,111.1,20.9,200.0,21.4,43.8,4.78,22.0,8.2
2020-12-09 15:00:00,115.6,24.3,200.0,29.8,48.9,4.31,22.0,7.0
2020-12-09 16:00:00,110.8,13.1,200.0,16.8,48.8,4.51,22.0,6.7
2020-12-09 17:00:00,131.2,18.0,200.0,22.3,52.6,4.3,22.0,6.4
2020-12-09 18:00:00,136.2,21.3,200.0,20.3,51.4,4.36,22.0,5.3
2020-12-09 19:00:00,93.3,22.5,200.0,24.0,57.2,4.04,22.0,9.6
2020-12-09 20:00:00,83.5,17.9,200.0,16.5,51.3,4.56,22.0,6.5
2020-12-09 21:00:00,124.1,12.1,456.0,14.2,38.0,5.29,22.0,5.5
2020-12-09 22:00:00,110.6,13.7,200.0,15.4,49.3,4.56,22.0,5.7
2020-12-09 23:00:00,136.3,13.0,200.0,13.2,42.8,4.08,22.0,9.7
2020-12-10 00:00:00,122.6,18.9,200.0,23.1,46.5,5.06,22.0,8.2
2020-12-10 01:00:00,98.7,21.3,200.0,20.0,40.5,4.89,22.0,5.8
2020-12-10 02:00:00,111.9,21.7,200.0,22.4,54.4,4.08,22.0,8.3
2020-12-10 03:00:00,133.9,16.3,200.0,15.4,48.3,4.33,22.0,9.2
2020-12-10 04:00:00,130.9,14.9,200.0,18.1,46.5,4.76,22.0,10.0
2020-12-10 05:00:00,108.0,18.3,200.0,22.2,42.5,5.06,22.0,5.2
2020-12-10 06:00:00,93.3,18.5,200.0,18.9,47.8,4.5,22.0,8.6
2020-12-10 07:00:00,86.4,23.3,200.0,20.9,45.3,4.73,22.0,6.4
2020-12-10 08:00:00,90.3,23.2,200.0,26.8,56.6,4.22,22.0,6.1
2020-12-10 09:00:00,106.5,14.2,200.0,16.8,46.4,5.48,22.0,5.2
2020-12-10 10:00:00,123.0,12.9,200.0,16.5,45.6,4.72,22.0,6.5
2020-12-10 11:00:00,90.3,17.8,200.0,16.5,42.3,4.82,22.0,5.9
2020-12-10 12:00:00,121.0,19.6,200.0,17.7,51.1,4.34,22.0,5.9
2020-12-10 13:00:00,98.3,24.2,200.0,26.2,45.7,4.28,22.0,6.7
2020-12-10 14:00:00,117.6,23.5,200.0,22.4,43.9,5.54,22.0,8.4
2020-12-10 15:00:00,109.2,22.6,200.0,20.2,46.9,4.47,22.0,8.1
2020-12-10 16:00:00,132.4,24.3,200.0,22.8,42.6,5.44,22.0,6.3
2020-12-10 17:00:00,135.5,21.1,200.0,21.3,53.2,4.36,22.0,6.6
2020-12-10 18:00:00,103.1,14.1,200.0,14.1,38.5,5.27,22.0,6.5
2020-12-10 19:00:00,102.2,23.5,200.0,29.9,49.7,4.14,22.0,8.3
2020-12-10 20:00:00,116.8,21.1,200.0,22.1,41.4,4.85,22.0,8.3
2020-12-10 21:00:00,97.6,22.0,200.0,26.2,45.0,4.96,22.0,8.2
2020-12-10 22:00:00,115.1,19.2,200.0,17.3,48.2,4.25,22.0,9.3
2020-12-10 23:00:00,104.7,22.6,200.0,19.4,49.2,4.34,22.0,9.6
2020-12-11 00:00:00,108.6,13.3,200.0,11.8,37.9,5.08,22.0,8.2
2020-12-11 01:00:00,127.5,21.1,200.0,25.5,41.1,5.35,22.0,5.8
2020-12-11 02:00:00,86.6,17.6,200.0,15.5,43.4,4.81,22.0,6.0
2020-12-11 03:00:00,88.9,14.5,200.0,18.6,34.2,5.45,22.0,6.3
2020-12-11 04:00:00,86.9,17.2,200.0,17.4,52.5,4.38,22.0,7.6
2020-12-11 05:00:00,117.3,23.2,200.0,24.6,40.2,5.15,22.0,9.1
2020-12-11 06:00:00,132.1,15.0,200.0,18.0,36.1,4.61,22.0,6.0
2020-12-11 07:00:00,134.1,20.3,200.0,25.8,45.0,5.02,22.0,7.8
2020-12-11 08:00:00,111.4,21.9,200.0,22.4,39.3,4.95,22.0,6.3
2020-12-11 09:00:00,118.9,16.3,200.0,18.1,45.0,4.99,22.0,5.1
2020-12-11 10:00:00,121.4,15.4,200.0,17.4,40.9,5.08,22.0,8.7
2020-12-11 11:00:00,107.7,21.0,200.0,20.2,37.1,5.13,22.0,5.0
2020-12-11 12:00:00,119.1,13.2,200.0,15.0,38.1,5.08,22.0,9.7
2020-12-11 13:00:00,101.2,19.2,200.0,24.4,41.7,5.0,22.0,8.5
2020-12-11 14:00:00,117.6,23.4,200.0,22.6,43.4,4.48,22.0,9.1
2020-12-11 15:00:00,109.8,19.8,200.0,20.7,39.6,4.84,22.0,9.5
2020-12-11 16:00:00,89.7,16.9,200.0,20.8,45.6,4.39,22.0,8.5
2020-12-11 17:00:00,130.7,22.0,200.0,25.6,44.6,4.73,22.0,9.6
2020-12-11 18:00:00,96.0,16.7,200.0,18.5,46.9,4.92,22.0,6.3
2020-12-11 19:00:00,86.3,15.3,200.0,14.0,43.6,5.03,22.0,7.7
