timestamp,dms_cyclone_id,cyclone_health_score,cyclone_wear_rate_pct,feed_grade_pct,feed_size_mm,media_density_sg,cyclone_pressure_kpa,media_consumption_kg_t,media_recovery_pct,sink_grade_pct,float_grade_pct,sink_yield_pct,dms_recovery,separation_efficiency,ore_density_sg
2022-01-29 20:00:00,dms_cyclone_02,73.2,25.6,43.09,12.8,2.86,92.0,1.13,98.6,50.0,3.59,64.5,0.748,0.792,4.1
2022-01-30 00:00:00,dms_cyclone_01,50.4,49.2,46.55,21.9,3.17,114.0,1.06,98.45,50.0,5.658,67.2,0.722,0.696,4.14
2022-01-30 04:00:00,dms_cyclone_01,99.6,8.8,40.62,19.0,2.91,98.0,1.57,98.97,50.0,3.961,62.5,0.769,0.756,4.07
2022-01-30 08:00:00,dms_cyclone_03,96.5,21.9,43.64,12.6,2.99,102.0,1.12,99.08,50.0,5.338,64.9,0.744,0.694,3.83
2022-01-30 12:00:00,dms_cyclone_03,90.9,0.0,41.56,15.7,2.85,117.0,0.86,99.19,50.0,6.481,63.3,0.761,0.61,4.02
2022-01-30 16:00:00,dms_cyclone_03,71.4,9.9,35.35,19.7,3.01,83.0,1.91,99.38,49.28,4.991,58.3,0.812,0.647,3.97
2022-01-30 20:00:00,dms_cyclone_03,96.9,3.9,40.55,23.5,3.16,117.0,1.16,99.06,50.0,3.934,62.4,0.77,0.757,3.93
2022-01-31 00:00:00,dms_cyclone_03,80.2,0.0,45.39,12.0,2.97,81.0,1.92,98.66,50.0,7.262,66.3,0.731,0.6,3.94
2022-01-31 04:00:00,dms_cyclone_03,58.6,19.4,39.23,18.6,3.12,93.0,1.86,98.67,50.0,5.305,61.4,0.782,0.662,3.93
2022-01-31 08:00:00,dms_cyclone_01,94.1,0.0,36.53,11.2,3.11,113.0,0.91,99.15,50.0,5.845,59.2,0.811,0.6,3.82
2022-01-31 12:00:00,dms_cyclone_01,59.7,35.7,42.1,24.1,3.06,106.0,1.41,99.41,50.0,4.912,63.7,0.756,0.708,4.03
2022-01-31 16:00:00,dms_cyclone_02,67.5,30.6,47.59,23.5,3.13,107.0,1.43,99.22,50.0,4.823,68.1,0.715,0.747,3.95
2022-01-31 20:00:00,dms_cyclone_01,53.8,39.8,48.41,17.8,3.04,102.0,1.68,98.33,50.0,7.715,68.7,0.71,0.602,4.12
2022-02-01 00:00:00,dms_cyclone_03,63.8,29.1,36.82,9.3,2.96,96.0,1.68,98.13,50.0,5.891,59.5,0.807,0.6,4.15
2022-02-01 04:00:00,dms_cyclone_01,50.8,39.2,43.1,16.7,3.01,84.0,1.82,98.66,50.0,6.897,64.5,0.748,0.6,4.11
2022-02-01 08:00:00,dms_cyclone_01,72.3,27.1,43.72,14.9,2.85,99.0,0.95,99.17,50.0,6.995,65.0,0.743,0.6,3.99
2022-02-01 12:00:00,dms_cyclone_01,81.4,3.6,39.46,22.5,2.81,84.0,0.67,99.34,50.0,3.695,61.6,0.78,0.766,3.82
2022-02-01 16:00:00,dms_cyclone_01,97.8,18.5,49.98,21.9,3.06,115.0,1.2,99.04,50.0,4.621,70.0,0.7,0.769,4.13
2022-02-01 20:00:00,dms_cyclone_03,84.6,18.3,49.79,18.7,2.87,80.0,1.58,98.03,50.0,7.967,69.8,0.701,0.6,3.81
2022-02-02 00:00:00,dms_cyclone_01,82.3,25.2,37.98,20.6,3.04,84.0,0.6,98.55,50.0,5.418,60.4,0.795,0.643,4.12
2022-02-02 04:00:00,dms_cyclone_02,69.8,27.6,40.18,14.9,2.88,82.0,1.31,98.56,50.0,6.429,62.1,0.773,0.6,4.11
2022-02-02 08:00:00,dms_cyclone_02,60.3,30.7,36.39,11.7,2.81,100.0,1.88,99.3,50.0,5.396,59.1,0.812,0.629,4.12
2022-02-02 12:00:00,dms_cyclone_02,62.7,47.2,36.27,15.8,3.2,95.0,0.66,98.97,50.0,4.619,59.0,0.814,0.682,4.08
2022-02-02 16:00:00,dms_cyclone_01,50.3,55.3,48.39,18.6,3.04,98.0,1.83,98.53,50.0,7.742,68.7,0.71,0.6,3.96
2022-02-02 20:00:00,dms_cyclone_02,66.8,50.8,44.34,10.9,2.88,91.0,1.95,98.07,50.0,5.718,65.5,0.738,0.678,3.83
2022-02-03 00:00:00,dms_cyclone_03,94.5,8.5,40.9,11.4,2.9,95.0,1.38,98.62,50.0,6.544,62.7,0.767,0.6,3.91
2022-02-03 04:00:00,dms_cyclone_01,70.1,43.8,46.55,8.8,3.01,106.0,1.07,98.66,50.0,7.448,67.2,0.722,0.6,3.86
2022-02-03 08:00:00,dms_cyclone_01,80.0,25.7,47.85,18.2,2.87,102.0,1.48,98.32,50.0,4.589,68.3,0.713,0.76,3.82
2022-02-03 12:00:00,dms_cyclone_02,69.0,41.0,36.45,10.2,2.88,115.0,1.14,98.4,50.0,4.69,59.2,0.812,0.678,3.88
2022-02-03 16:00:00,dms_cyclone_01,78.6,15.1,44.63,13.2,2.9,94.0,1.02,98.07,50.0,5.702,65.7,0.736,0.681,4.01
2022-02-03 20:00:00,dms_cyclone_03,91.8,25.8,35.15,9.8,3.03,91.0,1.32,99.16,48.93,5.062,58.1,0.809,0.64,3.93
2022-02-04 00:00:00,dms_cyclone_02,99.0,7.9,44.35,10.9,3.1,107.0,0.78,98.32,50.0,4.188,65.5,0.738,0.764,4.19
2022-02-04 04:00:00,dms_cyclone_01,68.2,17.9,38.6,22.0,2.85,117.0,1.84,99.12,50.0,6.176,60.9,0.789,0.6,3.92
2022-02-04 08:00:00,dms_cyclone_03,75.7,22.1,47.43,16.5,2.89,100.0,1.97,98.53,50.0,7.215,67.9,0.716,0.62,4.03
2022-02-04 12:00:00,dms_cyclone_03,86.2,2.6,38.0,23.0,3.1,86.0,1.36,98.13,50.0,3.446,60.4,0.795,0.773,3.8
2022-02-04 16:00:00,dms_cyclone_03,64.3,30.1,46.99,8.2,2.98,100.0,1.57,98.36,50.0,6.143,67.6,0.719,0.673,4.06
2022-02-04 20:00:00,dms_cyclone_02,68.6,23.1,45.58,15.7,2.89,105.0,1.16,98.91,50.0,7.028,66.5,0.729,0.615,4.15
2022-02-05 00:00:00,dms_cyclone_01,88.4,0.0,44.27,19.5,2.98,90.0,2.0,98.23,50.0,4.975,65.4,0.739,0.719,4.06
2022-02-05 04:00:00,dms_cyclone_02,99.2,0.0,46.47,9.2,3.1,98.0,1.9,98.02,50.0,6.569,67.2,0.723,0.647,4.06
2022-02-05 08:00:00,dms_cyclone_01,95.5,4.1,43.8,17.6,3.01,106.0,0.67,98.56,50.0,7.008,65.0,0.742,0.6,3.91
2022-02-05 12:00:00,dms_cyclone_01,56.5,54.6,44.85,20.5,2.9,120.0,1.31,98.04,50.0,6.363,65.9,0.734,0.645,3.85
2022-02-05 16:00:00,dms_cyclone_01,96.2,4.5,35.25,22.7,2.97,104.0,1.57,99.0,50.0,3.759,58.2,0.826,0.733,4.17
2022-02-05 20:00:00,dms_cyclone_01,90.2,1.9,47.14,19.5,2.91,112.0,0.63,98.1,50.0,7.003,67.7,0.718,0.629,4.15
2022-02-06 00:00:00,dms_cyclone_02,57.1,38.1,39.55,22.1,3.14,85.0,1.29,99.29,50.0,4.244,61.6,0.779,0.732,4.0
2022-02-06 04:00:00,dms_cyclone_01,68.9,46.5,38.02,16.8,3.06,98.0,1.32,99.46,50.0,5.552,60.4,0.794,0.635,3.81
2022-02-06 08:00:00,dms_cyclone_02,93.8,0.0,37.69,24.7,2.81,104.0,0.93,99.27,50.0,4.187,60.2,0.798,0.722,3.97
2022-02-06 12:00:00,dms_cyclone_01,60.1,63.4,49.49,17.7,3.13,96.0,1.84,98.95,50.0,7.918,69.6,0.703,0.6,3.85
2022-02-06 16:00:00,dms_cyclone_03,83.3,19.3,35.91,8.5,3.12,97.0,1.42,98.94,49.55,5.741,58.7,0.81,0.6,4.18
2022-02-06 20:00:00,dms_cyclone_02,91.1,0.0,35.36,18.4,2.91,103.0,1.21,99.33,50.0,2.514,58.3,0.824,0.822,3.94
2022-02-07 00:00:00,dms_cyclone_03,94.6,0.0,39.4,23.1,2.83,114.0,0.85,98.22,50.0,2.143,61.5,0.781,0.864,4.06
2022-02-07 04:00:00,dms_cyclone_01,68.2,15.9,45.46,9.1,3.19,84.0,1.3,98.37,50.0,5.552,66.4,0.73,0.695,4.14
2022-02-07 08:00:00,dms_cyclone_02,93.0,4.0,48.91,10.6,3.1,97.0,1.85,98.02,50.0,2.667,69.1,0.707,0.864,4.14
2022-02-07 12:00:00,dms_cyclone_01,89.9,12.3,38.06,14.5,3.16,80.0,0.68,98.05,50.0,5.407,60.4,0.794,0.645,4.0
2022-02-07 16:00:00,dms_cyclone_01,85.1,8.8,36.07,14.7,2.92,94.0,1.09,98.26,50.0,2.754,58.9,0.816,0.809,3.93
2022-02-07 20:00:00,dms_cyclone_03,63.3,39.3,47.65,8.5,3.16,103.0,0.85,98.05,50.0,6.581,68.1,0.715,0.655,4.16
2022-02-08 00:00:00,dms_cyclone_03,85.4,19.3,44.34,10.8,3.13,117.0,0.59,98.06,50.0,3.967,65.5,0.738,0.776,3.99
2022-02-08 04:00:00,dms_cyclone_02,98.0,0.0,46.93,9.7,2.95,117.0,0.81,98.92,50.0,4.143,67.5,0.72,0.779,3.98
2022-02-08 08:00:00,dms_cyclone_02,55.6,18.6,35.85,11.9,2.91,95.0,1.55,98.31,49.89,5.175,58.7,0.817,0.639,4.02
2022-02-08 12:00:00,dms_cyclone_03,56.4,43.9,42.58,13.4,3.16,106.0,2.26,99.2,50.0,6.359,64.1,0.752,0.627,4.14
2022-02-08 16:00:00,dms_cyclone_03,92.1,12.1,48.03,15.3,3.07,117.0,1.27,98.69,50.0,4.542,68.4,0.712,0.764,3.81
2022-02-08 20:00:00,dms_cyclone_03,69.7,46.5,35.51,12.4,3.19,97.0,2.04,98.15,49.14,5.484,58.4,0.808,0.614,3.98
2022-02-09 00:00:00,dms_cyclone_01,59.0,53.1,43.77,19.0,2.83,112.0,1.97,99.07,50.0,5.522,65.0,0.743,0.685,3.95
2022-02-09 04:00:00,dms_cyclone_03,80.7,18.7,42.31,11.5,3.14,96.0,0.58,99.31,50.0,4.75,63.9,0.754,0.719,4.19
2022-02-09 08:00:00,dms_cyclone_02,56.5,35.3,44.47,17.8,3.16,87.0,0.91,98.84,50.0,7.115,65.6,0.737,0.6,4.08
2022-02-09 12:00:00,dms_cyclone_02,91.2,0.0,38.19,25.0,2.93,89.0,1.79,98.95,50.0,0.611,60.6,0.793,0.96,4.18
2022-02-09 16:00:00,dms_cyclone_01,67.3,42.8,41.89,20.8,3.03,102.0,1.55,98.13,50.0,6.702,63.5,0.758,0.6,3.81
2022-02-09 20:00:00,dms_cyclone_02,96.5,2.3,42.29,9.1,3.19,107.0,0.82,99.27,50.0,6.295,63.8,0.755,0.628,4.03
2022-02-10 00:00:00,dms_cyclone_01,98.1,0.0,38.56,11.6,3.2,86.0,0.6,98.51,50.0,6.17,60.8,0.789,0.6,4.1
2022-02-10 04:00:00,dms_cyclone_01,58.9,50.1,36.66,18.8,2.85,98.0,1.7,98.56,50.0,3.399,59.3,0.809,0.768,3.99
2022-02-10 08:00:00,dms_cyclone_02,80.1,34.0,43.49,14.8,3.09,110.0,0.65,99.23,50.0,6.958,64.8,0.745,0.6,3.81
2022-02-10 12:00:00,dms_cyclone_03,81.8,0.0,43.29,13.9,2.96,95.0,1.98,98.24,50.0,6.848,64.6,0.747,0.605,3.9
2022-02-10 16:00:00,dms_cyclone_03,69.2,35.0,36.58,18.0,3.02,88.0,0.69,98.48,50.0,5.094,59.3,0.81,0.652,3.84
2022-02-10 20:00:00,dms_cyclone_01,61.4,45.4,46.84,18.6,2.89,104.0,0.65,99.18,50.0,6.532,67.5,0.72,0.651,4.2
2022-02-11 00:00:00,dms_cyclone_03,85.6,12.3,48.2,19.7,3.19,86.0,0.93,98.22,50.0,7.186,68.6,0.711,0.627,3.99
2022-02-11 04:00:00,dms_cyclone_02,92.0,0.0,40.58,15.6,3.09,80.0,1.55,98.14,50.0,4.685,62.5,0.77,0.711,4.02
2022-02-11 08:00:00,dms_cyclone_01,68.2,29.8,38.62,19.0,3.14,83.0,1.53,98.2,50.0,6.18,60.9,0.788,0.6,4.0
2022-02-11 12:00:00,dms_cyclone_02,96.7,0.0,37.42,8.3,2.94,87.0,0.74,98.83,50.0,5.011,59.9,0.801,0.665,3.97
2022-02-11 16:00:00,dms_cyclone_01,51.0,38.3,42.82,8.8,3.07,93.0,1.37,98.09,50.0,6.851,64.3,0.75,0.6,3.85
2022-02-11 20:00:00,dms_cyclone_03,70.0,37.3,43.12,21.2,3.04,84.0,1.04,98.83,50.0,6.899,64.5,0.748,0.6,3.85
2022-02-12 00:00:00,dms_cyclone_03,88.2,0.0,47.63,8.1,2.98,103.0,1.04,98.31,50.0,7.621,68.1,0.715,0.6,4.01
2022-02-12 04:00:00,dms_cyclone_01,83.2,5.3,43.89,21.6,2.88,97.0,1.25,98.62,50.0,3.028,65.1,0.742,0.828,4.19
2022-02-12 08:00:00,dms_cyclone_01,74.8,36.6,35.18,13.2,3.18,83.0,0.73,99.33,48.55,5.629,58.1,0.802,0.6,4.09
2022-02-12 12:00:00,dms_cyclone_03,83.7,16.2,41.5,21.4,2.85,91.0,0.81,98.13,50.0,2.685,63.2,0.761,0.838,4.01
2022-02-12 16:00:00,dms_cyclone_02,81.0,7.2,38.77,16.4,3.06,104.0,0.58,98.24,50.0,6.202,61.0,0.787,0.6,4.15
2022-02-12 20:00:00,dms_cyclone_01,80.4,0.0,44.55,12.2,3.11,96.0,1.82,98.78,50.0,5.052,65.6,0.737,0.717,3.89
2022-02-13 00:00:00,dms_cyclone_03,77.9,8.1,45.78,21.5,3.06,103.0,1.93,99.28,50.0,5.297,66.6,0.728,0.711,3.99
2022-02-13 04:00:00,dms_cyclone_03,87.7,27.2,46.12,13.9,3.15,111.0,0.65,98.75,50.0,7.38,66.9,0.725,0.6,4.19
2022-02-13 08:00:00,dms_cyclone_01,82.7,10.5,42.23,24.1,2.97,103.0,0.66,98.27,50.0,4.948,63.8,0.755,0.707,3.83
2022-02-13 12:00:00,dms_cyclone_03,92.5,9.3,39.62,24.9,2.82,83.0,0.59,98.79,50.0,2.56,61.7,0.779,0.838,3.81
2022-02-13 16:00:00,dms_cyclone_02,79.8,39.7,49.75,15.1,3.14,82.0,1.25,99.22,50.0,6.424,69.8,0.701,0.677,3.87
2022-02-13 20:00:00,dms_cyclone_02,93.3,20.0,37.61,9.8,2.93,99.0,1.0,98.65,50.0,4.041,60.1,0.799,0.731,3.99
2022-02-14 00:00:00,dms_cyclone_03,64.5,18.9,47.44,23.4,3.09,95.0,1.79,98.62,50.0,7.59,68.0,0.716,0.6,4.01
2022-02-14 04:00:00,dms_cyclone_01,85.7,16.1,38.62,14.1,2.98,81.0,1.31,98.27,50.0,4.358,60.9,0.788,0.718,3.96
2022-02-14 08:00:00,dms_cyclone_03,96.1,0.0,38.88,18.6,2.86,113.0,1.11,99.27,50.0,5.193,61.1,0.786,0.666,4.11
2022-02-14 12:00:00,dms_cyclone_03,50.2,59.3,49.42,18.4,2.92,118.0,0.73,98.15,50.0,7.387,69.5,0.704,0.626,4.13
2022-02-14 16:00:00,dms_cyclone_02,72.5,40.9,46.06,24.6,3.14,99.0,1.74,98.39,50.0,4.333,66.8,0.726,0.765,3.9
2022-02-14 20:00:00,dms_cyclone_03,80.3,13.0,37.53,11.4,3.15,83.0,2.05,98.55,50.0,5.625,60.0,0.8,0.625,4.02
2022-02-15 00:00:00,dms_cyclone_03,60.9,44.5,35.27,12.5,3.04,115.0,1.72,99.34,48.67,5.643,58.2,0.803,0.6,4.2
2022-02-15 04:00:00,dms_cyclone_01,89.3,7.6,44.39,14.9,2.9,115.0,1.02,99.41,50.0,6.269,65.5,0.738,0.647,3.99
2022-02-15 08:00:00,dms_cyclone_03,87.6,10.0,35.1,23.8,3.04,110.0,1.07,98.38,50.0,2.583,58.1,0.827,0.816,4.01
2022-02-15 12:00:00,dms_cyclone_03,57.2,44.8,39.67,14.9,3.19,83.0,2.13,98.87,50.0,6.347,61.7,0.778,0.6,3.91
2022-02-15 16:00:00,dms_cyclone_03,93.1,21.1,38.3,9.3,2.83,91.0,1.63,99.43,50.0,6.128,60.6,0.792,0.6,4.07
2022-02-15 20:00:00,dms_cyclone_02,72.8,35.6,36.28,17.1,3.15,114.0,1.23,99.46,50.0,4.759,59.0,0.813,0.672,3.92
2022-02-16 00:00:00,dms_cyclone_03,77.6,17.4,48.07,9.8,2.94,116.0,0.62,99.02,50.0,3.97,68.5,0.712,0.794,3.82
2022-02-16 04:00:00,dms_cyclone_03,87.9,17.4,48.7,21.3,2.83,84.0,1.04,98.52,50.0,6.246,69.0,0.708,0.679,3.84
2022-02-16 08:00:00,dms_cyclone_02,55.0,28.2,37.41,22.2,2.94,83.0,0.66,98.15,50.0,5.986,59.9,0.801,0.6,3.9
2022-02-16 12:00:00,dms_cyclone_02,51.5,63.1,36.64,24.1,3.06,95.0,1.44,98.23,50.0,5.534,59.3,0.809,0.622,4.19
2022-02-16 16:00:00,dms_cyclone_03,77.4,11.8,35.34,20.2,2.96,106.0,1.09,98.76,48.77,5.654,58.3,0.804,0.6,3.89
2022-02-16 20:00:00,dms_cyclone_01,95.3,12.2,36.04,23.1,3.01,116.0,1.7,98.03,50.0,1.802,58.8,0.816,0.875,4.15
2022-02-17 00:00:00,dms_cyclone_03,68.9,27.5,41.78,10.9,2.94,83.0,0.72,99.5,50.0,5.866,63.4,0.759,0.649,4.18
2022-02-17 04:00:00,dms_cyclone_03,78.5,18.2,38.77,16.4,3.08,119.0,1.88,98.39,50.0,5.651,61.0,0.787,0.636,4.15
2022-02-17 08:00:00,dms_cyclone_03,71.8,12.8,37.95,23.7,3.2,80.0,0.93,98.41,50.0,4.342,60.4,0.795,0.714,4.19
2022-02-17 12:00:00,dms_cyclone_03,90.9,9.0,46.55,21.9,2.84,98.0,0.62,98.71,50.0,3.726,67.2,0.722,0.8,4.14
2022-02-17 16:00:00,dms_cyclone_01,57.4,47.7,38.37,24.5,2.8,81.0,0.67,98.29,50.0,3.53,60.7,0.791,0.77,3.87
2022-02-17 20:00:00,dms_cyclone_03,96.6,0.0,48.38,18.8,3.1,88.0,1.74,99.2,50.0,2.71,68.7,0.71,0.86,3.9
2022-02-18 00:00:00,dms_cyclone_03,82.7,25.1,42.67,22.6,3.18,113.0,0.93,98.33,50.0,4.377,64.1,0.752,0.744,3.83
2022-02-18 04:00:00,dms_cyclone_02,94.8,0.0,36.7,8.7,3.17,85.0,1.17,98.31,50.0,5.872,59.4,0.809,0.6,4.18
2022-02-18 08:00:00,dms_cyclone_02,79.7,12.1,37.72,9.4,3.18,82.0,0.88,99.21,50.0,5.257,60.2,0.798,0.652,4.18
2022-02-18 12:00:00,dms_cyclone_02,78.3,23.3,48.49,19.8,3.11,104.0,1.3,99.16,50.0,7.759,68.8,0.709,0.6,4.03
2022-02-18 16:00:00,dms_cyclone_03,90.9,20.0,47.9,23.8,2.95,105.0,1.68,99.41,50.0,2.281,68.3,0.713,0.881,3.84
2022-02-18 20:00:00,dms_cyclone_01,57.1,62.6,46.61,12.4,2.9,94.0,1.0,98.49,50.0,6.874,67.3,0.722,0.631,4.19
2022-02-19 00:00:00,dms_cyclone_01,93.0,4.9,41.91,12.7,2.92,97.0,1.59,98.55,50.0,5.528,63.5,0.758,0.67,3.94
2022-02-19 04:00:00,dms_cyclone_03,64.1,17.0,45.45,24.4,2.86,88.0,1.09,99.1,50.0,2.368,66.4,0.73,0.87,4.11
2022-02-19 08:00:00,dms_cyclone_03,66.6,24.7,43.8,16.6,3.09,86.0,1.24,98.42,50.0,6.345,65.0,0.742,0.638,3.87
2022-02-19 12:00:00,dms_cyclone_03,55.5,33.3,37.51,11.5,2.85,82.0,0.6,99.02,50.0,6.001,60.0,0.8,0.6,4.02
2022-02-19 16:00:00,dms_cyclone_02,73.6,42.6,39.2,25.0,3.02,92.0,1.99,98.83,50.0,2.406,61.4,0.783,0.847,3.81
2022-02-19 20:00:00,dms_cyclone_02,83.2,16.4,38.92,16.5,3.13,90.0,1.54,98.94,50.0,4.035,61.1,0.785,0.741,4.15
2022-02-20 00:00:00,dms_cyclone_02,75.3,37.0,40.7,20.1,2.94,83.0,0.94,98.52,50.0,6.511,62.6,0.769,0.6,4.16
2022-02-20 04:00:00,dms_cyclone_03,81.3,21.2,47.07,10.9,3.19,116.0,0.58,99.21,50.0,6.866,67.7,0.719,0.635,4.0
2022-02-20 08:00:00,dms_cyclone_01,84.7,9.0,39.97,18.1,2.91,88.0,0.75,99.24,50.0,6.396,62.0,0.775,0.6,3.93
2022-02-20 12:00:00,dms_cyclone_02,58.3,51.7,46.25,15.9,3.14,84.0,2.11,98.36,50.0,7.042,67.0,0.724,0.619,4.1
2022-02-20 16:00:00,dms_cyclone_03,76.8,24.0,49.55,12.6,2.81,88.0,1.42,99.13,50.0,6.52,69.6,0.703,0.671,3.92
2022-02-20 20:00:00,dms_cyclone_01,87.2,20.6,38.59,9.0,3.04,96.0,1.49,99.21,50.0,6.174,60.9,0.789,0.6,4.01
2022-02-21 00:00:00,dms_cyclone_03,87.0,18.6,38.71,22.9,2.97,86.0,1.76,98.04,50.0,0.619,61.0,0.787,0.96,3.84
2022-02-21 04:00:00,dms_cyclone_01,68.0,46.6,44.47,22.6,3.06,88.0,0.98,98.61,50.0,3.939,65.6,0.737,0.779,3.95
2022-02-21 08:00:00,dms_cyclone_02,50.8,64.3,45.43,16.0,3.04,116.0,1.6,99.25,50.0,5.51,66.3,0.73,0.697,3.97
2022-02-21 12:00:00,dms_cyclone_02,59.2,41.6,46.08,20.4,3.07,91.0,1.63,98.96,50.0,7.373,66.9,0.726,0.6,3.93
2022-02-21 16:00:00,dms_cyclone_03,83.3,27.5,43.11,12.2,3.16,96.0,0.69,99.41,50.0,6.898,64.5,0.748,0.6,3.83
2022-02-21 20:00:00,dms_cyclone_03,82.1,34.2,37.98,20.6,3.12,89.0,1.8,98.29,50.0,4.469,60.4,0.795,0.706,4.12
2022-02-22 00:00:00,dms_cyclone_01,89.3,26.5,41.76,10.8,2.85,90.0,1.53,98.3,50.0,6.681,63.4,0.759,0.6,4.04
2022-02-22 04:00:00,dms_cyclone_01,53.2,46.7,47.93,21.8,3.04,102.0,1.2,99.28,50.0,6.108,68.3,0.713,0.681,4.01
2022-02-22 08:00:00,dms_cyclone_01,56.2,50.8,47.14,19.5,3.15,91.0,1.89,98.5,50.0,7.542,67.7,0.718,0.6,4.15
2022-02-22 12:00:00,dms_cyclone_02,98.5,0.0,43.12,21.2,2.85,109.0,1.32,98.18,50.0,6.663,64.5,0.748,0.614,3.85
2022-02-22 16:00:00,dms_cyclone_02,73.7,34.4,49.89,9.5,2.9,111.0,2.1,99.41,50.0,3.766,69.9,0.701,0.811,3.99
2022-02-22 20:00:00,dms_cyclone_03,55.7,38.7,38.32,21.7,3.13,103.0,1.14,98.91,50.0,6.131,60.7,0.791,0.6,4.01
2022-02-23 00:00:00,dms_cyclone_03,87.6,30.7,43.75,17.8,2.81,112.0,0.76,98.56,50.0,4.674,65.0,0.743,0.733,4.01
2022-02-23 04:00:00,dms_cyclone_02,51.0,54.2,38.06,20.1,3.04,112.0,0.8,99.32,50.0,6.09,60.5,0.794,0.6,3.94
2022-02-23 08:00:00,dms_cyclone_03,74.7,20.7,47.15,11.1,2.92,96.0,1.33,99.19,50.0,4.69,67.7,0.718,0.751,4.19
2022-02-23 12:00:00,dms_cyclone_03,79.2,37.4,43.89,19.5,2.96,86.0,1.39,99.0,50.0,6.128,65.1,0.742,0.651,4.04
2022-02-23 16:00:00,dms_cyclone_02,64.8,29.4,42.15,17.2,2.9,87.0,2.02,98.46,50.0,6.42,63.7,0.756,0.619,3.97
2022-02-23 20:00:00,dms_cyclone_01,73.8,31.9,42.21,18.0,2.8,86.0,1.38,98.08,50.0,5.871,63.8,0.755,0.652,3.86
2022-02-24 00:00:00,dms_cyclone_03,89.1,13.6,45.74,14.1,2.85,82.0,1.92,98.44,50.0,7.318,66.6,0.728,0.6,3.97
2022-02-24 04:00:00,dms_cyclone_03,72.8,22.4,48.19,13.7,3.02,111.0,0.87,98.27,50.0,7.71,68.6,0.711,0.6,3.94
2022-02-24 08:00:00,dms_cyclone_03,92.5,9.9,47.59,20.0,2.94,119.0,1.61,98.72,50.0,7.614,68.1,0.715,0.6,3.98
2022-02-24 12:00:00,dms_cyclone_03,96.5,17.3,47.26,15.6,3.1,82.0,1.3,98.47,50.0,5.777,67.8,0.717,0.694,3.99
2022-02-24 16:00:00,dms_cyclone_01,53.3,56.0,46.71,17.1,2.83,82.0,1.41,99.37,50.0,7.473,67.4,0.721,0.6,4.18
2022-02-24 20:00:00,dms_cyclone_03,50.7,77.9,44.64,14.9,3.07,117.0,1.25,98.48,50.0,7.142,65.7,0.736,0.6,3.83
2022-02-25 00:00:00,dms_cyclone_02,71.9,37.4,45.74,24.3,2.8,100.0,2.06,98.58,50.0,3.554,66.6,0.728,0.806,3.89
2022-02-25 04:00:00,dms_cyclone_01,52.3,41.1,47.95,21.3,3.08,87.0,2.18,98.44,50.0,4.841,68.4,0.713,0.748,4.2
2022-02-25 08:00:00,dms_cyclone_02,85.2,4.5,48.3,17.6,2.94,82.0,0.88,98.25,50.0,6.139,68.6,0.711,0.682,4.08
2022-02-25 12:00:00,dms_cyclone_03,53.0,36.3,35.29,23.3,3.2,108.0,1.32,98.34,49.12,5.083,58.2,0.811,0.64,4.16
2022-02-25 16:00:00,dms_cyclone_01,64.1,28.5,40.76,19.5,3.01,95.0,1.0,98.49,50.0,4.104,62.6,0.768,0.748,4.15
2022-02-25 20:00:00,dms_cyclone_01,92.4,11.2,43.75,8.2,2.97,93.0,0.85,99.34,50.0,6.295,65.0,0.743,0.64,3.81
2022-02-26 00:00:00,dms_cyclone_01,69.3,41.9,45.14,17.6,3.01,117.0,1.64,99.33,50.0,7.222,66.1,0.732,0.6,3.9
2022-02-26 04:00:00,dms_cyclone_01,87.3,8.9,43.99,17.9,3.18,107.0,1.93,98.29,50.0,5.42,65.2,0.741,0.692,4.07
2022-02-26 08:00:00,dms_cyclone_02,51.1,47.7,44.27,19.5,3.05,90.0,0.68,99.29,50.0,4.735,65.4,0.739,0.733,4.06
2022-02-26 12:00:00,dms_cyclone_02,79.4,16.9,36.76,20.2,3.1,98.0,1.02,99.0,50.0,5.881,59.4,0.808,0.6,4.14
2022-02-26 16:00:00,dms_cyclone_03,70.3,15.4,44.68,14.4,3.17,101.0,0.72,98.52,50.0,4.794,65.7,0.736,0.732,4.13
2022-02-26 20:00:00,dms_cyclone_03,84.0,34.0,42.69,16.5,3.08,104.0,1.38,98.11,50.0,4.897,64.2,0.751,0.713,3.84
2022-02-27 00:00:00,dms_cyclone_01,89.1,21.2,44.45,20.4,2.9,97.0,0.59,98.91,50.0,6.761,65.6,0.737,0.62,3.87
2022-02-27 04:00:00,dms_cyclone_03,71.0,48.8,47.7,18.3,3.11,82.0,1.87,98.55,50.0,7.633,68.2,0.714,0.6,3.88
2022-02-27 08:00:00,dms_cyclone_03,63.6,25.8,49.85,22.0,3.05,105.0,0.84,99.04,50.0,6.379,69.9,0.701,0.68,4.07
2022-02-27 12:00:00,dms_cyclone_03,75.3,19.4,48.01,8.1,3.18,103.0,1.61,99.42,50.0,7.681,68.4,0.712,0.6,3.96
2022-02-27 16:00:00,dms_cyclone_03,76.5,19.7,36.37,24.6,3.04,97.0,1.34,98.11,50.0,3.357,59.1,0.812,0.769,4.04
2022-02-27 20:00:00,dms_cyclone_02,72.7,38.5,48.12,16.7,2.84,92.0,0.68,98.8,50.0,7.699,68.5,0.712,0.6,3.81
