timestamp,thickener_id,filter_id,thickener_health_score,filter_health_score,source_circuit,feed_grade_pct,feed_solids_pct,flocculant_dosage_gt,retention_time_hr,underflow_solids_pct,overflow_clarity_ntu,thickening_efficiency,filter_pressure_kpa,cycle_time_min,cake_moisture_pct,water_recovery_pct,solid_recovery_pct
2021-08-15 04:00:00,thickener_02,vacuum_filter_01,69.9,97.4,flotation,52.0,24.3,77.9,2.6,57.1,40.0,0.718,297.0,82.0,8.7,62.9,96.17
2021-08-15 08:00:00,thickener_01,vacuum_filter_03,53.3,83.6,flotation,52.0,15.6,61.0,4.5,63.1,43.0,0.872,283.0,82.0,9.8,46.0,83.09
2021-08-15 12:00:00,thickener_01,vacuum_filter_01,81.6,64.7,flotation,52.0,24.5,62.3,4.2,57.6,22.0,0.728,281.0,69.0,12.1,72.0,64.08
2021-08-15 16:00:00,thickener_02,filter_press_01,64.1,83.8,flotation,52.0,19.0,46.7,5.4,64.0,48.0,0.883,257.0,62.0,8.2,57.9,82.48
2021-08-15 20:00:00,thickener_02,vacuum_filter_03,96.6,58.7,flotation,52.0,19.6,23.7,4.1,56.3,15.0,0.728,284.0,99.0,9.7,86.6,57.67
2021-08-16 00:00:00,thickener_01,vacuum_filter_03,80.6,71.0,flotation,50.22,21.5,39.8,4.3,62.9,20.0,0.854,355.0,64.0,8.8,70.3,70.32
2021-08-16 04:00:00,thickener_01,vacuum_filter_01,54.7,78.9,flotation,52.0,19.3,46.4,4.5,57.8,41.0,0.76,217.0,50.0,10.0,48.6,77.57
2021-08-16 08:00:00,thickener_02,vacuum_filter_02,65.1,65.1,flotation,52.0,17.8,72.0,3.3,65.8,38.0,0.919,230.0,58.0,11.6,56.0,64.37
2021-08-16 12:00:00,thickener_01,vacuum_filter_02,87.0,95.0,flotation,52.0,17.5,69.4,4.4,63.2,37.0,0.871,362.0,71.0,10.3,80.6,93.56
2021-08-16 16:00:00,thickener_02,vacuum_filter_03,50.9,89.7,flotation,52.0,18.4,76.5,3.5,61.9,52.0,0.843,255.0,79.0,11.3,45.6,88.15
2021-08-16 20:00:00,thickener_02,filter_press_01,79.0,71.6,flotation,52.0,15.6,37.4,5.8,66.2,54.0,0.931,284.0,99.0,9.6,69.7,71.36
2021-08-17 00:00:00,thickener_02,vacuum_filter_03,88.2,84.4,flotation,52.0,20.8,57.8,3.3,60.2,31.0,0.801,249.0,83.0,11.3,80.4,82.8
2021-08-17 04:00:00,thickener_02,vacuum_filter_02,75.7,91.8,flotation,52.0,22.7,67.2,5.8,57.5,23.0,0.736,384.0,72.0,11.5,67.9,91.33
2021-08-17 08:00:00,thickener_01,vacuum_filter_01,65.6,55.2,flotation,52.0,18.7,48.4,5.6,59.5,14.0,0.796,388.0,96.0,10.1,61.9,54.3
2021-08-17 12:00:00,thickener_01,vacuum_filter_01,87.6,82.3,flotation,52.0,15.8,42.1,5.1,58.9,33.0,0.796,308.0,86.0,8.4,78.9,81.2
2021-08-17 16:00:00,thickener_02,filter_press_01,96.7,96.6,flotation,52.0,21.5,44.3,2.2,67.7,30.0,0.95,236.0,56.0,11.9,87.0,95.06
2021-08-17 20:00:00,thickener_01,vacuum_filter_01,63.6,79.6,flotation,52.0,18.4,69.0,2.4,53.5,55.0,0.681,309.0,55.0,8.4,55.8,78.71
2021-08-18 00:00:00,thickener_02,vacuum_filter_01,57.8,69.3,flotation,52.0,22.6,57.1,2.2,64.0,37.0,0.874,360.0,58.0,8.7,54.1,68.06
2021-08-18 04:00:00,thickener_01,filter_press_02,57.0,51.7,flotation,51.32,20.5,62.9,2.9,57.8,36.0,0.754,243.0,101.0,8.3,52.3,50.79
2021-08-18 08:00:00,thickener_01,vacuum_filter_02,83.4,62.3,flotation,52.0,18.8,49.5,5.6,56.7,40.0,0.74,243.0,53.0,8.6,75.2,61.11
2021-08-18 12:00:00,thickener_01,filter_press_01,87.7,91.5,flotation,52.0,24.2,65.6,5.3,60.1,34.0,0.785,349.0,79.0,8.3,76.4,91.23
2021-08-18 16:00:00,thickener_02,vacuum_filter_03,80.2,90.0,flotation,51.24,15.1,31.4,3.4,55.1,50.0,0.73,382.0,54.0,10.6,74.7,89.72
2021-08-18 20:00:00,thickener_02,vacuum_filter_02,78.1,90.8,flotation,52.0,21.9,46.9,2.8,54.7,32.0,0.682,241.0,67.0,8.7,72.3,90.39
2021-08-19 00:00:00,thickener_01,vacuum_filter_03,75.2,74.9,flotation,52.0,16.6,41.2,3.4,54.9,34.0,0.718,281.0,80.0,10.7,68.9,73.94
2021-08-19 04:00:00,thickener_02,vacuum_filter_02,77.7,78.1,flotation,51.98,24.8,33.4,3.1,58.0,29.0,0.734,388.0,59.0,9.4,68.8,77.68
2021-08-19 08:00:00,thickener_02,vacuum_filter_03,78.6,54.8,flotation,52.0,15.7,24.9,5.7,61.5,46.0,0.844,315.0,75.0,11.8,70.7,54.0
2021-08-19 12:00:00,thickener_02,filter_press_02,63.1,99.2,flotation,52.0,15.6,73.8,2.6,57.1,41.0,0.763,342.0,83.0,11.6,54.3,97.38
2021-08-19 16:00:00,thickener_01,filter_press_02,80.1,76.7,flotation,52.0,17.7,46.7,3.5,56.8,31.0,0.747,384.0,70.0,11.7,70.8,75.59
2021-08-19 20:00:00,thickener_01,vacuum_filter_03,70.1,81.2,flotation,52.0,18.2,79.4,3.1,65.3,16.0,0.909,244.0,61.0,8.9,63.0,80.49
2021-08-20 00:00:00,thickener_02,vacuum_filter_03,97.5,90.2,flotation,52.0,21.5,61.6,5.7,61.4,32.0,0.822,233.0,68.0,11.1,84.2,89.34
2021-08-20 04:00:00,thickener_02,vacuum_filter_02,74.9,96.3,flotation,50.76,22.7,35.8,3.4,63.3,49.0,0.859,224.0,65.0,10.6,63.8,95.24
2021-08-20 08:00:00,thickener_02,filter_press_01,94.6,99.4,flotation,52.0,23.6,57.8,2.6,63.8,19.0,0.867,336.0,69.0,10.8,89.2,98.4
2021-08-20 12:00:00,thickener_02,vacuum_filter_03,67.8,80.3,flotation,52.0,22.0,70.5,5.7,59.2,21.0,0.776,387.0,50.0,11.4,64.3,79.19
2021-08-20 16:00:00,thickener_02,filter_press_02,68.4,54.1,flotation,51.14,15.3,41.7,3.6,65.5,34.0,0.918,344.0,56.0,11.3,59.1,53.25
2021-08-20 20:00:00,thickener_02,vacuum_filter_01,76.8,54.3,flotation,52.0,17.1,51.3,3.0,66.6,23.0,0.936,328.0,53.0,9.2,66.6,53.54
2021-08-21 00:00:00,thickener_02,vacuum_filter_03,89.7,65.7,flotation,52.0,19.9,77.9,5.3,58.4,28.0,0.769,316.0,58.0,11.4,83.1,65.3
2021-08-21 04:00:00,thickener_01,vacuum_filter_03,80.0,82.9,flotation,52.0,18.5,39.4,4.0,61.9,52.0,0.842,320.0,56.0,12.0,72.7,82.63
2021-08-21 08:00:00,thickener_01,vacuum_filter_03,81.2,84.8,flotation,52.0,20.3,78.6,3.3,65.3,27.0,0.905,301.0,62.0,11.0,74.2,83.37
2021-08-21 12:00:00,thickener_02,filter_press_02,71.6,79.4,flotation,52.0,16.5,33.5,2.3,65.2,18.0,0.911,318.0,88.0,12.1,62.8,78.17
2021-08-21 16:00:00,thickener_02,vacuum_filter_03,60.8,60.1,flotation,52.0,22.2,52.4,4.2,59.1,13.0,0.773,306.0,78.0,11.1,55.3,59.47
2021-08-21 20:00:00,thickener_01,vacuum_filter_03,58.1,64.0,flotation,52.0,23.6,62.2,5.6,62.5,32.0,0.837,203.0,68.0,9.5,51.4,63.27
2021-08-22 00:00:00,thickener_01,vacuum_filter_02,93.5,86.7,flotation,52.0,21.4,35.3,5.0,65.9,32.0,0.916,232.0,83.0,8.8,80.6,86.57
2021-08-22 04:00:00,thickener_01,vacuum_filter_01,73.0,79.2,flotation,52.0,22.2,20.9,5.0,66.2,19.0,0.92,295.0,62.0,12.1,65.7,77.78
2021-08-22 08:00:00,thickener_01,vacuum_filter_03,65.7,90.0,flotation,52.0,17.3,79.0,3.6,53.9,43.0,0.695,227.0,80.0,8.3,56.7,89.59
2021-08-22 12:00:00,thickener_02,filter_press_02,73.3,83.2,flotation,52.0,24.3,72.5,3.5,61.8,43.0,0.821,378.0,67.0,10.1,62.7,81.98
2021-08-22 16:00:00,thickener_01,vacuum_filter_01,96.0,81.5,flotation,52.0,23.6,68.9,2.7,64.4,14.0,0.88,233.0,87.0,11.1,82.7,79.96
2021-08-22 20:00:00,thickener_01,vacuum_filter_02,83.4,50.8,flotation,52.0,15.4,77.5,3.4,54.5,32.0,0.715,340.0,68.0,12.0,73.4,49.88
2021-08-23 00:00:00,thickener_02,filter_press_01,67.6,78.3,flotation,51.7,15.1,26.8,3.6,53.4,45.0,0.698,304.0,55.0,8.6,58.3,78.12
2021-08-23 04:00:00,thickener_01,vacuum_filter_02,54.9,89.7,flotation,51.24,23.5,57.9,3.5,55.0,24.0,0.677,380.0,77.0,10.3,51.6,89.02
2021-08-23 08:00:00,thickener_01,vacuum_filter_01,60.3,97.6,flotation,50.17,22.0,65.3,4.4,52.0,42.0,0.626,360.0,68.0,11.8,52.6,95.91
2021-08-23 12:00:00,thickener_02,vacuum_filter_01,66.0,70.3,flotation,52.0,15.9,68.7,5.0,61.3,56.0,0.84,249.0,79.0,10.9,58.6,70.13
2021-08-23 16:00:00,thickener_02,filter_press_01,70.7,62.1,flotation,52.0,18.8,77.2,3.2,61.1,20.0,0.826,237.0,71.0,8.8,66.3,61.69
2021-08-23 20:00:00,thickener_02,vacuum_filter_01,78.5,89.8,flotation,52.0,20.8,71.0,5.7,66.1,36.0,0.92,368.0,82.0,9.4,70.0,89.18
2021-08-24 00:00:00,thickener_02,vacuum_filter_01,94.9,81.4,flotation,52.0,17.6,63.4,4.8,67.1,11.0,0.944,339.0,83.0,9.0,89.7,80.41
2021-08-24 04:00:00,thickener_01,vacuum_filter_03,92.8,88.4,flotation,52.0,20.6,20.3,2.7,68.1,38.0,0.95,283.0,91.0,8.3,84.7,87.49
2021-08-24 08:00:00,thickener_02,filter_press_01,75.2,55.5,flotation,52.0,24.1,41.4,3.9,61.2,12.0,0.808,293.0,97.0,8.3,65.2,54.68
2021-08-24 12:00:00,thickener_01,vacuum_filter_01,71.0,67.4,flotation,52.0,16.7,55.5,5.8,55.3,23.0,0.725,351.0,103.0,10.6,63.5,67.29
2021-08-24 16:00:00,thickener_02,vacuum_filter_02,68.0,70.9,flotation,52.0,19.7,29.8,5.9,58.0,53.0,0.762,376.0,66.0,9.2,58.2,70.22
2021-08-24 20:00:00,thickener_01,vacuum_filter_01,76.1,95.9,flotation,52.0,22.0,54.9,3.5,65.8,21.0,0.912,289.0,90.0,8.5,66.5,94.54
2021-08-25 00:00:00,thickener_02,filter_press_01,65.5,77.8,flotation,51.11,17.4,79.6,3.0,57.4,42.0,0.761,258.0,52.0,8.4,59.6,76.48
2021-08-25 04:00:00,thickener_02,vacuum_filter_03,91.8,80.2,flotation,51.39,17.9,71.9,4.2,65.5,46.0,0.913,294.0,65.0,9.0,83.3,79.48
2021-08-25 08:00:00,thickener_01,vacuum_filter_01,67.5,99.9,flotation,52.0,17.8,54.9,4.6,55.3,48.0,0.719,280.0,58.0,8.6,59.2,99.8
2021-08-25 12:00:00,thickener_02,vacuum_filter_02,83.9,76.2,flotation,52.0,22.9,77.6,4.7,64.7,32.0,0.887,239.0,93.0,9.8,75.2,75.44
2021-08-25 16:00:00,thickener_02,filter_press_02,82.7,56.8,flotation,52.0,23.7,76.3,3.1,56.9,27.0,0.718,397.0,68.0,9.5,77.0,56.52
2021-08-25 20:00:00,thickener_01,vacuum_filter_03,99.5,82.0,flotation,52.0,21.7,56.9,5.9,55.9,14.0,0.709,283.0,53.0,11.9,86.8,81.64
2021-08-26 00:00:00,thickener_02,vacuum_filter_02,72.2,56.0,flotation,52.0,19.4,28.2,4.8,60.0,21.0,0.803,283.0,71.0,8.6,67.9,55.66
2021-08-26 04:00:00,thickener_01,filter_press_01,60.9,64.3,flotation,52.0,24.4,41.6,3.0,57.6,15.0,0.729,270.0,74.0,11.2,54.1,63.98
2021-08-26 08:00:00,thickener_01,filter_press_01,58.2,89.7,flotation,52.0,18.9,52.3,5.1,51.9,33.0,0.646,315.0,62.0,12.0,54.8,88.13
2021-08-26 12:00:00,thickener_01,vacuum_filter_01,91.1,95.5,flotation,52.0,20.2,32.6,5.1,56.7,52.0,0.733,311.0,67.0,11.6,80.8,94.14
2021-08-26 16:00:00,thickener_02,vacuum_filter_03,71.7,59.0,flotation,52.0,22.8,24.3,2.7,63.3,41.0,0.858,216.0,91.0,8.7,61.2,58.87
2021-08-26 20:00:00,thickener_02,filter_press_02,78.1,89.8,flotation,52.0,24.4,24.8,5.2,57.2,55.0,0.719,395.0,68.0,11.9,66.6,89.0
2021-08-27 00:00:00,thickener_01,vacuum_filter_02,99.3,90.9,flotation,52.0,22.8,50.4,5.2,55.5,32.0,0.693,250.0,90.0,11.9,86.8,89.15
2021-08-27 04:00:00,thickener_01,vacuum_filter_01,79.0,80.4,flotation,52.0,18.1,42.6,3.6,59.2,45.0,0.791,335.0,47.0,10.0,69.1,78.9
2021-08-27 08:00:00,thickener_02,filter_press_02,81.9,78.2,flotation,52.0,17.0,51.8,3.1,59.2,49.0,0.797,226.0,87.0,12.1,70.6,77.01
2021-08-27 12:00:00,thickener_02,vacuum_filter_03,74.4,80.3,flotation,51.87,19.7,67.7,5.8,55.6,40.0,0.715,221.0,93.0,10.6,63.6,79.23
2021-08-27 16:00:00,thickener_02,vacuum_filter_03,57.0,97.1,flotation,52.0,22.2,28.2,4.0,53.7,20.0,0.659,388.0,50.0,8.2,50.9,96.27
2021-08-27 20:00:00,thickener_01,filter_press_01,58.2,51.5,flotation,52.0,18.5,40.6,3.3,51.7,39.0,0.645,321.0,81.0,9.4,50.3,51.32
2021-08-28 00:00:00,thickener_01,filter_press_02,76.7,95.4,flotation,52.0,15.3,31.3,4.9,61.5,26.0,0.845,220.0,47.0,8.7,69.8,95.21
2021-08-28 04:00:00,thickener_01,vacuum_filter_03,81.4,71.2,flotation,52.0,20.4,33.8,4.8,57.4,45.0,0.746,336.0,52.0,8.6,71.8,70.76
2021-08-28 08:00:00,thickener_01,vacuum_filter_03,64.2,62.4,flotation,50.13,18.4,76.4,3.6,61.9,15.0,0.842,233.0,60.0,11.5,56.7,61.38
2021-08-28 12:00:00,thickener_02,vacuum_filter_03,92.3,75.3,flotation,51.66,24.9,67.7,2.3,61.9,53.0,0.82,356.0,62.0,11.6,83.6,74.45
2021-08-28 16:00:00,thickener_01,vacuum_filter_01,67.7,87.0,flotation,52.0,23.3,43.5,4.4,56.9,12.0,0.72,248.0,84.0,12.0,59.1,86.03
2021-08-28 20:00:00,thickener_02,vacuum_filter_03,68.6,73.2,flotation,52.0,18.9,69.0,4.8,56.4,25.0,0.733,370.0,72.0,10.8,64.6,72.9
2021-08-29 00:00:00,thickener_02,vacuum_filter_01,88.6,99.8,flotation,52.0,23.5,54.3,2.8,62.2,13.0,0.832,228.0,85.0,10.6,83.7,98.49
2021-08-29 04:00:00,thickener_02,filter_press_02,90.0,86.7,flotation,52.0,23.7,59.1,5.6,62.4,31.0,0.835,295.0,78.0,11.3,79.2,85.36
2021-08-29 08:00:00,thickener_01,vacuum_filter_01,82.1,74.7,flotation,51.02,22.2,69.4,5.4,66.8,47.0,0.933,347.0,97.0,11.4,76.2,74.01
2021-08-29 12:00:00,thickener_01,vacuum_filter_03,69.9,56.8,flotation,50.14,17.8,39.5,2.3,61.3,26.0,0.832,313.0,72.0,11.0,64.6,56.08
2021-08-29 16:00:00,thickener_02,filter_press_01,62.2,94.8,flotation,52.0,15.4,74.0,2.2,53.0,20.0,0.689,375.0,92.0,10.4,58.5,94.23
2021-08-29 20:00:00,thickener_01,vacuum_filter_03,78.5,88.7,flotation,51.54,24.0,56.4,5.4,66.1,37.0,0.915,371.0,80.0,11.2,72.0,87.11
2021-08-30 00:00:00,thickener_02,vacuum_filter_03,96.1,81.6,flotation,52.0,24.4,60.4,2.9,63.0,28.0,0.846,263.0,60.0,11.3,89.8,81.4
2021-08-30 04:00:00,thickener_01,vacuum_filter_03,83.8,55.3,flotation,52.0,21.8,56.6,5.0,67.9,16.0,0.95,359.0,59.0,11.2,71.9,54.25
2021-08-30 08:00:00,thickener_02,filter_press_02,94.3,51.0,flotation,52.0,15.2,53.7,3.9,55.3,15.0,0.732,219.0,74.0,10.4,87.3,50.08
2021-08-30 12:00:00,thickener_02,filter_press_01,71.1,82.9,flotation,52.0,15.3,56.6,3.0,54.4,34.0,0.715,366.0,80.0,8.8,63.6,82.02
2021-08-30 16:00:00,thickener_02,vacuum_filter_03,84.5,55.8,flotation,52.0,20.5,63.9,4.2,57.2,45.0,0.742,267.0,54.0,8.7,80.1,55.51
2021-08-30 20:00:00,thickener_01,vacuum_filter_01,53.2,86.2,flotation,52.0,23.6,71.3,4.4,64.9,29.0,0.89,275.0,62.0,10.9,48.0,85.81
2021-08-31 00:00:00,thickener_02,vacuum_filter_02,82.9,64.4,flotation,52.0,16.9,33.8,4.7,56.7,19.0,0.75,267.0,79.0,11.7,74.3,63.41
2021-08-31 04:00:00,thickener_01,filter_press_02,81.6,52.4,flotation,52.0,16.4,77.9,4.0,59.4,48.0,0.802,265.0,77.0,11.3,77.0,51.41
2021-08-31 08:00:00,thickener_01,filter_press_01,75.4,77.3,flotation,52.0,15.9,54.5,3.5,61.5,15.0,0.843,200.0,85.0,10.4,66.8,76.01
2021-08-31 12:00:00,thickener_02,filter_press_02,81.2,71.5,flotation,52.0,22.1,54.5,4.2,67.9,48.0,0.95,222.0,53.0,8.3,75.9,70.81
2021-08-31 16:00:00,thickener_02,filter_press_02,81.0,85.0,flotation,52.0,21.4,42.3,4.7,63.5,48.0,0.866,203.0,81.0,8.5,69.6,84.12
2021-08-31 20:00:00,thickener_01,vacuum_filter_03,76.8,53.0,flotation,52.0,17.0,27.8,6.0,60.8,56.0,0.826,229.0,92.0,11.2,65.3,52.49
2021-09-01 00:00:00,thickener_01,vacuum_filter_01,61.0,86.1,flotation,52.0,22.1,28.4,3.9,54.1,24.0,0.667,277.0,88.0,8.8,56.4,85.17
2021-09-01 04:00:00,thickener_02,vacuum_filter_01,78.7,94.8,flotation,52.0,23.9,39.3,3.2,55.3,27.0,0.682,330.0,84.0,9.5,69.8,94.13
2021-09-01 08:00:00,thickener_01,vacuum_filter_03,92.8,88.0,flotation,52.0,16.7,56.7,4.5,67.6,30.0,0.95,388.0,95.0,8.4,87.9,86.73
2021-09-01 12:00:00,thickener_02,vacuum_filter_03,58.3,77.6,flotation,52.0,16.2,64.4,3.7,61.6,44.0,0.844,307.0,76.0,9.8,51.4,77.42
2021-09-01 16:00:00,thickener_02,filter_press_01,55.8,69.6,flotation,52.0,20.6,51.2,3.4,55.4,58.0,0.705,251.0,92.0,10.3,51.2,68.43
2021-09-01 20:00:00,thickener_02,vacuum_filter_02,88.0,78.6,flotation,52.0,15.8,74.3,3.6,61.9,31.0,0.85,268.0,91.0,9.9,78.4,77.17
2021-09-02 00:00:00,thickener_01,filter_press_01,93.1,63.1,flotation,52.0,24.8,26.4,3.6,68.8,39.0,0.95,229.0,67.0,8.3,80.0,61.94
2021-09-02 04:00:00,thickener_01,vacuum_filter_02,95.8,81.7,flotation,52.0,22.8,64.5,4.7,64.0,31.0,0.874,239.0,70.0,9.0,82.0,81.36
2021-09-02 08:00:00,thickener_02,vacuum_filter_02,78.8,55.8,flotation,52.0,21.7,56.1,4.3,66.6,38.0,0.93,264.0,89.0,10.2,72.2,55.35
2021-09-02 12:00:00,thickener_02,filter_press_02,63.7,82.2,flotation,52.0,15.0,64.4,2.9,54.4,57.0,0.717,220.0,79.0,11.5,59.4,80.91
2021-09-02 16:00:00,thickener_01,filter_press_01,54.4,73.2,flotation,52.0,15.2,41.2,5.5,64.0,55.0,0.891,278.0,70.0,9.8,49.4,72.04
2021-09-02 20:00:00,thickener_02,filter_press_01,73.4,78.5,flotation,52.0,21.9,60.3,3.7,57.0,27.0,0.73,338.0,64.0,8.3,62.6,77.48
2021-09-03 00:00:00,thickener_01,filter_press_02,74.3,96.9,flotation,52.0,20.1,60.2,2.7,59.6,36.0,0.792,293.0,87.0,9.1,67.8,95.27
2021-09-03 04:00:00,thickener_01,vacuum_filter_01,63.8,72.0,flotation,52.0,20.5,29.1,3.4,62.5,57.0,0.848,333.0,70.0,12.0,58.3,70.66
2021-09-03 08:00:00,thickener_02,filter_press_02,81.7,68.4,flotation,52.0,21.3,63.9,2.3,67.3,27.0,0.944,215.0,98.0,11.1,76.6,67.22
2021-09-03 12:00:00,thickener_02,filter_press_01,74.0,99.8,flotation,50.02,18.0,52.4,4.4,56.9,50.0,0.749,202.0,84.0,11.7,69.5,99.64
2021-09-03 16:00:00,thickener_02,filter_press_02,51.0,94.6,flotation,50.43,23.9,50.0,3.2,56.8,33.0,0.715,328.0,55.0,9.6,45.4,92.79
2021-09-03 20:00:00,thickener_01,vacuum_filter_03,94.3,69.2,flotation,52.0,16.3,66.7,4.6,65.6,27.0,0.917,290.0,91.0,8.9,86.6,68.07
2021-09-04 00:00:00,thickener_02,vacuum_filter_03,83.9,93.4,flotation,52.0,23.7,36.5,5.4,67.2,13.0,0.941,321.0,92.0,10.8,76.5,93.26
2021-09-04 04:00:00,thickener_02,vacuum_filter_02,68.2,51.4,flotation,52.0,22.5,67.8,4.9,58.0,28.0,0.748,281.0,77.0,9.5,62.7,51.01
2021-09-04 08:00:00,thickener_02,vacuum_filter_01,62.5,98.3,flotation,52.0,18.5,63.1,4.5,58.3,56.0,0.773,311.0,66.0,11.4,56.8,96.56
2021-09-04 12:00:00,thickener_01,vacuum_filter_03,76.9,97.3,flotation,52.0,23.7,47.8,3.9,66.2,46.0,0.918,385.0,67.0,11.8,70.7,96.75
2021-09-04 16:00:00,thickener_02,vacuum_filter_03,74.0,90.8,flotation,52.0,18.6,37.8,2.8,66.1,47.0,0.924,393.0,68.0,9.8,67.8,89.84
2021-09-04 20:00:00,thickener_01,filter_press_01,84.7,94.8,flotation,52.0,20.6,28.5,2.2,58.4,48.0,0.765,398.0,72.0,10.2,75.8,94.44
2021-09-05 00:00:00,thickener_02,filter_press_01,71.0,96.9,flotation,52.0,15.7,62.9,4.3,55.8,24.0,0.738,237.0,75.0,9.8,62.7,96.1
2021-09-05 04:00:00,thickener_01,filter_press_01,73.8,90.8,flotation,52.0,21.8,75.9,3.2,66.8,57.0,0.933,279.0,64.0,10.5,68.5,89.51
2021-09-05 08:00:00,thickener_01,vacuum_filter_02,78.2,60.5,flotation,52.0,23.7,29.8,4.7,63.3,19.0,0.855,339.0,85.0,9.1,68.5,59.8
2021-09-05 12:00:00,thickener_02,vacuum_filter_02,67.5,72.3,flotation,52.0,17.7,75.5,5.6,59.4,20.0,0.797,253.0,82.0,11.3,59.6,71.91
2021-09-05 16:00:00,thickener_01,vacuum_filter_03,66.0,76.3,flotation,52.0,16.6,20.6,5.9,52.9,39.0,0.68,400.0,50.0,11.0,56.1,75.1
2021-09-05 20:00:00,thickener_01,vacuum_filter_01,69.6,94.1,flotation,52.0,23.5,23.1,3.2,60.3,16.0,0.792,350.0,55.0,9.3,59.7,93.01
2021-09-06 00:00:00,thickener_02,vacuum_filter_02,75.3,75.1,flotation,52.0,15.4,20.1,3.9,65.4,51.0,0.915,335.0,95.0,10.0,65.4,73.81
2021-09-06 04:00:00,thickener_01,filter_press_01,88.7,88.8,flotation,52.0,20.6,66.0,2.9,63.2,40.0,0.863,292.0,73.0,8.2,77.5,88.39
2021-09-06 08:00:00,thickener_02,filter_press_02,95.0,75.8,flotation,50.68,17.7,26.8,2.7,56.8,10.0,0.747,244.0,90.0,10.3,80.8,74.75
2021-09-06 12:00:00,thickener_01,vacuum_filter_03,98.7,51.0,flotation,52.0,15.5,45.4,2.1,59.9,11.0,0.814,390.0,85.0,9.9,88.4,50.34
2021-09-06 16:00:00,thickener_02,filter_press_02,56.6,90.6,flotation,52.0,23.2,66.5,4.4,57.3,47.0,0.73,273.0,75.0,8.8,52.9,90.02
2021-09-06 20:00:00,thickener_01,vacuum_filter_02,58.0,70.1,flotation,52.0,21.3,43.5,2.9,57.6,58.0,0.745,209.0,65.0,11.6,49.3,69.98
2021-09-07 00:00:00,thickener_01,vacuum_filter_01,91.4,72.0,flotation,52.0,17.9,28.4,4.2,64.4,49.0,0.893,201.0,71.0,11.7,85.9,71.64
2021-09-07 04:00:00,thickener_01,vacuum_filter_02,76.9,56.3,flotation,52.0,17.1,32.1,4.7,65.7,38.0,0.918,234.0,92.0,9.7,70.4,56.04
2021-09-07 08:00:00,thickener_01,vacuum_filter_01,58.1,61.4,flotation,52.0,20.6,44.3,4.9,65.4,59.0,0.908,282.0,67.0,8.2,52.0,60.74
2021-09-07 12:00:00,thickener_01,filter_press_01,67.9,76.1,flotation,51.44,24.4,78.5,5.1,60.2,15.0,0.785,271.0,56.0,9.8,60.5,74.87
2021-09-07 16:00:00,thickener_02,filter_press_02,91.9,60.1,flotation,52.0,24.0,27.4,3.0,58.4,50.0,0.747,335.0,62.0,8.7,78.6,59.87
2021-09-07 20:00:00,thickener_01,vacuum_filter_01,62.7,85.3,flotation,52.0,19.1,38.2,4.9,52.4,16.0,0.655,240.0,54.0,8.6,56.8,84.28
2021-09-08 00:00:00,thickener_02,filter_press_02,75.2,51.8,flotation,52.0,16.4,74.4,3.5,53.0,48.0,0.682,396.0,73.0,9.9,69.7,51.59
2021-09-08 04:00:00,thickener_02,filter_press_01,56.0,85.8,flotation,51.99,15.1,41.0,4.8,55.1,39.0,0.728,270.0,50.0,9.6,49.9,85.47
2021-09-08 08:00:00,thickener_01,vacuum_filter_01,99.8,81.4,flotation,52.0,19.4,61.4,2.8,58.4,31.0,0.771,351.0,48.0,10.7,86.3,79.86
2021-09-08 12:00:00,thickener_02,filter_press_01,59.8,91.3,flotation,52.0,23.7,40.7,5.7,60.5,26.0,0.794,250.0,80.0,10.2,51.1,91.22
2021-09-08 16:00:00,thickener_01,vacuum_filter_02,72.2,86.1,flotation,52.0,21.8,64.4,5.2,62.8,52.0,0.852,238.0,80.0,11.9,65.8,85.73
2021-09-08 20:00:00,thickener_02,vacuum_filter_02,86.7,62.0,flotation,51.44,16.3,67.5,2.1,57.5,42.0,0.767,286.0,87.0,8.9,79.2,61.27
2021-09-09 00:00:00,thickener_02,vacuum_filter_02,68.7,75.7,flotation,52.0,23.6,77.6,4.1,60.7,36.0,0.8,352.0,82.0,8.6,59.3,75.22
2021-09-09 04:00:00,thickener_01,vacuum_filter_02,62.0,71.7,flotation,52.0,23.4,57.2,4.5,52.7,51.0,0.629,396.0,72.0,9.0,53.6,70.72
2021-09-09 08:00:00,thickener_02,vacuum_filter_03,60.5,68.5,flotation,52.0,22.3,39.1,3.6,56.0,58.0,0.706,363.0,78.0,10.8,54.6,68.36
2021-09-09 12:00:00,thickener_02,filter_press_02,51.4,67.3,flotation,52.0,17.4,79.2,3.9,63.2,40.0,0.871,357.0,84.0,11.8,43.7,66.5
2021-09-09 16:00:00,thickener_01,vacuum_filter_02,92.5,60.9,flotation,52.0,20.9,61.5,4.2,56.0,27.0,0.715,282.0,98.0,8.7,87.7,59.8
2021-09-09 20:00:00,thickener_02,filter_press_01,98.2,72.7,flotation,52.0,21.1,57.2,2.2,60.3,40.0,0.801,285.0,60.0,11.3,88.0,71.33
2021-09-10 00:00:00,thickener_02,vacuum_filter_01,93.0,83.7,flotation,52.0,18.8,28.1,4.6,68.7,13.0,0.95,340.0,83.0,10.0,83.1,82.8
2021-09-10 04:00:00,thickener_01,filter_press_01,70.3,62.1,flotation,52.0,20.2,69.2,2.4,59.0,34.0,0.778,355.0,85.0,11.4,60.9,61.44
