timestamp,equipment_id,equipment_type,operating_hours,health_score,vibration_rms,temperature_c,power_factor,wear_rate_pct,failure_probability,rul_days,maintenance_priority
2020-09-30 00:00:00,filter_press_02,filter_press,23706.0,100.0,0.9,39.8,0.91,0.0,0.0,1678.0,5
2021-01-22 17:00:00,vibrating_screen_05,vibrating_screen,5148.0,100.0,3.43,54.2,0.87,0.0,0.0,1681.0,5
2020-08-26 19:00:00,conveyor_belt_04,conveyor_belt,32151.0,86.2,3.34,43.8,0.818,11.7,0.2721,1438.0,3
2021-03-28 00:00:00,agitator_03,agitator,17520.0,99.7,1.39,57.1,0.88,0.2,0.0068,1785.0,5
2021-10-08 01:00:00,slurry_pump_07,slurry_pump,1134.0,100.0,1.18,71.2,0.9,0.0,0.0,1787.0,5
2020-06-13 16:00:00,spiral_concentrator_03,spiral_concentrator,1921.0,91.5,1.36,38.8,0.853,5.9,0.1669,1703.0,3
2021-04-23 06:00:00,conveyor_belt_10,conveyor_belt,56505.0,44.2,7.28,57.2,0.751,47.4,0.85,623.0,1
2021-10-23 18:00:00,sump_pump_04,sump_pump,35928.0,69.1,4.16,81.1,0.854,18.5,0.5707,1166.0,1
2021-08-13 10:00:00,flotation_cell_cleaner_01,flotation_cell_cleaner,35098.0,71.3,3.09,42.3,0.861,11.5,0.5205,1255.0,1
2020-07-01 10:00:00,jig_02,jig,47962.0,77.3,1.73,39.1,0.842,15.9,0.4339,1311.0,2
2021-04-20 11:00:00,vibrating_screen_05,vibrating_screen,23776.0,83.4,5.75,56.3,0.84,14.9,0.3272,1270.0,2
2020-02-12 18:00:00,sump_pump_02,sump_pump,32765.0,72.3,3.86,82.9,0.859,16.6,0.5163,1213.0,1
2021-05-16 01:00:00,transfer_pump_01,transfer_pump,30071.0,52.5,6.02,98.0,0.829,28.5,0.8283,1184.0,1
2021-06-28 16:00:00,agitator_04,agitator,34956.0,83.9,3.14,52.0,0.862,8.8,0.3086,1492.0,2
2021-03-05 12:00:00,hydrocyclone_02,hydrocyclone,38394.0,64.5,3.21,49.9,0.834,23.1,0.652,1217.0,1
2020-10-30 05:00:00,magnetic_separator_hims_03,magnetic_separator_hims,34231.0,75.4,3.42,61.0,0.85,12.3,0.4579,1406.0,2
2020-07-31 14:00:00,magnetic_separator_lims_01,magnetic_separator_lims,44367.0,63.7,4.18,68.6,0.836,18.2,0.6483,966.0,1
2021-04-14 17:00:00,conveyor_belt_13,conveyor_belt,22737.0,90.9,3.45,49.8,0.825,7.8,0.1811,1637.0,3
2020-05-05 16:00:00,slurry_pump_05,slurry_pump,30597.0,46.5,7.35,104.1,0.82,32.1,0.85,725.0,1
2021-05-08 23:00:00,vibrating_screen_02,vibrating_screen,8272.0,88.5,4.9,51.3,0.849,10.4,0.2284,1390.0,3
2021-04-30 14:00:00,trommel_screen_01,trommel_screen,49724.0,44.4,12.28,68.1,0.77,50.1,0.85,547.0,1
2020-12-14 17:00:00,hydrocyclone_01,hydrocyclone,55930.0,56.1,4.34,53.2,0.826,28.6,0.7835,827.0,1
2021-03-14 10:00:00,reagent_dosing_pump_02,reagent_dosing_pump,14430.0,88.8,3.7,76.8,0.883,6.7,0.2186,1390.0,3
2020-08-08 21:00:00,apron_feeder_02,apron_feeder,56093.0,42.3,5.45,70.7,0.817,31.7,0.85,480.0,1
2021-07-29 11:00:00,reagent_dosing_pump_03,reagent_dosing_pump,32501.0,58.3,5.3,108.4,0.837,25.0,0.7427,908.0,1
2020-02-10 02:00:00,vibrating_screen_05,vibrating_screen,20244.0,82.9,6.22,56.5,0.839,15.4,0.3372,1683.0,2
2020-01-26 03:00:00,hydrocyclone_02,hydrocyclone,16615.0,89.5,1.88,40.0,0.86,6.8,0.2055,1462.0,3
2020-12-09 13:00:00,spiral_concentrator_01,spiral_concentrator,65318.0,53.7,3.06,39.8,0.823,32.4,0.8274,871.0,1
2021-06-04 05:00:00,hydrocyclone_03,hydrocyclone,40032.0,73.1,2.93,40.5,0.843,17.5,0.507,1180.0,1
2021-10-21 06:00:00,conveyor_belt_09,conveyor_belt,33080.0,68.1,5.69,50.4,0.789,27.1,0.6086,990.0,1
2020-05-25 02:00:00,hydrocyclone_04,hydrocyclone,6360.0,100.0,0.99,45.9,0.87,0.0,0.0,1845.0,5
2021-06-30 07:00:00,vibrating_feeder_02,vibrating_feeder,67458.0,47.0,4.95,63.9,0.822,29.2,0.85,864.0,1
2021-05-19 11:00:00,spiral_concentrator_08,spiral_concentrator,64848.0,49.9,3.44,39.2,0.82,35.1,0.85,779.0,1
2020-10-07 22:00:00,conveyor_belt_02,conveyor_belt,20395.0,80.4,3.92,54.3,0.809,16.7,0.3834,1290.0,2
2020-03-21 03:00:00,filter_press_02,filter_press,18682.0,75.5,1.98,37.3,0.888,7.4,0.4463,1355.0,2
2020-09-13 19:00:00,sump_pump_03,sump_pump,13919.0,92.4,2.53,72.8,0.889,4.6,0.1505,1761.0,3
2020-09-18 21:00:00,slurry_pump_02,slurry_pump,30030.0,71.5,4.59,81.4,0.857,17.1,0.5305,1309.0,1
2020-05-27 10:00:00,air_blower_01,air_blower,53650.0,71.7,3.95,61.7,0.849,15.6,0.5234,1100.0,1
2020-09-25 01:00:00,reagent_dosing_pump_05,reagent_dosing_pump,26071.0,68.9,3.99,84.1,0.853,18.7,0.5742,1132.0,1
2021-05-12 13:00:00,magnetic_separator_hims_03,magnetic_separator_hims,46617.0,67.3,2.97,60.6,0.841,16.3,0.5913,1221.0,1
2020-11-21 09:00:00,agitator_04,agitator,10383.0,88.0,2.72,57.9,0.867,6.6,0.2327,1595.0,3
2020-12-28 17:00:00,flotation_cell_cleaner_01,flotation_cell_cleaner,31419.0,82.7,2.04,41.1,0.873,6.9,0.3262,1329.0,2
2021-03-05 08:00:00,agitator_02,agitator,45768.0,75.8,3.9,66.2,0.853,13.3,0.4535,1310.0,2
2021-06-21 13:00:00,flotation_cell_rougher_04,flotation_cell_rougher,12411.0,100.0,1.28,39.8,0.89,0.0,0.0,1877.0,5
2021-02-15 11:00:00,air_blower_04,air_blower,4763.0,86.0,2.13,51.1,0.865,7.7,0.2698,1492.0,3
2020-01-21 15:00:00,spiral_concentrator_04,spiral_concentrator,63103.0,69.4,2.37,38.4,0.836,21.4,0.5738,992.0,1
2021-06-06 13:00:00,slurry_pump_08,slurry_pump,15815.0,74.8,4.5,88.1,0.862,15.1,0.4736,1284.0,2
2021-05-22 17:00:00,magnetic_separator_hims_02,magnetic_separator_hims,23192.0,87.0,2.72,57.5,0.864,6.5,0.2515,1636.0,3
2020-05-14 14:00:00,magnetic_separator_hims_01,magnetic_separator_hims,26959.0,83.6,2.36,58.8,0.86,8.2,0.3133,1531.0,2
2021-04-02 09:00:00,reagent_dosing_pump_06,reagent_dosing_pump,40640.0,72.8,4.19,75.7,0.859,16.3,0.5077,1368.0,1
2021-01-29 10:00:00,flotation_cell_cleaner_04,flotation_cell_cleaner,35536.0,83.3,2.09,42.8,0.873,6.7,0.3155,1527.0,2
2021-01-27 04:00:00,conveyor_belt_02,conveyor_belt,41074.0,84.4,4.15,52.7,0.815,13.3,0.3067,1385.0,2
2020-11-10 18:00:00,primary_crusher_02,primary_crusher,3470.0,100.0,3.44,74.8,0.85,0.0,0.0,1725.0,5
2021-06-30 00:00:00,conveyor_belt_14,conveyor_belt,12955.0,86.1,2.89,47.1,0.818,11.8,0.2742,1591.0,3
2020-12-04 13:00:00,reagent_dosing_pump_03,reagent_dosing_pump,4260.0,86.1,3.21,75.1,0.879,8.3,0.2685,1419.0,3
2021-02-06 16:00:00,primary_crusher_02,primary_crusher,41746.0,44.3,8.24,93.5,0.739,44.6,0.85,692.0,1
2021-03-03 02:00:00,tertiary_crusher_01,tertiary_crusher,38571.0,44.3,8.81,86.1,0.739,44.6,0.85,597.0,1
2021-06-04 00:00:00,slurry_pump_03,slurry_pump,21855.0,88.8,2.46,77.2,0.883,6.7,0.2178,1500.0,3
2020-08-27 14:00:00,spiral_concentrator_01,spiral_concentrator,14893.0,77.6,2.52,38.0,0.842,15.7,0.4294,1174.0,2
2020-11-15 03:00:00,slurry_pump_11,slurry_pump,7914.0,98.7,2.27,91.5,0.898,0.8,0.0268,1814.0,5
2021-02-28 16:00:00,primary_crusher_01,primary_crusher,36747.0,41.7,9.31,93.7,0.733,46.6,0.85,501.0,1
2020-07-20 12:00:00,conveyor_belt_08,conveyor_belt,15986.0,100.0,2.63,49.1,0.84,0.0,0.0,1963.0,5
2020-03-22 03:00:00,magnetic_separator_hims_01,magnetic_separator_hims,42471.0,78.5,2.63,63.8,0.854,10.8,0.4045,1428.0,2
2020-02-11 23:00:00,reagent_dosing_pump_03,reagent_dosing_pump,33995.0,68.8,4.95,83.8,0.853,18.7,0.5758,1075.0,1
2020-11-11 17:00:00,secondary_crusher_03,secondary_crusher,21942.0,75.5,5.0,74.0,0.801,19.6,0.4718,1149.0,2
2021-02-20 07:00:00,magnetic_separator_hims_03,magnetic_separator_hims,14754.0,99.0,1.13,58.7,0.879,0.5,0.0193,1852.0,5
2021-03-27 17:00:00,conveyor_belt_12,conveyor_belt,12496.0,100.0,1.78,53.8,0.84,0.0,0.0,1640.0,5
2020-12-08 05:00:00,reagent_dosing_pump_04,reagent_dosing_pump,1898.0,100.0,1.69,77.0,0.9,0.0,0.0,1872.0,5
2021-09-19 19:00:00,conveyor_belt_13,conveyor_belt,28617.0,92.9,2.21,45.6,0.829,6.0,0.141,1599.0,4
2020-12-20 01:00:00,hydrocyclone_02,hydrocyclone,12573.0,84.0,2.4,43.3,0.854,10.4,0.3097,1576.0,2
2021-02-26 12:00:00,spiral_concentrator_06,spiral_concentrator,28383.0,72.1,2.22,39.5,0.838,19.6,0.5278,1046.0,1
2021-09-07 03:00:00,sump_pump_01,sump_pump,27479.0,67.2,4.44,77.1,0.851,19.7,0.602,1327.0,1
2021-09-18 08:00:00,slurry_pump_08,slurry_pump,23635.0,77.5,3.87,76.8,0.866,13.5,0.427,1326.0,2
2021-08-18 16:00:00,transfer_pump_08,transfer_pump,39746.0,62.3,4.81,85.8,0.844,22.6,0.6804,836.0,1
2021-10-04 01:00:00,conveyor_belt_08,conveyor_belt,42664.0,66.0,4.85,54.1,0.786,28.9,0.6466,1007.0,1
2020-11-29 07:00:00,vibrating_screen_05,vibrating_screen,6662.0,100.0,3.31,48.8,0.87,0.0,0.0,1802.0,5
2020-05-07 09:00:00,reagent_dosing_pump_06,reagent_dosing_pump,21651.0,83.9,2.93,85.3,0.876,9.7,0.3102,1263.0,2
2020-10-08 05:00:00,dewatering_screen_01,dewatering_screen,43109.0,58.2,9.04,60.4,0.795,37.6,0.7855,830.0,1
2021-01-23 21:00:00,apron_feeder_01,apron_feeder,54883.0,54.8,5.09,56.9,0.83,24.8,0.7861,795.0,1
2021-09-03 07:00:00,secondary_crusher_03,secondary_crusher,9467.0,76.8,5.67,74.0,0.804,18.6,0.4489,1144.0,2
2021-10-09 22:00:00,flotation_cell_cleaner_03,flotation_cell_cleaner,41207.0,55.5,4.44,43.3,0.845,17.8,0.754,872.0,1
2020-10-10 01:00:00,dewatering_screen_03,dewatering_screen,35311.0,69.3,8.66,58.4,0.815,27.6,0.5908,1298.0,1
2020-07-15 17:00:00,thickener_02,thickener,941.0,100.0,0.62,38.5,0.91,0.0,0.0,1930.0,5
2020-10-27 08:00:00,primary_crusher_01,primary_crusher,13580.0,79.2,5.44,64.2,0.808,16.7,0.4041,1194.0,2
2020-01-31 20:00:00,apron_feeder_01,apron_feeder,4640.0,80.0,2.61,57.9,0.858,11.0,0.3806,1274.0,2
2021-06-18 18:00:00,vibrating_feeder_03,vibrating_feeder,11941.0,89.6,2.25,61.6,0.869,5.7,0.2029,1682.0,3
2020-04-11 14:00:00,shaking_table_01,shaking_table,68189.0,52.7,4.82,65.1,0.828,26.0,0.8156,696.0,1
2020-02-23 21:00:00,tertiary_crusher_02,tertiary_crusher,31963.0,62.4,6.46,73.3,0.775,30.1,0.7019,1008.0,1
2020-01-23 20:00:00,spiral_concentrator_08,spiral_concentrator,45409.0,63.5,2.97,38.3,0.831,25.6,0.6735,957.0,1
2020-07-01 12:00:00,conveyor_belt_07,conveyor_belt,910.0,100.0,1.92,52.0,0.84,0.0,0.0,1854.0,5
2021-06-28 03:00:00,slurry_pump_05,slurry_pump,16981.0,69.2,4.75,87.6,0.854,18.5,0.5691,1157.0,1
2020-01-28 23:00:00,vibrating_feeder_01,vibrating_feeder,7579.0,100.0,1.05,50.4,0.88,0.0,0.0,1818.0,5
2020-07-27 00:00:00,shaking_table_02,shaking_table,14340.0,86.5,2.1,59.3,0.865,7.4,0.2606,1506.0,3
2020-11-15 05:00:00,air_blower_04,air_blower,60086.0,56.5,4.05,67.2,0.832,23.9,0.7618,757.0,1
2021-05-01 14:00:00,transfer_pump_03,transfer_pump,39150.0,55.8,6.16,77.1,0.834,26.5,0.7804,848.0,1
2020-12-20 03:00:00,secondary_crusher_02,secondary_crusher,15147.0,84.4,4.26,76.1,0.819,12.5,0.3051,1550.0,2
2021-02-21 06:00:00,conveyor_belt_03,conveyor_belt,6805.0,100.0,2.41,46.5,0.84,0.0,0.0,1681.0,5
2021-08-11 20:00:00,spiral_concentrator_01,spiral_concentrator,13366.0,100.0,1.27,37.7,0.86,0.0,0.0,1879.0,5
2020-05-06 09:00:00,vacuum_filter_02,vacuum_filter,19318.0,80.2,1.45,41.8,0.892,5.9,0.367,1319.0,2
2020-06-07 18:00:00,trommel_screen_02,trommel_screen,52411.0,65.3,8.22,57.6,0.807,31.3,0.6637,1049.0,1
2021-09-09 04:00:00,flotation_cell_scavenger_03,flotation_cell_scavenger,5332.0,82.6,2.3,38.1,0.873,7.0,0.3284,1492.0,2
2021-09-19 06:00:00,agitator_04,agitator,60487.0,51.2,4.54,60.9,0.826,26.8,0.8367,637.0,1
2021-06-23 03:00:00,transfer_pump_04,transfer_pump,13911.0,78.2,3.3,88.3,0.867,13.1,0.4145,1276.0,2
2020-09-03 04:00:00,conveyor_belt_08,conveyor_belt,10132.0,100.0,1.86,51.2,0.84,0.0,0.0,1709.0,5
2020-09-25 21:00:00,hydrocyclone_04,hydrocyclone,66450.0,54.2,3.48,49.3,0.824,29.7,0.8109,966.0,1
2021-05-16 19:00:00,slurry_pump_09,slurry_pump,13227.0,95.6,3.28,88.9,0.893,2.6,0.0867,1670.0,4
2021-04-20 11:00:00,reagent_dosing_pump_04,reagent_dosing_pump,39893.0,44.5,6.67,105.0,0.817,33.3,0.85,859.0,1
2021-05-24 03:00:00,flotation_cell_cleaner_03,flotation_cell_cleaner,40706.0,69.0,2.71,45.4,0.859,12.4,0.5565,1367.0,1
2021-10-19 13:00:00,spiral_concentrator_06,spiral_concentrator,64447.0,38.8,4.14,43.6,0.811,42.9,0.85,404.0,1
2021-09-19 12:00:00,thickener_01,thickener,1799.0,100.0,0.78,39.7,0.91,0.0,0.0,1873.0,5
2021-07-06 07:00:00,slurry_pump_07,slurry_pump,37494.0,40.6,6.98,92.2,0.811,35.6,0.85,728.0,1
2021-02-05 04:00:00,hydrocyclone_02,hydrocyclone,24402.0,95.3,1.8,45.7,0.865,3.1,0.0938,1661.0,4
2021-07-29 14:00:00,dewatering_screen_02,dewatering_screen,18089.0,68.4,7.37,62.6,0.813,28.4,0.6071,934.0,1
2020-09-20 02:00:00,reagent_dosing_pump_01,reagent_dosing_pump,26346.0,69.8,4.4,91.2,0.855,18.1,0.5591,1158.0,1
2021-05-30 23:00:00,thickener_02,thickener,31030.0,74.4,1.7,38.4,0.887,7.7,0.4636,1349.0,2
2020-09-13 08:00:00,vibrating_feeder_01,vibrating_feeder,31480.0,81.4,3.0,62.4,0.86,10.2,0.3549,1335.0,2
2021-09-07 09:00:00,slurry_pump_01,slurry_pump,37589.0,54.2,6.33,78.4,0.831,27.5,0.804,753.0,1
2020-02-07 21:00:00,magnetic_separator_lims_01,magnetic_separator_lims,55565.0,69.5,4.2,62.4,0.843,15.3,0.5568,1207.0,1
2020-04-13 21:00:00,transfer_pump_02,transfer_pump,24414.0,80.6,3.13,77.1,0.871,11.6,0.3701,1336.0,2
2020-06-01 09:00:00,dms_cyclone_01,dms_cyclone,48893.0,63.1,2.99,43.3,0.833,24.0,0.6738,909.0,1
2020-08-20 21:00:00,conveyor_belt_04,conveyor_belt,4593.0,100.0,2.44,36.6,0.84,0.0,0.0,1820.0,5
2020-01-25 08:00:00,vibrating_feeder_02,vibrating_feeder,5021.0,95.7,1.39,51.1,0.875,2.4,0.0855,1654.0,4
2020-06-15 13:00:00,magnetic_separator_lims_03,magnetic_separator_lims,6796.0,92.4,2.79,58.4,0.871,3.8,0.1495,1598.0,4
2021-07-30 22:00:00,dms_cyclone_01,dms_cyclone,22270.0,74.2,3.2,49.0,0.844,16.7,0.4863,1208.0,2
2021-01-03 03:00:00,reagent_dosing_pump_06,reagent_dosing_pump,8940.0,92.5,1.92,74.2,0.889,4.5,0.148,1641.0,4
2021-01-25 01:00:00,flotation_cell_cleaner_01,flotation_cell_cleaner,45948.0,65.3,3.06,43.4,0.855,13.9,0.6136,1259.0,1
2020-08-05 09:00:00,dms_cyclone_01,dms_cyclone,45860.0,66.6,3.57,45.5,0.837,21.7,0.6161,1186.0,1
2021-03-10 15:00:00,slurry_pump_12,slurry_pump,31353.0,53.3,6.36,98.2,0.83,28.0,0.8166,862.0,1
2020-12-01 12:00:00,slurry_pump_01,slurry_pump,31601.0,55.0,6.6,96.6,0.833,27.0,0.7914,635.0,1
2021-07-21 17:00:00,magnetic_separator_hims_02,magnetic_separator_hims,34915.0,76.9,3.6,64.3,0.852,11.5,0.4318,1426.0,2
2021-03-20 14:00:00,transfer_pump_05,transfer_pump,4577.0,100.0,1.86,85.4,0.9,0.0,0.0,1951.0,5
2021-03-09 09:00:00,flotation_cell_rougher_01,flotation_cell_rougher,18677.0,94.1,1.26,41.9,0.884,2.4,0.1158,1613.0,4
2021-08-01 07:00:00,slurry_pump_11,slurry_pump,17871.0,88.7,3.2,61.1,0.883,6.8,0.2206,1430.0,3
2021-08-03 12:00:00,slurry_pump_11,slurry_pump,34484.0,71.1,5.2,90.3,0.857,17.3,0.5368,1186.0,1
2021-08-08 09:00:00,spiral_concentrator_05,spiral_concentrator,10387.0,100.0,1.06,33.9,0.86,0.0,0.0,1814.0,5
2020-12-16 12:00:00,slurry_pump_07,slurry_pump,1692.0,100.0,1.51,77.9,0.9,0.0,0.0,1750.0,5
2020-05-25 15:00:00,conveyor_belt_11,conveyor_belt,1291.0,82.9,2.88,47.1,0.813,14.5,0.3357,1538.0,2
2020-03-06 23:00:00,flotation_cell_rougher_06,flotation_cell_rougher,51257.0,57.3,4.07,44.6,0.847,17.1,0.7295,881.0,1
2021-04-08 11:00:00,spiral_concentrator_01,spiral_concentrator,34110.0,75.0,2.3,41.5,0.84,17.5,0.4762,1389.0,2
2020-05-25 21:00:00,transfer_pump_07,transfer_pump,12331.0,76.9,3.68,83.8,0.865,13.9,0.4375,1228.0,2
2021-09-17 11:00:00,dewatering_screen_01,dewatering_screen,44600.0,62.2,9.95,58.1,0.802,34.0,0.7172,943.0,1
2021-07-07 20:00:00,reagent_dosing_pump_06,reagent_dosing_pump,34346.0,56.3,5.42,93.6,0.834,26.2,0.7732,808.0,1
2021-04-04 17:00:00,flotation_cell_rougher_06,flotation_cell_rougher,24275.0,92.0,2.09,42.9,0.882,3.2,0.1567,1673.0,3
2020-05-25 08:00:00,magnetic_separator_lims_03,magnetic_separator_lims,62605.0,63.2,4.06,61.5,0.836,18.4,0.6557,1055.0,1
2021-05-22 08:00:00,tertiary_crusher_01,tertiary_crusher,10173.0,84.9,3.72,59.3,0.82,12.1,0.2957,1484.0,3
2020-07-28 14:00:00,flotation_cell_rougher_05,flotation_cell_rougher,51884.0,87.5,1.94,46.8,0.877,5.0,0.2404,1484.0,3
2021-07-30 06:00:00,slurry_pump_04,slurry_pump,32911.0,65.5,4.97,97.0,0.848,20.7,0.6306,1017.0,1
2021-06-06 12:00:00,thickener_02,thickener,22791.0,81.5,1.73,41.6,0.893,5.6,0.3455,1384.0,2
2020-02-10 14:00:00,reagent_dosing_pump_05,reagent_dosing_pump,11725.0,78.7,3.83,97.3,0.868,12.8,0.4041,1201.0,2
2021-08-10 08:00:00,vibrating_screen_02,vibrating_screen,57549.0,39.4,13.09,59.1,0.761,54.5,0.85,718.0,1
2021-02-15 13:00:00,slurry_pump_12,slurry_pump,28454.0,60.3,5.0,98.9,0.841,23.8,0.7116,1018.0,1
2021-06-06 05:00:00,sump_pump_01,sump_pump,5800.0,70.5,4.01,88.2,0.856,17.7,0.547,1157.0,1
2020-01-07 22:00:00,magnetic_separator_lims_02,magnetic_separator_lims,32560.0,85.2,2.73,48.6,0.862,7.4,0.2835,1576.0,3
2021-10-17 05:00:00,spiral_concentrator_06,spiral_concentrator,61426.0,63.3,2.66,38.6,0.831,25.7,0.6768,908.0,1
2021-01-28 10:00:00,vibrating_screen_03,vibrating_screen,7239.0,82.0,5.3,53.0,0.838,16.2,0.3551,1329.0,2
2020-05-04 01:00:00,sump_pump_05,sump_pump,82.0,94.3,2.51,79.4,0.891,3.4,0.1128,1714.0,4
2020-09-20 05:00:00,slurry_pump_07,slurry_pump,16063.0,77.0,4.03,68.8,0.866,13.8,0.4345,1318.0,2
2021-04-03 10:00:00,dewatering_screen_03,dewatering_screen,13264.0,90.7,6.17,48.3,0.853,8.4,0.1845,1646.0,3
2020-06-20 02:00:00,slurry_pump_10,slurry_pump,32468.0,65.5,5.5,85.7,0.848,20.7,0.6306,1146.0,1
2020-05-09 09:00:00,slurry_pump_01,slurry_pump,41073.0,61.2,4.72,94.7,0.842,23.3,0.6987,958.0,1
2020-12-02 13:00:00,conveyor_belt_06,conveyor_belt,47166.0,70.8,4.04,58.4,0.793,24.9,0.5613,1147.0,1
2020-03-02 14:00:00,jig_04,jig,8453.0,99.3,0.89,38.9,0.859,0.5,0.0138,1749.0,5
2020-01-19 20:00:00,air_blower_04,air_blower,65452.0,46.0,4.97,61.3,0.821,29.7,0.85,769.0,1
2021-10-01 13:00:00,spiral_concentrator_04,spiral_concentrator,36857.0,69.6,2.49,39.2,0.836,21.3,0.5698,1331.0,1
2021-08-13 04:00:00,sump_pump_04,sump_pump,33654.0,62.4,5.33,91.3,0.844,22.6,0.6802,1060.0,1
2021-04-16 07:00:00,secondary_crusher_02,secondary_crusher,15351.0,83.5,3.85,74.1,0.817,13.2,0.3236,1472.0,2
2020-05-16 03:00:00,vibrating_screen_02,vibrating_screen,29971.0,71.9,6.67,61.8,0.819,25.3,0.5449,1068.0,1
2020-02-29 19:00:00,transfer_pump_07,transfer_pump,30491.0,61.2,4.82,78.9,0.842,23.3,0.6986,880.0,1
2020-02-23 13:00:00,flotation_cell_rougher_04,flotation_cell_rougher,66959.0,41.1,4.37,49.7,0.831,23.6,0.85,605.0,1
2021-10-10 21:00:00,apron_feeder_02,apron_feeder,1910.0,77.5,3.39,54.9,0.855,12.4,0.424,1277.0,2
2020-02-14 03:00:00,hydrocyclone_05,hydrocyclone,25952.0,80.5,2.82,52.2,0.851,12.6,0.3735,1200.0,2
2020-10-24 22:00:00,flotation_cell_scavenger_03,flotation_cell_scavenger,46969.0,55.4,4.13,50.6,0.845,17.8,0.7547,781.0,1
2021-02-02 02:00:00,vibrating_feeder_01,vibrating_feeder,47691.0,79.8,3.06,60.8,0.858,11.1,0.3832,1300.0,2
2020-05-14 21:00:00,slurry_pump_07,slurry_pump,12281.0,82.4,3.74,74.1,0.874,10.6,0.3389,1454.0,2
2020-08-18 20:00:00,dewatering_screen_02,dewatering_screen,3150.0,100.0,3.34,49.3,0.87,0.0,0.0,1887.0,5
2021-03-10 17:00:00,conveyor_belt_14,conveyor_belt,31327.0,91.1,2.25,45.7,0.826,7.6,0.1774,1430.0,3
2020-02-02 23:00:00,vibrating_screen_02,vibrating_screen,4666.0,100.0,4.28,50.1,0.87,0.0,0.0,1902.0,5
2020-12-11 00:00:00,spiral_concentrator_06,spiral_concentrator,15712.0,92.6,1.26,35.7,0.854,5.2,0.1457,1674.0,4
2021-09-11 22:00:00,hydrocyclone_01,hydrocyclone,42096.0,73.4,3.14,43.4,0.843,17.3,0.5013,1261.0,1
2020-05-03 19:00:00,transfer_pump_08,transfer_pump,12445.0,83.3,3.16,69.7,0.875,10.0,0.3219,1405.0,2
2020-02-24 20:00:00,vacuum_filter_02,vacuum_filter,30093.0,84.6,1.28,37.4,0.896,4.6,0.2905,1587.0,3
2020-01-13 19:00:00,filter_press_02,filter_press,58207.0,55.6,2.47,39.2,0.87,13.3,0.7363,974.0,1
2021-05-07 02:00:00,sump_pump_03,sump_pump,9738.0,84.5,3.37,81.9,0.877,9.3,0.2991,1398.0,3
2020-02-20 00:00:00,spiral_concentrator_02,spiral_concentrator,3825.0,89.3,1.35,35.8,0.851,7.5,0.2092,1636.0,3
2021-05-19 01:00:00,hydrocyclone_02,hydrocyclone,69448.0,55.2,3.95,50.7,0.825,29.1,0.796,810.0,1
2020-01-15 17:00:00,transfer_pump_03,transfer_pump,35924.0,73.3,4.19,100.2,0.86,16.0,0.5004,1317.0,1
2020-03-09 10:00:00,transfer_pump_01,transfer_pump,29405.0,56.1,5.55,92.6,0.834,26.3,0.7751,828.0,1
2021-01-13 12:00:00,vacuum_filter_02,vacuum_filter,67631.0,36.8,3.18,44.0,0.853,19.0,0.85,612.0,1
2020-01-22 20:00:00,dewatering_screen_03,dewatering_screen,218.0,100.0,4.15,53.3,0.87,0.0,0.0,1833.0,5
2021-07-08 18:00:00,vibrating_feeder_03,vibrating_feeder,8201.0,92.7,2.34,46.1,0.872,4.0,0.1443,1663.0,4
2020-08-12 17:00:00,flotation_cell_rougher_04,flotation_cell_rougher,8508.0,80.5,1.77,41.1,0.871,7.8,0.3652,1437.0,2
2020-07-10 21:00:00,flotation_cell_rougher_03,flotation_cell_rougher,62045.0,44.3,4.67,46.0,0.834,22.3,0.85,894.0,1
2021-05-14 03:00:00,thickener_02,thickener,35622.0,65.2,2.28,43.3,0.879,10.5,0.6055,1089.0,1
2020-08-09 07:00:00,flotation_cell_scavenger_01,flotation_cell_scavenger,37137.0,73.7,2.68,40.6,0.864,10.5,0.4813,1156.0,2
2021-02-05 20:00:00,reagent_dosing_pump_05,reagent_dosing_pump,30184.0,62.4,5.87,98.7,0.844,22.6,0.68,1047.0,1
2020-08-13 11:00:00,conveyor_belt_12,conveyor_belt,52593.0,60.9,6.37,53.8,0.777,33.2,0.7338,996.0,1
2020-04-08 02:00:00,flotation_cell_scavenger_02,flotation_cell_scavenger,20093.0,80.9,2.34,37.8,0.871,7.6,0.3581,1500.0,2
2020-03-10 06:00:00,jig_04,jig,64386.0,45.7,3.85,47.0,0.817,38.0,0.85,685.0,1
2021-07-02 20:00:00,reagent_dosing_pump_03,reagent_dosing_pump,24577.0,61.4,4.72,83.9,0.842,23.2,0.6952,923.0,1
2021-09-15 06:00:00,trommel_screen_01,trommel_screen,18707.0,71.7,7.35,60.1,0.819,25.5,0.5481,1087.0,1
2021-02-13 21:00:00,conveyor_belt_07,conveyor_belt,54878.0,48.5,7.32,68.6,0.758,43.8,0.85,671.0,1
2020-04-24 16:00:00,slurry_pump_03,slurry_pump,37850.0,54.2,6.01,100.1,0.831,27.5,0.8038,743.0,1
2020-02-01 20:00:00,apron_feeder_04,apron_feeder,60335.0,60.9,4.33,60.2,0.837,21.5,0.6975,946.0,1
2021-01-11 12:00:00,flotation_cell_rougher_02,flotation_cell_rougher,30252.0,70.5,2.5,41.2,0.86,11.8,0.5331,1182.0,1
2021-10-12 12:00:00,conveyor_belt_01,conveyor_belt,23262.0,82.8,3.46,51.5,0.812,14.6,0.3379,1252.0,2
