timestamp,total_power_kw,apparent_power_kva,reactive_power_kvar,plant_power_factor,crushing_power_kw,screening_power_kw,gravity_separation_power_kw,magnetic_separation_power_kw,flotation_power_kw,dms_power_kw,thickening_power_kw,filtration_power_kw,pumping_power_kw,conveying_power_kw,compressed_air_power_kw,water_treatment_power_kw,base_load_kw,operational_factor,is_peak_hours,is_off_peak,maintenance_mode,shift,energy_cost_kwh,hourly_energy_cost,demand_charge_exposure,hour_of_day,day_of_week,month,is_weekend
2020-07-24 22:00:00,2055.0,2344.0,1128.0,0.877,200.0,115.0,106.0,22.0,718.0,328.0,57.0,406.0,404.0,128.0,226.0,62.0,180.0,0.75,False,False,False,2,0.0753,154.67,42.81,22,4,7,False
2020-07-24 23:00:00,2163.0,2543.0,1338.0,0.85,200.0,100.0,144.0,36.0,902.0,360.0,32.0,391.0,336.0,122.0,241.0,63.0,180.0,0.75,False,True,False,2,0.0527,113.95,45.05,23,4,7,False
2020-07-25 00:00:00,1454.0,1702.0,885.0,0.854,200.0,105.0,167.0,25.0,1000.0,432.0,53.0,482.0,333.0,153.0,229.0,76.0,180.0,0.45,False,True,False,3,0.0526,76.42,30.29,0,5,7,True
2020-07-25 01:00:00,1277.0,1501.0,788.0,0.851,200.0,117.0,130.0,24.0,851.0,342.0,44.0,378.0,346.0,137.0,221.0,72.0,180.0,0.45,False,True,False,3,0.0526,67.14,26.61,1,5,7,True
2020-07-25 02:00:00,1380.0,1583.0,777.0,0.871,200.0,107.0,157.0,29.0,850.0,404.0,57.0,479.0,318.0,194.0,184.0,71.0,180.0,0.45,False,True,False,3,0.0526,72.52,28.74,2,5,7,True
2020-07-25 03:00:00,1508.0,1706.0,798.0,0.884,200.0,117.0,133.0,24.0,905.0,500.0,37.0,581.0,396.0,181.0,202.0,83.0,180.0,0.45,False,True,False,3,0.0526,79.27,31.42,3,5,7,True
2020-07-25 04:00:00,1462.0,1631.0,724.0,0.896,240.0,97.0,137.0,30.0,973.0,378.0,48.0,534.0,370.0,184.0,186.0,59.0,180.0,0.45,False,True,False,3,0.0526,76.82,30.45,4,5,7,True
2020-07-25 05:00:00,1326.0,1537.0,777.0,0.863,200.0,106.0,103.0,32.0,997.0,506.0,55.0,262.0,262.0,169.0,200.0,61.0,180.0,0.45,False,True,False,3,0.0526,69.68,27.62,5,5,7,True
2020-07-25 06:00:00,2023.0,2325.0,1146.0,0.87,200.0,95.0,128.0,34.0,1261.0,365.0,52.0,574.0,198.0,208.0,256.0,54.0,180.0,0.6,False,False,False,3,0.0751,151.87,42.14,6,5,7,True
2020-07-25 07:00:00,1671.0,1868.0,835.0,0.894,200.0,95.0,125.0,35.0,753.0,533.0,58.0,386.0,184.0,131.0,246.0,87.0,180.0,0.6,True,False,False,3,0.1126,188.15,34.8,7,5,7,True
2020-07-25 08:00:00,1539.0,1848.0,1023.0,0.833,200.0,103.0,132.0,32.0,738.0,383.0,42.0,367.0,204.0,124.0,227.0,50.0,180.0,0.6,True,False,False,1,0.1126,173.39,32.07,8,5,7,True
2020-07-25 09:00:00,1954.0,2386.0,1370.0,0.819,200.0,102.0,107.0,35.0,966.0,434.0,57.0,589.0,269.0,209.0,213.0,84.0,180.0,0.6,True,False,False,1,0.1126,220.04,40.7,9,5,7,True
2020-07-25 10:00:00,1849.0,2114.0,1025.0,0.875,200.0,78.0,120.0,29.0,1047.0,365.0,54.0,543.0,212.0,136.0,196.0,93.0,180.0,0.6,True,False,False,1,0.1126,208.2,38.51,10,5,7,True
2020-07-25 11:00:00,2084.0,2539.0,1450.0,0.821,200.0,123.0,115.0,24.0,1230.0,436.0,54.0,486.0,357.0,180.0,197.0,73.0,180.0,0.6,True,False,False,1,0.1126,234.73,43.42,11,5,7,True
2020-07-25 12:00:00,171.0,195.0,93.0,0.878,200.0,76.0,129.0,22.0,930.0,348.0,31.0,283.0,380.0,187.0,207.0,73.0,180.0,0.6,False,False,True,1,0.0751,12.84,3.56,12,5,7,True
2020-07-25 13:00:00,1685.0,1938.0,959.0,0.869,200.0,88.0,126.0,30.0,665.0,456.0,52.0,422.0,328.0,176.0,188.0,70.0,180.0,0.6,False,False,False,1,0.0751,126.49,35.1,13,5,7,True
2020-07-25 14:00:00,1872.0,2344.0,1411.0,0.799,200.0,101.0,135.0,28.0,1044.0,481.0,53.0,385.0,245.0,164.0,215.0,90.0,180.0,0.6,False,False,False,1,0.0751,140.57,39.0,14,5,7,True
2020-07-25 15:00:00,1671.0,1912.0,929.0,0.874,200.0,103.0,120.0,24.0,893.0,358.0,49.0,325.0,331.0,130.0,196.0,56.0,180.0,0.6,False,False,False,1,0.0751,125.47,34.81,15,5,7,True
2020-07-25 16:00:00,2001.0,2178.0,860.0,0.919,200.0,120.0,124.0,37.0,1075.0,448.0,51.0,453.0,337.0,221.0,195.0,79.0,180.0,0.6,False,False,False,2,0.0751,150.24,41.68,16,5,7,True
2020-07-25 17:00:00,181.0,220.0,124.0,0.825,200.0,82.0,117.0,30.0,980.0,349.0,32.0,535.0,201.0,221.0,223.0,72.0,180.0,0.6,True,False,True,2,0.1126,20.42,3.78,17,5,7,True
2020-07-25 18:00:00,1796.0,2098.0,1084.0,0.856,200.0,109.0,148.0,23.0,915.0,369.0,49.0,383.0,357.0,179.0,206.0,59.0,180.0,0.6,True,False,False,2,0.1126,202.23,37.41,18,5,7,True
2020-07-25 19:00:00,1334.0,1527.0,743.0,0.874,200.0,94.0,174.0,36.0,928.0,304.0,36.0,398.0,363.0,168.0,206.0,70.0,180.0,0.45,True,False,False,2,0.1126,150.23,27.79,19,5,7,True
2020-07-25 20:00:00,1420.0,1652.0,843.0,0.86,200.0,77.0,165.0,36.0,996.0,508.0,38.0,310.0,371.0,190.0,182.0,60.0,180.0,0.45,True,False,False,2,0.1126,159.97,29.59,20,5,7,True
2020-07-25 21:00:00,1493.0,1691.0,795.0,0.883,200.0,84.0,160.0,27.0,1117.0,485.0,50.0,423.0,285.0,191.0,210.0,100.0,180.0,0.45,True,False,False,2,0.1126,168.15,31.1,21,5,7,True
2020-07-25 22:00:00,1350.0,1541.0,745.0,0.876,200.0,108.0,127.0,29.0,716.0,345.0,40.0,575.0,388.0,171.0,221.0,99.0,180.0,0.45,False,False,False,2,0.0751,101.34,28.12,22,5,7,True
2020-07-25 23:00:00,1411.0,1539.0,616.0,0.916,200.0,82.0,110.0,35.0,948.0,467.0,48.0,471.0,375.0,118.0,238.0,83.0,180.0,0.45,False,True,False,2,0.0526,74.15,29.39,23,5,7,True
2020-07-26 00:00:00,1337.0,1494.0,666.0,0.895,200.0,97.0,147.0,36.0,936.0,424.0,52.0,324.0,334.0,142.0,185.0,77.0,179.0,0.45,False,True,False,3,0.0524,70.09,27.85,0,6,7,True
2020-07-26 01:00:00,1456.0,1696.0,871.0,0.858,200.0,88.0,162.0,22.0,1188.0,440.0,53.0,470.0,215.0,109.0,226.0,86.0,179.0,0.45,False,True,False,3,0.0524,76.34,30.33,1,6,7,True
2020-07-26 02:00:00,1337.0,1595.0,870.0,0.838,200.0,80.0,156.0,36.0,956.0,541.0,47.0,269.0,198.0,223.0,206.0,69.0,179.0,0.45,False,True,False,3,0.0524,70.12,27.86,2,6,7,True
2020-07-26 03:00:00,1293.0,1461.0,680.0,0.885,200.0,85.0,121.0,30.0,715.0,504.0,60.0,291.0,368.0,207.0,245.0,90.0,179.0,0.45,False,True,False,3,0.0524,67.79,26.94,3,6,7,True
2020-07-26 04:00:00,1502.0,1694.0,783.0,0.887,200.0,124.0,160.0,36.0,1024.0,500.0,38.0,459.0,311.0,207.0,217.0,88.0,179.0,0.45,False,True,False,3,0.0524,78.76,31.3,4,6,7,True
2020-07-26 05:00:00,1303.0,1485.0,713.0,0.877,200.0,120.0,108.0,20.0,984.0,407.0,37.0,434.0,205.0,107.0,217.0,84.0,179.0,0.45,False,True,False,3,0.0524,68.33,27.15,5,6,7,True
2020-07-26 06:00:00,1964.0,2237.0,1071.0,0.878,200.0,90.0,157.0,22.0,1228.0,372.0,51.0,410.0,304.0,175.0,182.0,69.0,179.0,0.6,False,False,False,3,0.0749,147.14,40.93,6,6,7,True
2020-07-26 07:00:00,1825.0,2061.0,958.0,0.885,200.0,77.0,117.0,29.0,956.0,489.0,40.0,533.0,189.0,163.0,218.0,59.0,179.0,0.6,True,False,False,3,0.1123,205.04,38.02,7,6,7,True
2020-07-26 08:00:00,1924.0,2185.0,1036.0,0.881,200.0,115.0,113.0,31.0,1141.0,344.0,48.0,471.0,269.0,205.0,213.0,77.0,179.0,0.6,True,False,False,1,0.1123,216.11,40.07,8,6,7,True
2020-07-26 09:00:00,1797.0,2107.0,1100.0,0.853,200.0,91.0,137.0,22.0,950.0,494.0,55.0,353.0,300.0,106.0,247.0,94.0,179.0,0.6,True,False,False,1,0.1123,201.89,37.44,9,6,7,True
2020-07-26 10:00:00,1670.0,2054.0,1196.0,0.813,200.0,101.0,147.0,34.0,847.0,438.0,50.0,277.0,223.0,203.0,243.0,71.0,179.0,0.6,True,False,False,1,0.1123,187.57,34.78,10,6,7,True
2020-07-26 11:00:00,1967.0,2209.0,1006.0,0.89,200.0,106.0,151.0,21.0,978.0,493.0,40.0,471.0,369.0,168.0,226.0,85.0,179.0,0.6,True,False,False,1,0.1123,220.98,40.98,11,6,7,True
2020-07-26 12:00:00,1946.0,2237.0,1103.0,0.87,304.0,82.0,154.0,36.0,1185.0,416.0,33.0,440.0,201.0,145.0,245.0,56.0,179.0,0.6,False,False,False,1,0.0749,145.73,40.53,12,6,7,True
2020-07-26 13:00:00,1986.0,2249.0,1055.0,0.883,200.0,114.0,98.0,32.0,1155.0,421.0,32.0,519.0,247.0,210.0,239.0,79.0,179.0,0.6,False,False,False,1,0.0749,148.74,41.37,13,6,7,True
2020-07-26 14:00:00,1798.0,2107.0,1098.0,0.853,200.0,125.0,119.0,26.0,983.0,325.0,55.0,522.0,249.0,139.0,214.0,60.0,179.0,0.6,False,False,False,1,0.0749,134.68,37.46,14,6,7,True
2020-07-26 15:00:00,1793.0,2111.0,1113.0,0.85,200.0,90.0,154.0,35.0,856.0,326.0,51.0,584.0,260.0,156.0,183.0,84.0,179.0,0.6,False,False,False,1,0.0749,134.33,37.36,15,6,7,True
2020-07-26 16:00:00,2043.0,2174.0,741.0,0.94,200.0,86.0,97.0,22.0,1226.0,510.0,37.0,301.0,416.0,220.0,235.0,97.0,179.0,0.6,False,False,False,2,0.0749,153.05,42.57,16,6,7,True
2020-07-26 17:00:00,1676.0,2062.0,1202.0,0.813,200.0,108.0,131.0,34.0,1001.0,299.0,49.0,364.0,191.0,145.0,188.0,77.0,179.0,0.6,True,False,False,2,0.1123,188.25,34.91,17,6,7,True
2020-07-26 18:00:00,1675.0,1959.0,1014.0,0.855,200.0,79.0,141.0,34.0,754.0,390.0,57.0,454.0,181.0,216.0,214.0,98.0,179.0,0.6,True,False,False,2,0.1123,188.24,34.91,18,6,7,True
2020-07-26 19:00:00,1474.0,1615.0,660.0,0.913,200.0,98.0,117.0,25.0,1141.0,373.0,35.0,474.0,333.0,200.0,203.0,79.0,179.0,0.45,True,False,False,2,0.1123,165.63,30.71,19,6,7,True
2020-07-26 20:00:00,1468.0,1726.0,907.0,0.851,200.0,79.0,130.0,32.0,1097.0,531.0,43.0,474.0,238.0,160.0,216.0,86.0,179.0,0.45,True,False,False,2,0.1123,164.94,30.59,20,6,7,True
2020-07-26 21:00:00,1554.0,1825.0,958.0,0.851,200.0,115.0,109.0,36.0,1219.0,458.0,31.0,570.0,241.0,178.0,228.0,96.0,179.0,0.45,True,False,False,2,0.1123,174.6,32.38,21,6,7,True
2020-07-26 22:00:00,1385.0,1558.0,713.0,0.889,200.0,84.0,137.0,36.0,1034.0,519.0,56.0,443.0,183.0,130.0,185.0,55.0,179.0,0.45,False,False,False,2,0.0749,103.73,28.85,22,6,7,True
2020-07-26 23:00:00,1341.0,1583.0,840.0,0.847,200.0,122.0,142.0,35.0,709.0,380.0,58.0,459.0,410.0,201.0,241.0,69.0,179.0,0.45,False,True,False,2,0.0524,70.33,27.95,23,6,7,True
2020-07-27 00:00:00,2277.0,2408.0,782.0,0.946,200.0,114.0,116.0,36.0,1047.0,403.0,41.0,433.0,233.0,157.0,224.0,52.0,178.0,0.75,False,True,False,3,0.0523,119.1,47.44,0,0,7,False
2020-07-27 01:00:00,2473.0,2861.0,1437.0,0.865,200.0,117.0,111.0,21.0,1114.0,471.0,34.0,552.0,260.0,173.0,191.0,52.0,178.0,0.75,False,True,False,3,0.0523,129.36,51.53,1,0,7,False
2020-07-27 02:00:00,2341.0,2720.0,1383.0,0.861,200.0,121.0,128.0,36.0,1119.0,465.0,31.0,373.0,203.0,181.0,229.0,77.0,178.0,0.75,False,True,False,3,0.0523,122.45,48.78,2,0,7,False
2020-07-27 03:00:00,2084.0,2377.0,1144.0,0.877,200.0,86.0,151.0,21.0,719.0,505.0,39.0,294.0,292.0,207.0,240.0,70.0,178.0,0.75,False,True,False,3,0.0523,108.99,43.41,3,0,7,False
2020-07-27 04:00:00,2349.0,2715.0,1362.0,0.865,200.0,91.0,146.0,24.0,872.0,390.0,34.0,517.0,357.0,221.0,243.0,79.0,178.0,0.75,False,True,False,3,0.0523,122.84,48.93,4,0,7,False
2020-07-27 05:00:00,2270.0,2652.0,1372.0,0.856,200.0,115.0,141.0,25.0,742.0,429.0,49.0,580.0,363.0,120.0,206.0,67.0,178.0,0.75,False,True,False,3,0.0523,118.7,47.28,5,0,7,False
2020-07-27 06:00:00,2658.0,3084.0,1563.0,0.862,200.0,114.0,151.0,32.0,728.0,354.0,53.0,278.0,242.0,220.0,193.0,88.0,178.0,1.0,False,False,False,3,0.0747,198.6,55.38,6,0,7,False
2020-07-27 07:00:00,3419.0,4113.0,2287.0,0.831,200.0,118.0,127.0,33.0,1206.0,341.0,41.0,504.0,375.0,183.0,198.0,88.0,178.0,1.0,True,False,False,3,0.1121,383.13,71.22,7,0,7,False
2020-07-27 08:00:00,2784.0,3474.0,2078.0,0.801,200.0,85.0,111.0,28.0,817.0,485.0,45.0,330.0,225.0,186.0,188.0,84.0,178.0,1.0,True,False,False,1,0.1121,312.04,58.01,8,0,7,False
2020-07-27 09:00:00,286.0,313.0,129.0,0.911,200.0,103.0,115.0,32.0,1024.0,314.0,56.0,430.0,185.0,118.0,255.0,77.0,178.0,1.0,True,False,True,1,0.1121,32.0,5.95,9,0,7,False
2020-07-27 10:00:00,2932.0,3591.0,2072.0,0.817,200.0,108.0,100.0,27.0,713.0,502.0,47.0,527.0,304.0,144.0,202.0,60.0,178.0,1.0,True,False,False,1,0.1121,328.62,61.09,10,0,7,False
2020-07-27 11:00:00,3253.0,3749.0,1863.0,0.868,200.0,99.0,124.0,36.0,1061.0,515.0,45.0,296.0,396.0,209.0,206.0,82.0,178.0,1.0,True,False,False,1,0.1121,364.54,67.77,11,0,7,False
2020-07-27 12:00:00,2824.0,3149.0,1394.0,0.897,200.0,116.0,144.0,29.0,755.0,329.0,49.0,597.0,192.0,147.0,210.0,75.0,178.0,1.0,False,False,False,1,0.0747,210.98,58.83,12,0,7,False
2020-07-27 13:00:00,2644.0,3254.0,1897.0,0.812,200.0,105.0,151.0,34.0,771.0,324.0,57.0,285.0,219.0,218.0,224.0,85.0,178.0,1.0,False,False,False,1,0.0747,197.53,55.08,13,0,7,False
2020-07-27 14:00:00,2690.0,3090.0,1520.0,0.871,200.0,111.0,170.0,34.0,676.0,380.0,51.0,403.0,208.0,204.0,204.0,59.0,178.0,1.0,False,False,False,1,0.0747,200.97,56.04,14,0,7,False
2020-07-27 15:00:00,2664.0,3161.0,1702.0,0.843,200.0,82.0,147.0,22.0,725.0,329.0,43.0,296.0,361.0,183.0,251.0,84.0,178.0,1.0,False,False,False,1,0.0747,199.04,55.5,15,0,7,False
2020-07-27 16:00:00,2768.0,3063.0,1313.0,0.903,200.0,84.0,147.0,34.0,947.0,313.0,39.0,264.0,312.0,184.0,219.0,51.0,178.0,1.0,False,False,False,2,0.0747,206.78,57.66,16,0,7,False
2020-07-27 17:00:00,2630.0,3002.0,1446.0,0.876,200.0,115.0,158.0,22.0,770.0,404.0,37.0,299.0,193.0,162.0,246.0,73.0,178.0,1.0,True,False,False,2,0.1121,294.76,54.79,17,0,7,False
2020-07-27 18:00:00,2817.0,3323.0,1763.0,0.848,200.0,119.0,173.0,34.0,820.0,434.0,40.0,284.0,299.0,126.0,193.0,98.0,178.0,1.0,True,False,False,2,0.1121,315.71,58.69,18,0,7,False
2020-07-27 19:00:00,2207.0,2452.0,1068.0,0.9,200.0,90.0,160.0,33.0,844.0,437.0,54.0,322.0,310.0,210.0,215.0,84.0,178.0,0.75,True,False,False,2,0.1121,247.29,45.97,19,0,7,False
2020-07-27 20:00:00,2341.0,2570.0,1060.0,0.911,200.0,118.0,139.0,20.0,1054.0,332.0,50.0,448.0,311.0,167.0,218.0,86.0,178.0,0.75,True,False,False,2,0.1121,262.41,48.78,20,0,7,False
2020-07-27 21:00:00,2638.0,3039.0,1508.0,0.868,200.0,79.0,144.0,29.0,1236.0,428.0,58.0,568.0,323.0,175.0,235.0,88.0,178.0,0.75,True,False,False,2,0.1121,295.7,54.97,21,0,7,False
2020-07-27 22:00:00,2280.0,2723.0,1489.0,0.837,200.0,121.0,111.0,33.0,930.0,362.0,39.0,491.0,307.0,194.0,254.0,57.0,178.0,0.75,False,False,False,2,0.0747,170.36,47.5,22,0,7,False
2020-07-27 23:00:00,2290.0,2450.0,869.0,0.935,200.0,118.0,103.0,23.0,955.0,341.0,51.0,535.0,318.0,135.0,204.0,76.0,178.0,0.75,False,True,False,2,0.0523,119.78,47.72,23,0,7,False
2020-07-28 00:00:00,2597.0,3084.0,1662.0,0.842,200.0,105.0,119.0,27.0,1292.0,450.0,45.0,369.0,417.0,151.0,243.0,88.0,177.0,0.75,False,True,False,3,0.0522,135.5,54.11,0,1,7,False
2020-07-28 01:00:00,2124.0,2287.0,848.0,0.929,234.0,104.0,164.0,36.0,730.0,490.0,45.0,436.0,187.0,159.0,197.0,56.0,177.0,0.75,False,True,False,3,0.0522,110.82,44.25,1,1,7,False
2020-07-28 02:00:00,2259.0,2670.0,1424.0,0.846,200.0,101.0,133.0,31.0,1063.0,449.0,57.0,288.0,275.0,161.0,197.0,69.0,177.0,0.75,False,True,False,3,0.0522,117.86,47.07,2,1,7,False
2020-07-28 03:00:00,2438.0,2877.0,1528.0,0.847,200.0,116.0,99.0,34.0,1187.0,476.0,34.0,393.0,227.0,198.0,203.0,89.0,177.0,0.75,False,True,False,3,0.0522,127.17,50.78,3,1,7,False
2020-07-28 04:00:00,2444.0,2867.0,1499.0,0.852,200.0,112.0,128.0,32.0,1204.0,340.0,39.0,457.0,238.0,223.0,248.0,84.0,177.0,0.75,False,True,False,3,0.0522,127.49,50.91,4,1,7,False
2020-07-28 05:00:00,2171.0,2531.0,1300.0,0.858,200.0,84.0,172.0,30.0,964.0,343.0,60.0,413.0,205.0,156.0,183.0,73.0,177.0,0.75,False,True,False,3,0.0522,113.28,45.24,5,1,7,False
2020-07-28 06:00:00,269.0,312.0,157.0,0.864,200.0,86.0,99.0,30.0,641.0,508.0,36.0,314.0,326.0,201.0,188.0,58.0,177.0,1.0,False,False,True,3,0.0745,20.07,5.61,6,1,7,False
2020-07-28 07:00:00,3091.0,3741.0,2107.0,0.826,200.0,122.0,141.0,33.0,949.0,472.0,43.0,390.0,309.0,146.0,220.0,89.0,177.0,1.0,True,False,False,3,0.1118,345.52,64.39,7,1,7,False
2020-07-28 08:00:00,2907.0,3354.0,1672.0,0.867,200.0,110.0,148.0,23.0,796.0,458.0,54.0,388.0,308.0,163.0,237.0,61.0,177.0,1.0,True,False,False,1,0.1118,324.98,60.56,8,1,7,False
2020-07-28 09:00:00,3093.0,3420.0,1459.0,0.904,200.0,90.0,161.0,37.0,975.0,458.0,41.0,350.0,390.0,126.0,188.0,64.0,177.0,1.0,True,False,False,1,0.1118,345.77,64.44,9,1,7,False
2020-07-28 10:00:00,3133.0,3757.0,2073.0,0.834,200.0,115.0,164.0,27.0,1177.0,400.0,40.0,378.0,206.0,138.0,207.0,99.0,177.0,1.0,True,False,False,1,0.1118,350.29,65.28,10,1,7,False
2020-07-28 11:00:00,3527.0,3972.0,1826.0,0.888,200.0,94.0,175.0,28.0,1240.0,450.0,51.0,470.0,393.0,140.0,250.0,83.0,177.0,1.0,True,False,False,1,0.1118,394.33,73.48,11,1,7,False
2020-07-28 12:00:00,3418.0,4002.0,2082.0,0.854,200.0,115.0,145.0,26.0,1270.0,387.0,31.0,479.0,378.0,135.0,253.0,65.0,177.0,1.0,False,False,False,1,0.0745,254.75,71.21,12,1,7,False
2020-07-28 13:00:00,2930.0,3454.0,1829.0,0.848,200.0,122.0,148.0,23.0,864.0,419.0,31.0,431.0,214.0,212.0,218.0,74.0,177.0,1.0,False,False,False,1,0.0745,218.38,61.04,13,1,7,False
2020-07-28 14:00:00,2884.0,3451.0,1895.0,0.836,200.0,122.0,123.0,20.0,962.0,400.0,51.0,326.0,212.0,183.0,245.0,95.0,177.0,1.0,False,False,False,1,0.0745,214.93,60.08,14,1,7,False
2020-07-28 15:00:00,3039.0,3528.0,1791.0,0.861,200.0,123.0,97.0,22.0,1227.0,315.0,43.0,353.0,196.0,197.0,232.0,69.0,177.0,1.0,False,False,False,1,0.0745,226.5,63.31,15,1,7,False
2020-07-28 16:00:00,3125.0,3367.0,1252.0,0.928,200.0,104.0,150.0,34.0,944.0,543.0,47.0,343.0,294.0,194.0,244.0,80.0,177.0,1.0,False,False,False,2,0.0745,232.92,65.11,16,1,7,False
2020-07-28 17:00:00,2881.0,3094.0,1129.0,0.931,200.0,94.0,157.0,34.0,707.0,359.0,53.0,503.0,377.0,149.0,210.0,56.0,177.0,1.0,True,False,False,2,0.1118,322.1,60.02,17,1,7,False
2020-07-28 18:00:00,3234.0,3676.0,1749.0,0.88,200.0,80.0,114.0,26.0,929.0,383.0,44.0,593.0,414.0,185.0,218.0,78.0,177.0,1.0,True,False,False,2,0.1118,361.53,67.37,18,1,7,False
2020-07-28 19:00:00,2076.0,2496.0,1386.0,0.832,200.0,121.0,156.0,27.0,775.0,461.0,58.0,292.0,213.0,183.0,184.0,88.0,177.0,0.75,True,False,False,2,0.1118,232.08,43.25,19,1,7,False
2020-07-28 20:00:00,2044.0,2362.0,1183.0,0.866,200.0,82.0,157.0,20.0,708.0,351.0,47.0,520.0,251.0,109.0,225.0,90.0,177.0,0.75,True,False,False,2,0.1118,228.54,42.59,20,1,7,False
2020-07-28 21:00:00,2231.0,2561.0,1257.0,0.871,200.0,111.0,162.0,30.0,970.0,325.0,37.0,317.0,370.0,154.0,257.0,97.0,177.0,0.75,True,False,False,2,0.1118,249.4,46.48,21,1,7,False
2020-07-28 22:00:00,2196.0,2574.0,1342.0,0.853,200.0,123.0,131.0,28.0,1021.0,335.0,47.0,283.0,301.0,197.0,193.0,73.0,177.0,0.75,False,False,False,2,0.0745,163.66,45.75,22,1,7,False
2020-07-28 23:00:00,2061.0,2426.0,1281.0,0.849,200.0,106.0,129.0,22.0,764.0,378.0,42.0,463.0,285.0,112.0,181.0,51.0,177.0,0.75,False,True,False,2,0.0522,107.51,42.93,23,1,7,False
2020-07-29 00:00:00,2112.0,2481.0,1302.0,0.851,200.0,114.0,118.0,35.0,723.0,416.0,34.0,424.0,362.0,112.0,239.0,90.0,176.0,0.75,False,True,False,3,0.052,109.92,44.0,0,2,7,False
2020-07-29 01:00:00,2311.0,2688.0,1374.0,0.86,200.0,109.0,175.0,33.0,868.0,499.0,40.0,378.0,291.0,193.0,221.0,95.0,176.0,0.75,False,True,False,3,0.052,120.25,48.14,1,2,7,False
2020-07-29 02:00:00,2600.0,2914.0,1317.0,0.892,200.0,101.0,135.0,30.0,1213.0,335.0,45.0,535.0,391.0,223.0,259.0,66.0,176.0,0.75,False,True,False,3,0.052,135.29,54.16,2,2,7,False
2020-07-29 03:00:00,2289.0,2564.0,1156.0,0.893,200.0,80.0,160.0,25.0,895.0,404.0,50.0,518.0,366.0,108.0,220.0,53.0,176.0,0.75,False,True,False,3,0.052,119.1,47.68,3,2,7,False
2020-07-29 04:00:00,2181.0,2607.0,1429.0,0.836,200.0,88.0,99.0,20.0,661.0,444.0,56.0,542.0,330.0,177.0,190.0,88.0,176.0,0.75,False,True,False,3,0.052,113.5,45.43,4,2,7,False
2020-07-29 05:00:00,235.0,273.0,138.0,0.862,200.0,95.0,131.0,30.0,1071.0,418.0,43.0,538.0,192.0,169.0,185.0,60.0,176.0,0.75,False,True,True,3,0.052,12.23,4.9,5,2,7,False
2020-07-29 06:00:00,3025.0,3462.0,1683.0,0.874,200.0,91.0,169.0,21.0,827.0,353.0,54.0,521.0,323.0,208.0,215.0,59.0,176.0,1.0,False,False,False,3,0.0743,224.93,63.03,6,2,7,False
2020-07-29 07:00:00,2839.0,3413.0,1895.0,0.832,200.0,89.0,128.0,32.0,1094.0,361.0,36.0,296.0,213.0,124.0,196.0,71.0,176.0,1.0,True,False,False,3,0.1115,316.61,59.15,7,2,7,False
2020-07-29 08:00:00,3328.0,4164.0,2503.0,0.799,200.0,99.0,160.0,30.0,972.0,418.0,37.0,592.0,359.0,167.0,191.0,99.0,176.0,1.0,True,False,False,1,0.1115,371.09,69.33,8,2,7,False
2020-07-29 09:00:00,3089.0,3765.0,2153.0,0.82,200.0,103.0,115.0,21.0,1130.0,397.0,57.0,265.0,377.0,129.0,233.0,98.0,176.0,1.0,True,False,False,1,0.1115,344.45,64.35,9,2,7,False
2020-07-29 10:00:00,2983.0,3470.0,1774.0,0.86,200.0,99.0,160.0,23.0,982.0,360.0,47.0,374.0,263.0,218.0,233.0,68.0,176.0,1.0,True,False,False,1,0.1115,332.63,62.14,10,2,7,False
2020-07-29 11:00:00,3226.0,3752.0,1916.0,0.86,200.0,80.0,153.0,34.0,856.0,488.0,41.0,561.0,345.0,193.0,229.0,78.0,176.0,1.0,True,False,False,1,0.1115,359.77,67.21,11,2,7,False
2020-07-29 12:00:00,2972.0,3367.0,1583.0,0.883,200.0,124.0,149.0,29.0,732.0,498.0,54.0,341.0,377.0,215.0,182.0,54.0,176.0,1.0,False,False,False,1,0.0743,220.96,61.92,12,2,7,False
2020-07-29 13:00:00,3121.0,3787.0,2145.0,0.824,200.0,85.0,130.0,35.0,793.0,403.0,58.0,591.0,343.0,211.0,181.0,79.0,176.0,1.0,False,False,False,1,0.0743,232.01,65.01,13,2,7,False
2020-07-29 14:00:00,3034.0,3603.0,1943.0,0.842,200.0,118.0,160.0,33.0,981.0,361.0,38.0,396.0,374.0,123.0,187.0,61.0,176.0,1.0,False,False,False,1,0.0743,225.6,63.22,14,2,7,False
2020-07-29 15:00:00,3316.0,3689.0,1616.0,0.899,200.0,124.0,130.0,37.0,1065.0,498.0,53.0,456.0,275.0,211.0,250.0,76.0,176.0,1.0,False,False,False,1,0.0743,246.53,69.08,15,2,7,False
2020-07-29 16:00:00,2997.0,3648.0,2080.0,0.822,200.0,76.0,118.0,26.0,1043.0,314.0,47.0,344.0,399.0,138.0,208.0,95.0,176.0,1.0,False,False,False,2,0.0743,222.83,62.44,16,2,7,False
2020-07-29 17:00:00,326.0,365.0,164.0,0.893,234.0,92.0,141.0,37.0,996.0,466.0,44.0,435.0,380.0,172.0,186.0,71.0,176.0,1.0,True,False,True,2,0.1115,36.38,6.8,17,2,7,False
2020-07-29 18:00:00,2619.0,3018.0,1501.0,0.868,200.0,78.0,95.0,24.0,725.0,505.0,39.0,293.0,183.0,220.0,260.0,56.0,176.0,1.0,True,False,False,2,0.1115,292.06,54.56,18,2,7,False
