timestamp,jig_id,jig_health_score,jig_wear_rate_pct,feed_grade_pct,stroke_length_mm,stroke_frequency_spm,water_flow_m3h_m2,bed_height_mm,hutch_water_m3h,concentrate_grade_pct,tailings_grade_pct,jig_recovery,separation_efficiency,feed_size_mm,ore_type
2021-03-02 01:00:00,jig_02,90.3,16.5,38.4,23.0,245.0,2.32,230.0,1.91,48.0,6.802,0.4,0.494,8.6,oxide
2021-03-02 03:30:00,jig_02,69.8,32.3,47.9,21.0,210.0,3.55,268.0,2.13,48.0,2.647,0.708,0.842,23.9,oxide
2021-03-02 06:00:00,jig_04,60.9,56.2,43.23,21.8,163.0,3.05,206.0,2.02,48.0,5.221,0.528,0.655,22.3,carbonate
2021-03-02 08:30:00,jig_02,53.8,63.5,49.44,24.5,192.0,3.99,198.0,1.58,48.0,7.856,0.4,0.546,24.4,oxide
2021-03-02 11:00:00,jig_01,87.8,39.7,38.14,17.7,174.0,2.16,177.0,1.04,48.0,3.966,0.628,0.703,22.9,carbonate
2021-03-02 13:30:00,jig_02,87.1,10.1,38.24,15.9,173.0,3.92,282.0,1.08,48.0,4.659,0.554,0.652,17.6,oxide
2021-03-02 16:00:00,jig_02,54.2,46.9,39.45,18.0,191.0,2.02,177.0,1.18,48.0,5.322,0.524,0.615,23.3,carbonate
2021-03-02 18:30:00,jig_04,55.6,54.8,44.31,20.6,181.0,2.53,226.0,2.49,48.0,1.861,0.644,0.88,23.9,carbonate
2021-03-02 21:00:00,jig_03,66.8,34.3,40.89,16.5,235.0,3.18,215.0,2.48,48.0,7.508,0.4,0.475,9.1,oxide
2021-03-02 23:30:00,jig_04,92.5,7.2,39.55,24.8,231.0,2.46,172.0,1.3,48.0,7.613,0.427,0.45,8.7,silicate
2021-03-03 02:00:00,jig_04,84.1,11.0,42.93,19.7,229.0,3.47,258.0,1.57,48.0,3.27,0.711,0.782,24.2,oxide
2021-03-03 04:30:00,jig_04,79.0,26.0,38.52,21.0,229.0,2.2,157.0,2.3,48.0,7.3,0.4,0.459,13.7,oxide
2021-03-03 07:00:00,jig_04,58.8,34.0,44.12,20.4,183.0,3.41,266.0,1.08,48.0,8.494,0.4,0.45,9.0,oxide
2021-03-03 09:30:00,jig_04,90.1,0.0,44.78,24.9,151.0,3.4,244.0,1.35,48.0,8.525,0.4,0.456,13.5,carbonate
2021-03-03 12:00:00,jig_02,99.8,0.0,37.45,15.5,175.0,3.69,150.0,2.42,48.0,3.011,0.717,0.77,23.7,oxide
2021-03-03 14:30:00,jig_02,95.7,0.0,49.19,17.5,169.0,3.01,249.0,2.24,48.0,8.738,0.449,0.492,14.4,silicate
2021-03-03 17:00:00,jig_04,52.6,35.3,48.37,23.1,237.0,3.01,161.0,2.41,48.0,8.343,0.476,0.507,19.9,oxide
2021-03-03 19:30:00,jig_02,91.9,7.9,45.46,20.6,234.0,2.17,269.0,1.64,48.0,1.909,0.745,0.88,24.3,oxide
2021-03-03 22:00:00,jig_03,76.5,24.5,44.32,23.0,187.0,2.0,219.0,1.27,48.0,3.894,0.609,0.749,19.5,oxide
2021-03-04 00:30:00,jig_02,83.6,1.8,40.81,17.5,232.0,3.37,285.0,1.11,48.0,3.35,0.634,0.765,18.8,oxide
2021-03-04 03:00:00,jig_02,94.4,0.7,36.45,17.1,203.0,3.56,187.0,1.9,48.0,2.872,0.621,0.775,22.4,oxide
2021-03-04 05:30:00,jig_01,78.3,20.5,43.61,19.3,162.0,2.39,174.0,1.63,48.0,5.305,0.56,0.652,23.6,carbonate
2021-03-04 08:00:00,jig_03,75.9,44.2,49.49,18.3,203.0,3.56,264.0,1.09,48.0,4.535,0.618,0.738,22.4,oxide
2021-03-04 10:30:00,jig_02,94.3,0.0,43.0,20.1,188.0,3.2,254.0,1.05,48.0,3.635,0.573,0.758,23.6,oxide
2021-03-04 13:00:00,jig_02,62.0,26.7,37.49,23.8,165.0,3.47,161.0,1.58,47.33,7.217,0.4,0.45,12.7,oxide
2021-03-04 15:30:00,jig_03,66.4,33.5,36.16,21.0,211.0,2.05,241.0,1.14,45.65,6.96,0.4,0.45,13.3,oxide
2021-03-04 18:00:00,jig_02,57.6,41.6,46.55,20.0,190.0,3.86,256.0,1.84,48.0,8.961,0.441,0.45,8.8,oxide
2021-03-04 20:30:00,jig_04,65.7,34.0,45.96,21.8,170.0,2.05,281.0,1.23,48.0,6.361,0.506,0.605,20.3,silicate
2021-03-04 23:00:00,jig_01,79.8,31.3,45.63,23.8,216.0,3.0,255.0,1.38,48.0,7.375,0.4,0.538,8.5,oxide
2021-03-05 01:30:00,jig_01,85.1,36.7,42.26,22.2,202.0,3.24,259.0,1.95,48.0,7.865,0.4,0.468,14.3,oxide
2021-03-05 04:00:00,jig_04,85.3,8.0,44.63,16.0,247.0,2.31,265.0,2.34,48.0,8.591,0.4,0.45,9.9,oxide
2021-03-05 06:30:00,jig_02,99.5,7.2,40.94,16.5,160.0,3.78,216.0,1.59,48.0,4.22,0.68,0.705,19.8,oxide
2021-03-05 09:00:00,jig_03,98.8,2.7,49.52,22.7,197.0,3.3,237.0,1.98,48.0,6.774,0.522,0.609,19.6,oxide
2021-03-05 11:30:00,jig_01,69.7,25.2,36.71,24.2,191.0,3.21,232.0,1.29,46.34,7.066,0.441,0.45,21.4,oxide
2021-03-05 14:00:00,jig_03,74.5,22.2,39.07,17.8,158.0,3.95,241.0,1.86,48.0,5.658,0.487,0.586,19.7,carbonate
2021-03-05 16:30:00,jig_03,84.8,9.2,41.05,21.1,228.0,3.27,156.0,1.49,48.0,7.903,0.4,0.45,13.8,silicate
2021-03-05 19:00:00,jig_04,88.4,0.0,37.0,24.3,205.0,3.94,277.0,2.21,48.0,1.554,0.605,0.88,23.7,carbonate
2021-03-05 21:30:00,jig_04,99.2,0.0,35.21,16.9,218.0,3.14,198.0,1.44,45.04,5.956,0.485,0.517,10.5,carbonate
2021-03-06 00:00:00,jig_04,57.7,51.4,38.31,16.1,228.0,2.2,192.0,2.08,48.0,1.618,0.753,0.879,23.1,carbonate
2021-03-06 02:30:00,jig_03,65.1,35.1,37.92,18.6,222.0,3.38,231.0,2.14,48.0,5.655,0.503,0.574,12.4,oxide
2021-03-06 05:00:00,jig_01,80.7,8.8,43.95,19.6,174.0,3.07,203.0,1.12,48.0,8.461,0.467,0.45,8.4,carbonate
2021-03-06 07:30:00,jig_01,51.0,54.0,36.71,21.6,237.0,2.7,206.0,1.45,46.35,7.067,0.4,0.45,12.5,oxide
2021-03-06 10:00:00,jig_02,55.2,40.1,43.61,16.6,176.0,2.37,192.0,2.21,48.0,8.395,0.4,0.45,12.5,carbonate
2021-03-06 12:30:00,jig_02,53.1,35.0,49.6,19.2,214.0,2.18,199.0,1.48,48.0,9.204,0.4,0.47,10.2,oxide
2021-03-06 15:00:00,jig_04,71.5,23.5,36.9,19.6,217.0,2.09,224.0,2.17,46.99,6.546,0.4,0.493,8.4,oxide
2021-03-06 17:30:00,jig_01,74.1,29.6,45.26,16.2,161.0,3.19,180.0,1.43,48.0,6.842,0.458,0.568,8.8,oxide
2021-03-06 20:00:00,jig_01,78.2,5.0,37.65,17.7,235.0,3.76,214.0,2.16,48.0,3.51,0.588,0.734,20.6,silicate
2021-03-06 22:30:00,jig_03,60.8,43.9,36.04,16.0,208.0,2.18,152.0,1.2,46.15,6.019,0.442,0.523,9.8,oxide
2021-03-07 01:00:00,jig_04,72.2,41.7,44.66,19.6,183.0,3.34,160.0,1.86,48.0,4.282,0.49,0.726,20.2,silicate
2021-03-07 03:30:00,jig_03,72.0,30.2,37.71,16.6,224.0,2.55,233.0,1.58,47.61,7.259,0.4,0.45,10.3,silicate
2021-03-07 06:00:00,jig_03,56.3,36.6,37.0,19.9,245.0,3.13,192.0,1.36,48.0,4.445,0.571,0.657,22.3,oxide
2021-03-07 08:30:00,jig_02,55.7,47.7,36.66,21.5,189.0,2.21,268.0,2.12,46.6,6.608,0.441,0.485,8.6,oxide
2021-03-07 11:00:00,jig_01,53.9,47.8,37.33,17.4,247.0,3.36,165.0,1.69,48.0,4.813,0.573,0.632,20.4,carbonate
2021-03-07 13:30:00,jig_03,86.3,15.0,49.64,17.6,181.0,2.08,282.0,1.4,48.0,2.085,0.734,0.88,22.2,oxide
2021-03-07 16:00:00,jig_01,90.3,14.1,35.12,19.0,195.0,2.85,234.0,1.82,45.4,5.286,0.4,0.57,15.5,oxide
2021-03-07 18:30:00,jig_03,67.8,46.5,38.9,20.5,246.0,3.59,196.0,2.14,48.0,3.814,0.598,0.72,22.2,silicate
2021-03-07 21:00:00,jig_02,76.0,25.9,37.43,18.5,167.0,2.22,241.0,1.14,47.67,6.619,0.588,0.495,14.7,oxide
2021-03-07 23:30:00,jig_01,83.5,17.6,49.31,17.8,226.0,3.88,215.0,2.45,48.0,9.492,0.4,0.45,15.2,oxide
2021-03-08 02:00:00,jig_03,86.4,29.4,47.73,21.1,156.0,3.8,159.0,1.26,48.0,9.187,0.4,0.45,10.1,carbonate
2021-03-08 04:30:00,jig_01,68.7,34.2,40.57,17.4,179.0,2.06,244.0,2.24,48.0,6.309,0.503,0.556,9.6,carbonate
2021-03-08 07:00:00,jig_04,84.7,0.0,42.41,24.6,249.0,3.58,218.0,1.72,48.0,8.165,0.438,0.45,15.5,oxide
2021-03-08 09:30:00,jig_04,86.1,9.3,35.21,18.2,197.0,3.32,151.0,1.16,44.45,6.777,0.4,0.45,12.1,silicate
2021-03-08 12:00:00,jig_01,63.9,38.9,43.58,17.6,189.0,2.39,223.0,1.09,48.0,7.961,0.4,0.478,17.4,carbonate
2021-03-08 14:30:00,jig_01,73.8,29.8,40.52,16.8,154.0,2.63,247.0,1.26,48.0,3.736,0.617,0.737,20.7,carbonate
2021-03-08 17:00:00,jig_03,96.0,0.0,35.52,16.8,195.0,2.05,220.0,2.22,46.34,4.749,0.503,0.618,16.5,oxide
2021-03-08 19:30:00,jig_01,94.3,16.7,35.08,15.5,222.0,3.47,263.0,2.24,44.73,6.136,0.499,0.5,10.7,oxide
2021-03-08 22:00:00,jig_04,56.1,38.4,48.75,21.7,244.0,2.18,237.0,1.46,48.0,6.782,0.469,0.602,20.3,oxide
2021-03-09 00:30:00,jig_04,70.4,39.4,39.04,19.6,224.0,2.14,291.0,1.82,48.0,7.515,0.4,0.45,14.8,carbonate
2021-03-09 03:00:00,jig_04,68.9,17.4,37.01,24.7,166.0,3.17,286.0,1.68,47.25,6.39,0.422,0.507,12.8,carbonate
2021-03-09 05:30:00,jig_01,77.9,36.7,44.25,22.2,229.0,2.62,176.0,1.05,48.0,8.518,0.4,0.45,9.5,oxide
2021-03-09 08:00:00,jig_03,77.1,38.6,45.04,16.1,225.0,3.57,230.0,1.89,48.0,8.123,0.4,0.485,10.0,oxide
2021-03-09 10:30:00,jig_04,59.6,32.2,39.08,16.2,203.0,2.69,159.0,1.14,48.0,5.349,0.415,0.609,20.5,oxide
2021-03-09 13:00:00,jig_04,55.2,46.3,45.69,18.2,222.0,2.11,285.0,2.32,48.0,7.217,0.48,0.549,20.1,silicate
2021-03-09 15:30:00,jig_03,95.4,0.0,39.7,18.2,213.0,2.08,267.0,2.45,48.0,6.697,0.514,0.518,15.4,oxide
2021-03-09 18:00:00,jig_01,55.4,35.8,42.08,19.7,190.0,2.67,176.0,1.43,48.0,8.101,0.4,0.45,8.7,oxide
2021-03-09 20:30:00,jig_01,83.0,42.2,48.56,22.3,154.0,2.07,176.0,1.04,48.0,5.097,0.59,0.7,17.4,carbonate
2021-03-09 23:00:00,jig_03,95.5,0.0,46.73,24.8,156.0,3.97,300.0,2.49,48.0,4.317,0.556,0.736,15.5,oxide
2021-03-10 01:30:00,jig_03,88.4,22.0,45.99,23.3,154.0,2.2,286.0,1.7,48.0,5.909,0.428,0.633,16.0,oxide
2021-03-10 04:00:00,jig_03,74.2,31.2,41.32,20.4,243.0,3.34,219.0,2.42,48.0,5.488,0.551,0.621,12.1,oxide
2021-03-10 06:30:00,jig_03,87.1,11.3,47.65,16.9,203.0,2.41,272.0,1.73,48.0,6.277,0.535,0.624,8.5,oxide
2021-03-10 09:00:00,jig_01,65.9,37.8,46.91,19.0,194.0,2.55,242.0,2.3,48.0,8.101,0.4,0.507,14.5,carbonate
2021-03-10 11:30:00,jig_02,65.8,28.1,40.3,22.6,202.0,2.75,259.0,1.46,48.0,7.758,0.4,0.45,11.7,carbonate
2021-03-10 14:00:00,jig_02,81.8,0.0,47.87,17.7,191.0,2.21,224.0,2.46,48.0,9.215,0.4,0.45,10.1,carbonate
2021-03-10 16:30:00,jig_02,69.9,29.4,43.9,16.7,159.0,3.71,179.0,2.15,48.0,6.812,0.44,0.557,16.0,carbonate
2021-03-10 19:00:00,jig_01,77.4,16.5,47.93,18.2,185.0,2.71,291.0,1.99,48.0,3.397,0.695,0.797,21.8,carbonate
2021-03-10 21:30:00,jig_03,51.1,43.9,48.93,20.8,203.0,2.57,226.0,1.67,48.0,3.913,0.604,0.772,20.3,oxide
2021-03-11 00:00:00,jig_04,76.4,31.2,44.69,24.3,184.0,2.66,162.0,2.0,48.0,8.351,0.4,0.466,8.8,carbonate
2021-03-11 02:30:00,jig_02,89.3,30.1,48.47,24.7,214.0,3.46,250.0,1.11,48.0,8.174,0.467,0.518,20.4,silicate
2021-03-11 05:00:00,jig_04,74.5,26.4,41.46,23.5,245.0,3.4,265.0,1.03,48.0,6.125,0.53,0.578,16.5,oxide
2021-03-11 07:30:00,jig_04,61.6,29.1,46.78,23.4,203.0,2.09,151.0,1.21,48.0,3.036,0.671,0.815,24.3,silicate
2021-03-11 10:00:00,jig_04,57.4,31.3,35.95,24.3,210.0,2.6,253.0,1.41,45.39,6.921,0.4,0.45,12.1,oxide
2021-03-11 12:30:00,jig_01,81.1,12.8,35.96,16.7,168.0,3.17,185.0,1.85,45.4,6.922,0.4,0.45,14.5,oxide
2021-03-11 15:00:00,jig_02,94.9,0.7,42.68,22.3,244.0,3.02,278.0,2.46,48.0,8.215,0.443,0.45,11.2,silicate
2021-03-11 17:30:00,jig_01,77.6,36.6,36.85,21.5,200.0,3.13,157.0,1.73,48.0,4.398,0.496,0.659,19.7,carbonate
2021-03-11 20:00:00,jig_01,70.7,37.3,35.1,22.2,217.0,2.39,242.0,1.69,45.46,5.137,0.42,0.582,9.0,oxide
2021-03-11 22:30:00,jig_01,64.6,37.7,44.68,23.1,188.0,2.85,244.0,1.85,48.0,8.601,0.509,0.45,10.8,oxide
2021-03-12 01:00:00,jig_01,71.5,28.4,49.26,15.4,188.0,2.99,246.0,1.73,48.0,9.483,0.4,0.45,9.0,oxide
2021-03-12 03:30:00,jig_01,75.1,29.0,38.41,19.3,225.0,3.26,226.0,1.42,48.0,5.876,0.4,0.563,15.0,oxide
2021-03-12 06:00:00,jig_03,73.0,28.9,39.74,20.9,227.0,2.28,226.0,1.27,48.0,7.651,0.4,0.45,12.2,carbonate
2021-03-12 08:30:00,jig_01,61.0,30.6,37.51,21.8,239.0,2.14,239.0,2.31,48.0,4.811,0.467,0.633,19.6,oxide
2021-03-12 11:00:00,jig_04,68.9,24.9,46.11,21.0,234.0,2.78,211.0,2.39,48.0,8.871,0.42,0.45,14.8,oxide
2021-03-12 13:30:00,jig_03,71.8,38.9,46.14,15.5,173.0,3.93,201.0,1.53,48.0,8.507,0.422,0.473,15.1,oxide
2021-03-12 16:00:00,jig_01,72.8,29.1,38.78,24.4,161.0,3.45,234.0,1.8,48.0,6.77,0.408,0.501,10.2,oxide
2021-03-12 18:30:00,jig_01,79.9,22.5,40.77,21.6,223.0,2.13,170.0,2.17,48.0,6.867,0.4,0.519,16.7,carbonate
2021-03-12 21:00:00,jig_03,51.0,56.1,43.94,22.0,213.0,3.65,155.0,2.01,48.0,8.446,0.4,0.451,11.7,oxide
2021-03-12 23:30:00,jig_02,72.5,28.1,41.15,24.6,217.0,3.09,245.0,1.53,48.0,7.92,0.4,0.45,16.1,oxide
2021-03-13 02:00:00,jig_03,59.2,48.4,37.15,21.7,170.0,3.92,261.0,2.43,48.0,2.866,0.657,0.78,23.9,oxide
2021-03-13 04:30:00,jig_03,93.9,15.5,44.29,19.2,209.0,3.72,170.0,1.44,48.0,8.022,0.493,0.483,19.2,carbonate
2021-03-13 07:00:00,jig_01,74.3,27.3,46.7,19.7,237.0,3.04,241.0,1.16,48.0,8.99,0.4,0.45,9.7,oxide
2021-03-13 09:30:00,jig_01,97.0,0.0,42.78,19.1,189.0,3.76,253.0,2.26,48.0,3.886,0.507,0.74,17.4,silicate
2021-03-13 12:00:00,jig_03,86.4,2.9,37.35,25.0,161.0,2.5,195.0,1.63,48.0,4.239,0.609,0.676,19.4,carbonate
2021-03-13 14:30:00,jig_03,97.3,7.9,43.37,15.7,167.0,2.61,166.0,1.73,48.0,4.06,0.623,0.733,22.9,carbonate
2021-03-13 17:00:00,jig_01,64.0,42.0,47.34,18.6,235.0,2.37,165.0,2.09,48.0,8.975,0.4,0.458,13.3,carbonate
2021-03-13 19:30:00,jig_01,51.8,59.6,39.54,24.0,204.0,2.43,192.0,1.65,48.0,4.914,0.569,0.645,20.3,carbonate
2021-03-13 22:00:00,jig_02,68.4,42.9,38.18,24.4,220.0,2.52,249.0,1.33,48.0,4.677,0.525,0.65,20.1,oxide
2021-03-14 00:30:00,jig_04,62.7,28.4,35.77,20.1,214.0,2.85,261.0,1.98,45.82,5.964,0.4,0.524,18.6,silicate
2021-03-14 03:00:00,jig_02,58.5,31.0,36.08,19.6,231.0,2.86,231.0,1.04,47.74,3.88,0.522,0.693,15.8,oxide
2021-03-14 05:30:00,jig_01,81.0,29.0,49.33,23.0,225.0,3.83,206.0,1.02,48.0,4.503,0.539,0.739,22.6,silicate
2021-03-14 08:00:00,jig_03,61.8,50.8,49.48,23.8,205.0,2.78,268.0,1.57,48.0,9.524,0.467,0.45,10.7,carbonate
2021-03-14 10:30:00,jig_03,77.4,4.4,45.93,20.4,205.0,2.98,252.0,2.47,48.0,4.621,0.582,0.713,19.4,oxide
2021-03-14 13:00:00,jig_03,93.0,12.3,37.99,22.7,180.0,2.61,163.0,2.27,48.0,6.833,0.4,0.486,14.9,oxide
2021-03-14 15:30:00,jig_01,72.5,32.0,48.78,24.2,176.0,3.32,282.0,1.81,48.0,8.421,0.409,0.507,20.5,oxide
2021-03-14 18:00:00,jig_01,99.8,0.0,37.6,21.8,225.0,3.25,155.0,1.74,48.0,6.436,0.41,0.511,10.4,silicate
2021-03-14 20:30:00,jig_01,53.6,38.8,43.18,23.7,236.0,2.72,237.0,2.1,48.0,8.033,0.4,0.468,9.3,oxide
2021-03-14 23:00:00,jig_04,72.9,21.4,36.76,16.1,232.0,2.04,193.0,1.52,46.62,6.783,0.425,0.473,16.6,oxide
2021-03-15 01:30:00,jig_04,65.3,29.1,39.46,24.3,234.0,2.27,150.0,1.28,48.0,7.595,0.4,0.45,9.5,oxide
2021-03-15 04:00:00,jig_04,91.4,0.0,36.33,23.2,222.0,3.58,227.0,1.41,46.75,5.748,0.432,0.548,17.8,carbonate
2021-03-15 06:30:00,jig_03,63.4,30.1,46.14,15.1,181.0,2.58,298.0,1.71,48.0,8.205,0.402,0.492,14.7,carbonate
2021-03-15 09:00:00,jig_01,94.0,4.6,37.87,24.1,191.0,3.24,223.0,2.2,48.0,2.36,0.67,0.822,21.4,carbonate
2021-03-15 11:30:00,jig_02,58.7,39.8,36.02,16.5,164.0,2.36,150.0,1.14,46.23,5.887,0.46,0.533,14.2,oxide
2021-03-15 14:00:00,jig_01,73.5,36.4,40.58,20.8,162.0,3.51,167.0,1.65,48.0,4.03,0.536,0.716,23.6,silicate
2021-03-15 16:30:00,jig_04,50.5,32.3,46.79,18.0,227.0,3.07,244.0,1.35,48.0,9.008,0.4,0.45,10.7,oxide
2021-03-15 19:00:00,jig_04,54.6,44.6,47.34,24.2,162.0,3.17,262.0,1.97,48.0,8.127,0.413,0.509,10.6,silicate
2021-03-15 21:30:00,jig_04,53.9,72.9,47.22,17.3,222.0,2.83,157.0,1.03,48.0,4.834,0.531,0.708,17.9,oxide
2021-03-16 00:00:00,jig_02,50.2,58.7,46.87,16.6,227.0,2.43,241.0,1.7,48.0,8.643,0.4,0.473,11.3,oxide
2021-03-16 02:30:00,jig_04,87.4,4.3,35.76,24.2,235.0,3.52,165.0,2.03,45.15,6.884,0.4,0.45,18.9,oxide
2021-03-16 05:00:00,jig_04,90.8,21.6,41.06,23.7,191.0,2.8,243.0,1.42,48.0,5.449,0.452,0.621,22.2,carbonate
2021-03-16 07:30:00,jig_03,83.9,24.0,48.94,20.5,183.0,3.54,209.0,2.05,48.0,9.421,0.4,0.45,8.6,carbonate
2021-03-16 10:00:00,jig_02,61.5,52.1,41.6,23.3,238.0,2.15,284.0,1.98,48.0,8.009,0.416,0.45,10.3,carbonate
2021-03-16 12:30:00,jig_02,83.1,3.7,41.45,15.9,157.0,2.55,154.0,1.38,48.0,7.979,0.4,0.45,11.6,oxide
2021-03-16 15:00:00,jig_04,76.0,36.4,44.46,15.6,180.0,3.64,196.0,1.97,48.0,8.559,0.455,0.45,14.7,oxide
2021-03-16 17:30:00,jig_04,93.9,0.4,37.72,21.2,238.0,2.45,168.0,2.0,47.65,7.225,0.4,0.453,15.2,oxide
2021-03-16 20:00:00,jig_03,80.7,38.1,35.16,20.7,212.0,2.48,290.0,1.38,44.4,6.769,0.426,0.45,13.8,oxide
2021-03-16 22:30:00,jig_02,62.9,26.1,47.1,22.7,216.0,3.46,253.0,1.33,48.0,6.655,0.483,0.596,19.5,carbonate
2021-03-17 01:00:00,jig_02,78.3,14.3,38.56,22.0,213.0,3.29,268.0,2.19,48.0,4.7,0.527,0.652,16.1,oxide
2021-03-17 03:30:00,jig_04,68.2,40.4,46.87,20.4,191.0,3.53,211.0,1.54,48.0,9.023,0.414,0.45,11.3,oxide
2021-03-17 06:00:00,jig_01,71.7,39.7,41.77,22.5,204.0,2.82,152.0,1.42,48.0,6.431,0.524,0.56,13.7,silicate
2021-03-17 08:30:00,jig_03,61.1,30.7,46.78,18.6,221.0,2.06,227.0,1.5,48.0,9.004,0.4,0.45,8.0,oxide
2021-03-17 11:00:00,jig_02,72.8,29.9,40.97,17.2,157.0,3.27,274.0,1.07,48.0,7.886,0.407,0.45,10.7,oxide
2021-03-17 13:30:00,jig_03,78.1,16.6,36.04,17.0,203.0,3.31,281.0,2.05,45.5,6.938,0.4,0.45,10.9,oxide
2021-03-17 16:00:00,jig_03,83.0,12.8,37.6,19.8,177.0,3.1,176.0,2.37,47.47,7.239,0.4,0.45,17.4,oxide
2021-03-17 18:30:00,jig_02,55.8,53.7,43.33,18.7,249.0,3.54,249.0,2.37,48.0,6.714,0.541,0.557,14.2,oxide
2021-03-17 21:00:00,jig_02,77.6,20.8,47.31,21.2,192.0,3.09,216.0,1.5,48.0,4.278,0.647,0.742,22.3,carbonate
2021-03-17 23:30:00,jig_02,81.5,16.8,40.12,17.2,237.0,2.41,231.0,1.5,48.0,7.724,0.408,0.45,16.0,oxide
2021-03-18 02:00:00,jig_04,58.6,28.3,36.58,16.4,247.0,3.61,227.0,1.86,46.18,7.042,0.4,0.45,13.7,oxide
2021-03-18 04:30:00,jig_03,70.5,27.4,38.51,18.8,205.0,2.85,233.0,2.08,48.0,3.702,0.714,0.725,17.8,oxide
2021-03-18 07:00:00,jig_03,83.6,31.4,45.07,22.5,222.0,2.67,164.0,1.05,48.0,8.676,0.4,0.45,13.9,silicate
2021-03-18 09:30:00,jig_04,76.2,21.1,44.38,23.9,180.0,3.66,169.0,1.85,48.0,6.27,0.526,0.596,10.8,carbonate
2021-03-18 12:00:00,jig_04,67.4,14.5,42.72,16.0,165.0,2.46,277.0,2.1,48.0,6.625,0.4,0.557,22.8,oxide
2021-03-18 14:30:00,jig_01,53.7,38.8,38.71,20.9,156.0,3.84,267.0,2.03,48.0,6.222,0.534,0.541,11.8,carbonate
2021-03-18 17:00:00,jig_02,94.6,0.9,46.54,15.8,230.0,3.19,278.0,1.24,48.0,1.955,0.674,0.88,23.9,oxide
2021-03-18 19:30:00,jig_04,84.1,25.0,48.24,15.9,186.0,2.97,193.0,1.11,48.0,3.829,0.561,0.773,24.0,carbonate
2021-03-18 22:00:00,jig_01,96.1,20.5,41.28,16.7,163.0,2.33,160.0,2.17,48.0,1.734,0.69,0.88,24.6,oxide
2021-03-19 00:30:00,jig_02,71.3,8.0,44.98,23.8,205.0,2.54,247.0,1.27,48.0,7.683,0.462,0.512,10.7,oxide
2021-03-19 03:00:00,jig_01,67.2,35.6,47.4,17.3,245.0,3.25,168.0,1.51,48.0,9.125,0.431,0.45,15.3,oxide
2021-03-19 05:30:00,jig_01,52.9,50.4,47.69,24.0,163.0,2.18,246.0,2.32,48.0,6.97,0.55,0.582,18.0,oxide
2021-03-19 08:00:00,jig_04,85.3,9.6,40.71,16.1,238.0,2.82,293.0,1.28,48.0,1.71,0.691,0.88,24.7,oxide
2021-03-19 10:30:00,jig_01,77.7,27.5,47.56,15.5,166.0,3.19,204.0,1.25,48.0,6.483,0.567,0.61,17.2,oxide
2021-03-19 13:00:00,jig_02,82.4,23.9,47.7,20.6,171.0,3.76,297.0,1.71,48.0,9.183,0.4,0.45,10.2,oxide
2021-03-19 15:30:00,jig_03,65.2,33.0,38.65,16.5,151.0,3.98,236.0,1.18,48.0,4.411,0.555,0.674,24.6,oxide
2021-03-19 18:00:00,jig_03,72.1,41.9,49.82,22.8,205.0,2.09,271.0,1.76,48.0,6.662,0.56,0.618,21.9,oxide
2021-03-19 20:30:00,jig_03,52.5,46.8,40.03,21.5,249.0,3.22,189.0,2.01,48.0,7.706,0.4,0.45,11.2,oxide
2021-03-19 23:00:00,jig_03,60.3,39.2,42.61,21.6,165.0,2.5,299.0,2.22,48.0,6.405,0.474,0.571,17.3,silicate
2021-03-20 01:30:00,jig_04,64.5,41.2,47.05,22.1,227.0,3.2,278.0,1.06,48.0,7.428,0.443,0.549,11.8,carbonate
2021-03-20 04:00:00,jig_02,80.6,31.1,48.81,18.6,217.0,2.03,216.0,1.05,48.0,5.351,0.55,0.687,23.2,carbonate
2021-03-20 06:30:00,jig_01,88.2,11.8,42.22,16.0,157.0,3.0,259.0,2.09,48.0,4.16,0.532,0.718,24.9,oxide
2021-03-20 09:00:00,jig_04,64.0,45.3,46.56,18.1,215.0,2.07,263.0,2.06,48.0,8.964,0.494,0.45,8.8,oxide
2021-03-20 11:30:00,jig_03,50.2,60.7,46.42,21.1,173.0,2.81,184.0,2.3,48.0,6.435,0.436,0.604,20.9,oxide
2021-03-20 14:00:00,jig_04,57.0,46.6,40.35,21.4,240.0,2.83,206.0,1.86,48.0,3.206,0.628,0.773,20.6,carbonate
2021-03-20 16:30:00,jig_04,70.0,22.6,48.94,18.5,158.0,3.73,273.0,1.76,48.0,7.717,0.456,0.549,13.1,carbonate
2021-03-20 19:00:00,jig_04,92.4,3.2,36.41,19.2,154.0,3.16,293.0,2.19,47.12,5.388,0.498,0.577,10.9,silicate
2021-03-20 21:30:00,jig_01,93.2,0.0,45.44,18.1,173.0,2.94,235.0,1.87,48.0,8.341,0.4,0.476,12.0,oxide
2021-03-21 00:00:00,jig_03,53.9,42.5,36.28,20.1,174.0,2.9,191.0,1.51,45.8,6.984,0.4,0.45,11.6,carbonate
2021-03-21 02:30:00,jig_01,90.2,12.4,45.56,15.5,215.0,3.77,192.0,1.5,48.0,8.771,0.404,0.45,13.8,oxide
2021-03-21 05:00:00,jig_03,89.0,15.5,39.74,22.9,196.0,2.51,285.0,2.43,48.0,5.926,0.565,0.574,12.2,carbonate
2021-03-21 07:30:00,jig_01,71.3,21.7,47.35,20.7,196.0,3.61,232.0,1.1,48.0,9.116,0.4,0.45,14.1,oxide
