timestamp,flotation_cell_id,air_blower_id,agitator_id,reagent_pump_id,cell_health_score,blower_health_score,feed_grade_pct,collector_dosage_gt,frother_dosage_gt,actual_collector_consumed_gt,actual_frother_consumed_gt,ph_value,pulp_density_pct_solids,air_flow_m3_min,residence_time_min,flotation_recovery,concentrate_grade_pct,tailings_grade_pct,froth_stability_index,froth_grade_pct,ore_type
2022-02-02 00:00:00,flotation_cell_rougher_05,air_blower_01,agitator_02,reagent_dosing_pump_04,99.8,89.2,47.41,119.6,33.0,120.5,33.2,9.61,34.3,14.5,9.8,0.521,52.0,6.808,0.95,51.74,oxide
2022-02-02 03:00:00,flotation_cell_rougher_06,air_blower_01,agitator_04,reagent_dosing_pump_03,65.9,74.7,42.44,104.6,30.9,109.4,31.9,10.44,31.4,10.5,8.1,0.45,50.51,7.003,0.95,50.24,oxide
2022-02-02 06:00:00,flotation_cell_rougher_03,air_blower_02,agitator_03,reagent_dosing_pump_04,96.1,89.0,46.01,88.5,22.6,90.1,22.9,10.08,29.1,13.7,9.1,0.45,52.0,7.585,0.81,50.99,silicate
2022-02-02 09:00:00,flotation_cell_rougher_02,air_blower_03,agitator_05,reagent_dosing_pump_01,84.9,54.9,43.93,129.1,28.8,132.1,29.3,9.08,26.6,13.8,10.7,0.45,52.0,7.248,0.95,51.74,oxide
2022-02-02 12:00:00,flotation_cell_rougher_01,air_blower_04,agitator_03,reagent_dosing_pump_06,94.4,92.8,46.04,96.1,26.4,96.7,26.5,9.19,30.0,13.2,12.5,0.484,52.0,7.126,0.95,51.74,oxide
2022-02-02 15:00:00,flotation_cell_rougher_03,air_blower_03,agitator_04,reagent_dosing_pump_05,96.1,99.7,47.5,158.2,20.5,163.0,21.0,8.56,29.7,12.2,12.3,0.45,52.0,7.838,0.84,51.19,oxide
2022-02-02 18:00:00,flotation_cell_rougher_04,air_blower_03,agitator_05,reagent_dosing_pump_06,72.7,72.1,45.52,134.2,20.3,144.4,21.5,9.58,33.3,9.2,14.7,0.615,52.0,5.253,0.74,50.64,carbonate
2022-02-02 21:00:00,flotation_cell_rougher_02,air_blower_04,agitator_04,reagent_dosing_pump_02,93.6,75.6,45.67,162.4,26.9,166.8,27.4,9.02,26.7,11.3,13.4,0.552,52.0,6.137,0.78,50.87,oxide
2022-02-03 00:00:00,flotation_cell_rougher_05,air_blower_02,agitator_03,reagent_dosing_pump_01,99.2,59.4,43.69,175.6,16.2,175.6,16.2,8.74,29.5,10.9,12.0,0.565,52.0,5.694,0.68,50.35,carbonate
2022-02-03 03:00:00,flotation_cell_rougher_05,air_blower_02,agitator_03,reagent_dosing_pump_02,83.4,84.2,44.08,177.1,16.7,178.9,16.8,10.37,25.3,11.4,11.8,0.552,52.0,5.928,0.74,50.67,carbonate
2022-02-03 06:00:00,flotation_cell_rougher_02,air_blower_04,agitator_02,reagent_dosing_pump_01,63.0,53.9,46.51,150.6,27.0,160.0,28.3,9.31,29.0,9.8,9.1,0.45,52.0,7.675,0.95,51.74,oxide
2022-02-03 09:00:00,flotation_cell_rougher_02,air_blower_01,agitator_04,reagent_dosing_pump_06,63.5,78.3,45.84,109.1,16.8,121.1,18.2,9.15,29.6,13.3,15.4,0.45,52.0,7.563,0.93,51.61,oxide
2022-02-03 12:00:00,flotation_cell_rougher_02,air_blower_03,agitator_01,reagent_dosing_pump_06,87.6,70.9,46.05,111.1,15.2,111.1,15.2,10.16,31.6,11.4,14.7,0.45,52.0,7.598,0.52,49.51,oxide
2022-02-03 15:00:00,flotation_cell_rougher_01,air_blower_01,agitator_04,reagent_dosing_pump_05,66.4,60.0,45.1,153.7,33.6,165.9,35.6,9.93,28.8,10.3,9.5,0.509,52.0,6.647,0.95,51.74,oxide
2022-02-03 18:00:00,flotation_cell_rougher_06,air_blower_02,agitator_04,reagent_dosing_pump_03,70.6,91.2,42.88,150.1,28.2,154.7,28.8,9.6,34.2,12.3,11.3,0.45,51.03,7.076,0.95,50.78,oxide
2022-02-03 21:00:00,flotation_cell_rougher_06,air_blower_03,agitator_05,reagent_dosing_pump_05,76.3,87.6,42.74,144.8,20.3,153.4,21.2,9.86,33.4,13.6,8.1,0.644,52.0,4.56,0.59,49.88,silicate
2022-02-04 00:00:00,flotation_cell_rougher_06,air_blower_02,agitator_05,reagent_dosing_pump_06,95.6,65.0,43.51,156.6,33.3,156.6,33.3,10.38,30.3,14.5,15.0,0.45,51.78,7.179,0.95,51.52,oxide
2022-02-04 03:00:00,flotation_cell_rougher_05,air_blower_04,agitator_02,reagent_dosing_pump_02,85.6,69.3,43.58,103.1,29.7,107.1,30.5,10.36,26.6,12.0,12.6,0.498,52.0,6.564,0.8,50.96,silicate
2022-02-04 06:00:00,flotation_cell_rougher_05,air_blower_04,agitator_01,reagent_dosing_pump_02,64.5,62.6,45.59,194.8,25.0,205.0,26.0,9.02,26.9,10.7,12.7,0.57,52.0,5.879,0.8,50.98,carbonate
2022-02-04 09:00:00,flotation_cell_rougher_01,air_blower_01,agitator_03,reagent_dosing_pump_06,56.7,60.5,42.99,154.5,15.7,165.8,16.6,9.01,32.0,9.0,14.9,0.5,51.59,6.447,0.65,49.76,oxide
2022-02-04 12:00:00,flotation_cell_rougher_03,air_blower_01,agitator_01,reagent_dosing_pump_04,64.5,61.1,44.27,133.5,26.8,142.6,28.2,9.27,34.2,8.7,11.7,0.452,52.0,7.272,0.85,51.24,oxide
2022-02-04 15:00:00,flotation_cell_rougher_05,air_blower_02,agitator_01,reagent_dosing_pump_06,66.7,56.7,44.39,147.4,31.0,155.0,32.2,8.8,29.0,11.1,14.9,0.476,52.0,6.976,0.86,51.27,carbonate
2022-02-04 18:00:00,flotation_cell_rougher_03,air_blower_02,agitator_01,reagent_dosing_pump_03,86.6,66.9,46.91,143.0,30.1,143.7,30.2,10.04,32.2,14.9,8.5,0.569,52.0,6.072,0.87,51.33,carbonate
2022-02-04 21:00:00,flotation_cell_rougher_03,air_blower_04,agitator_02,reagent_dosing_pump_05,71.3,84.7,47.42,188.2,15.5,197.2,16.0,9.49,31.3,10.4,10.3,0.58,52.0,5.973,0.62,50.02,oxide
2022-02-05 00:00:00,flotation_cell_rougher_03,air_blower_03,agitator_02,reagent_dosing_pump_06,99.9,63.2,44.02,158.1,22.0,158.8,22.1,9.13,32.0,10.6,14.7,0.695,52.0,4.023,0.76,50.73,carbonate
2022-02-05 03:00:00,flotation_cell_rougher_05,air_blower_04,agitator_01,reagent_dosing_pump_05,51.7,85.1,46.84,166.9,16.8,173.2,17.3,9.27,31.1,14.2,9.6,0.45,52.0,7.728,0.65,50.16,oxide
2022-02-05 06:00:00,flotation_cell_rougher_04,air_blower_02,agitator_03,reagent_dosing_pump_02,67.7,88.3,42.47,166.4,22.8,177.8,24.0,9.09,32.7,11.6,15.1,0.575,51.6,5.413,0.88,51.0,oxide
2022-02-05 09:00:00,flotation_cell_rougher_03,air_blower_04,agitator_03,reagent_dosing_pump_03,54.3,66.9,47.54,138.4,25.9,146.2,27.0,9.73,25.0,12.8,14.0,0.545,52.0,6.493,0.72,50.56,carbonate
2022-02-05 12:00:00,flotation_cell_rougher_06,air_blower_01,agitator_03,reagent_dosing_pump_05,67.8,52.9,43.31,164.9,22.3,176.6,23.5,9.43,28.5,9.9,14.7,0.597,52.0,5.233,0.88,51.39,oxide
2022-02-05 15:00:00,flotation_cell_rougher_04,air_blower_01,agitator_02,reagent_dosing_pump_03,71.7,85.9,42.73,156.9,26.8,172.7,28.9,9.75,28.0,8.6,12.4,0.58,51.97,5.381,0.89,51.4,carbonate
2022-02-05 18:00:00,flotation_cell_rougher_01,air_blower_02,agitator_05,reagent_dosing_pump_03,94.6,56.9,42.78,103.2,16.1,103.9,16.2,9.81,26.4,8.9,15.0,0.615,52.0,4.94,0.63,50.06,silicate
2022-02-05 21:00:00,flotation_cell_rougher_06,air_blower_04,agitator_03,reagent_dosing_pump_05,71.3,63.7,44.41,148.6,16.4,157.7,17.1,8.88,28.8,13.1,12.4,0.45,52.0,7.327,0.68,50.32,oxide
2022-02-06 00:00:00,flotation_cell_rougher_04,air_blower_02,agitator_05,reagent_dosing_pump_06,51.3,79.6,45.12,83.9,27.7,90.2,29.3,9.97,28.0,12.9,10.5,0.45,52.0,7.445,0.82,51.05,oxide
2022-02-06 03:00:00,flotation_cell_rougher_04,air_blower_03,agitator_01,reagent_dosing_pump_03,97.8,96.0,46.31,113.4,32.0,113.4,32.0,8.58,29.2,14.1,13.2,0.45,52.0,7.641,0.85,51.24,oxide
2022-02-06 06:00:00,flotation_cell_rougher_02,air_blower_01,agitator_03,reagent_dosing_pump_06,57.3,87.8,43.79,124.3,25.6,130.9,26.6,10.02,25.1,11.4,13.9,0.45,52.0,7.225,0.8,50.95,oxide
2022-02-06 09:00:00,flotation_cell_rougher_03,air_blower_04,agitator_01,reagent_dosing_pump_01,88.7,63.5,44.02,83.3,23.4,87.1,24.1,9.82,30.8,12.7,13.3,0.45,52.0,7.263,0.81,50.99,oxide
2022-02-06 12:00:00,flotation_cell_rougher_05,air_blower_01,agitator_01,reagent_dosing_pump_02,60.0,90.6,44.46,198.7,30.0,209.7,31.3,9.61,27.3,12.5,12.0,0.522,52.0,6.373,0.95,51.74,oxide
2022-02-06 15:00:00,flotation_cell_rougher_02,air_blower_04,agitator_04,reagent_dosing_pump_03,96.2,70.5,44.47,134.7,33.8,135.2,33.9,8.66,32.6,14.1,14.9,0.515,52.0,6.467,0.95,51.74,oxide
2022-02-06 18:00:00,flotation_cell_rougher_06,air_blower_01,agitator_01,reagent_dosing_pump_03,61.3,57.2,46.37,181.5,31.9,201.7,34.6,8.92,25.1,10.8,14.8,0.638,52.0,5.032,0.85,51.24,carbonate
2022-02-06 21:00:00,flotation_cell_rougher_04,air_blower_02,agitator_01,reagent_dosing_pump_01,92.8,65.5,44.09,151.3,16.7,152.9,16.9,9.75,28.8,11.9,12.7,0.703,52.0,3.927,0.57,49.76,carbonate
2022-02-07 00:00:00,flotation_cell_rougher_01,air_blower_01,agitator_02,reagent_dosing_pump_04,70.7,91.1,43.24,148.8,25.0,157.0,26.0,9.48,29.5,11.9,10.8,0.549,52.0,5.857,0.91,51.52,oxide
2022-02-07 03:00:00,flotation_cell_rougher_05,air_blower_04,agitator_01,reagent_dosing_pump_03,72.4,68.5,47.28,84.7,16.0,89.9,16.8,8.55,28.6,8.4,9.3,0.45,52.0,7.802,0.66,50.22,carbonate
2022-02-07 06:00:00,flotation_cell_rougher_01,air_blower_02,agitator_03,reagent_dosing_pump_05,81.5,69.0,43.26,119.1,23.1,126.9,24.2,10.31,33.2,15.0,8.5,0.45,51.48,7.138,0.92,51.09,oxide
2022-02-07 09:00:00,flotation_cell_rougher_04,air_blower_04,agitator_02,reagent_dosing_pump_06,74.4,98.8,47.82,132.1,26.5,138.0,27.3,10.27,34.1,14.7,8.5,0.543,52.0,6.558,0.95,51.74,carbonate
2022-02-07 12:00:00,flotation_cell_rougher_01,air_blower_03,agitator_04,reagent_dosing_pump_06,66.8,75.8,45.66,167.5,17.8,184.1,19.1,8.51,30.5,9.4,11.6,0.45,52.0,7.534,0.69,50.4,oxide
2022-02-07 15:00:00,flotation_cell_rougher_02,air_blower_04,agitator_04,reagent_dosing_pump_04,62.1,74.8,45.68,104.8,20.4,113.6,21.7,10.49,25.7,12.1,8.1,0.45,52.0,7.537,0.82,51.09,oxide
2022-02-07 18:00:00,flotation_cell_rougher_01,air_blower_04,agitator_01,reagent_dosing_pump_06,63.3,86.5,46.45,171.0,34.9,185.9,37.2,9.92,27.7,13.4,9.9,0.626,52.0,5.207,0.9,51.5,carbonate
2022-02-07 21:00:00,flotation_cell_rougher_02,air_blower_02,agitator_05,reagent_dosing_pump_06,85.2,98.1,44.7,162.6,29.8,170.2,30.8,10.18,26.2,8.2,13.4,0.598,52.0,5.393,0.95,51.74,carbonate
2022-02-08 00:00:00,flotation_cell_rougher_03,air_blower_04,agitator_04,reagent_dosing_pump_06,55.4,99.5,46.6,95.3,25.4,104.2,27.2,9.48,33.1,9.4,13.4,0.638,52.0,5.066,0.89,51.42,carbonate
2022-02-08 03:00:00,flotation_cell_rougher_05,air_blower_03,agitator_04,reagent_dosing_pump_04,78.1,89.0,47.94,144.4,33.3,150.0,34.2,9.1,25.6,14.4,12.3,0.534,52.0,6.708,0.95,51.74,carbonate
2022-02-08 06:00:00,flotation_cell_rougher_01,air_blower_03,agitator_04,reagent_dosing_pump_01,69.0,93.6,45.3,135.6,28.6,143.5,29.9,9.53,33.7,11.0,12.1,0.546,52.0,6.173,0.86,51.28,oxide
2022-02-08 09:00:00,flotation_cell_rougher_02,air_blower_02,agitator_03,reagent_dosing_pump_05,67.7,95.4,43.06,129.9,22.5,136.3,23.4,10.12,32.1,14.7,14.7,0.45,51.24,7.104,0.84,50.4,oxide
2022-02-08 12:00:00,flotation_cell_rougher_04,air_blower_03,agitator_05,reagent_dosing_pump_06,85.8,87.2,44.77,134.3,16.3,135.4,16.4,9.53,31.7,11.3,8.4,0.511,52.0,6.571,0.64,50.14,oxide
2022-02-08 15:00:00,flotation_cell_rougher_06,air_blower_02,agitator_01,reagent_dosing_pump_04,75.2,78.2,45.52,111.8,34.8,116.4,35.9,10.19,29.3,11.6,12.0,0.576,52.0,5.786,0.7,50.47,silicate
2022-02-08 18:00:00,flotation_cell_rougher_04,air_blower_01,agitator_01,reagent_dosing_pump_03,53.9,62.5,45.91,166.9,22.9,181.2,24.4,10.33,25.8,11.8,14.3,0.45,52.0,7.575,0.82,51.04,oxide
2022-02-08 21:00:00,flotation_cell_rougher_02,air_blower_04,agitator_02,reagent_dosing_pump_01,95.5,86.4,43.8,190.7,16.7,190.7,16.7,8.6,30.0,13.8,12.2,0.597,52.0,5.29,0.71,50.5,silicate
2022-02-09 00:00:00,flotation_cell_rougher_05,air_blower_04,agitator_03,reagent_dosing_pump_01,94.9,75.1,42.31,170.0,22.9,170.0,22.9,9.63,25.8,13.2,11.8,0.503,50.8,6.31,0.83,49.95,oxide
2022-02-09 03:00:00,flotation_cell_rougher_03,air_blower_04,agitator_05,reagent_dosing_pump_01,71.3,95.9,43.71,137.7,23.0,147.4,24.2,9.73,33.4,10.2,12.8,0.509,52.0,6.436,0.82,51.05,oxide
2022-02-09 06:00:00,flotation_cell_rougher_03,air_blower_04,agitator_02,reagent_dosing_pump_06,50.7,50.1,46.19,99.1,24.1,112.2,26.5,10.1,28.5,11.9,9.9,0.45,52.0,7.621,0.74,50.66,oxide
2022-02-09 09:00:00,flotation_cell_rougher_05,air_blower_02,agitator_05,reagent_dosing_pump_02,53.0,96.0,47.61,160.6,29.3,182.1,32.2,10.17,30.1,14.5,13.7,0.63,52.0,5.282,0.78,50.86,silicate
2022-02-09 12:00:00,flotation_cell_rougher_06,air_blower_04,agitator_04,reagent_dosing_pump_04,74.6,97.5,42.94,125.2,15.1,133.2,15.8,9.01,29.8,14.3,10.1,0.488,51.42,6.598,0.61,49.4,oxide
2022-02-09 15:00:00,flotation_cell_rougher_01,air_blower_03,agitator_05,reagent_dosing_pump_06,54.1,61.0,47.44,130.2,25.8,138.1,27.0,10.02,34.8,13.8,12.0,0.491,52.0,7.25,0.77,50.8,carbonate
2022-02-09 18:00:00,flotation_cell_rougher_02,air_blower_03,agitator_02,reagent_dosing_pump_05,72.2,94.0,46.25,131.0,19.6,143.1,21.0,9.18,30.1,9.5,13.3,0.593,52.0,5.645,0.83,51.1,carbonate
2022-02-09 21:00:00,flotation_cell_rougher_03,air_blower_01,agitator_03,reagent_dosing_pump_05,59.5,79.5,44.27,176.3,31.7,192.7,33.9,9.05,26.8,14.2,11.0,0.54,52.0,6.107,0.87,51.32,oxide
2022-02-10 00:00:00,flotation_cell_rougher_05,air_blower_02,agitator_03,reagent_dosing_pump_02,90.1,64.7,42.2,156.8,22.0,162.8,22.6,9.58,32.3,10.0,8.4,0.45,50.22,6.963,0.84,49.41,oxide
2022-02-10 03:00:00,flotation_cell_rougher_03,air_blower_01,agitator_04,reagent_dosing_pump_06,68.4,83.8,43.28,113.2,21.2,123.5,22.7,9.75,33.1,14.1,14.9,0.602,52.0,5.168,0.86,51.27,silicate
2022-02-10 06:00:00,flotation_cell_rougher_03,air_blower_04,agitator_01,reagent_dosing_pump_03,68.9,89.9,42.5,153.8,18.5,168.0,19.7,8.93,32.0,10.6,12.2,0.451,50.59,6.998,0.73,49.22,oxide
2022-02-10 09:00:00,flotation_cell_rougher_01,air_blower_03,agitator_02,reagent_dosing_pump_04,51.2,71.1,46.26,188.7,34.1,207.4,36.6,9.4,31.7,14.7,10.3,0.7,52.0,4.16,0.77,50.81,carbonate
2022-02-10 12:00:00,flotation_cell_rougher_03,air_blower_02,agitator_01,reagent_dosing_pump_01,82.7,81.1,44.97,118.3,28.9,120.4,29.2,9.32,25.2,12.4,15.9,0.618,52.0,5.155,0.8,50.98,silicate
2022-02-10 15:00:00,flotation_cell_rougher_02,air_blower_03,agitator_04,reagent_dosing_pump_02,88.7,60.1,46.01,105.1,28.4,110.2,29.5,8.66,28.7,11.5,9.6,0.524,52.0,6.569,0.95,51.74,silicate
2022-02-10 18:00:00,flotation_cell_rougher_05,air_blower_02,agitator_05,reagent_dosing_pump_02,63.2,51.6,46.25,139.8,19.0,140.3,19.0,9.75,26.9,13.5,9.8,0.495,52.0,7.011,0.79,50.9,carbonate
2022-02-10 21:00:00,flotation_cell_rougher_06,air_blower_01,agitator_05,reagent_dosing_pump_04,80.8,96.8,44.25,175.5,33.2,179.0,33.7,9.56,28.0,13.3,14.3,0.65,52.0,4.642,0.95,51.74,oxide
2022-02-11 00:00:00,flotation_cell_rougher_06,air_blower_04,agitator_04,reagent_dosing_pump_05,82.3,57.7,47.06,82.3,23.6,88.2,24.9,9.16,30.2,14.5,10.1,0.45,52.0,7.764,0.8,50.98,oxide
2022-02-11 03:00:00,flotation_cell_rougher_06,air_blower_01,agitator_03,reagent_dosing_pump_06,81.5,75.7,43.25,137.5,17.1,140.7,17.4,9.03,32.5,14.7,12.9,0.45,51.47,7.136,0.68,49.81,oxide
2022-02-11 06:00:00,flotation_cell_rougher_01,air_blower_04,agitator_02,reagent_dosing_pump_04,84.9,54.3,43.61,105.1,24.3,111.8,25.5,8.64,27.0,8.4,11.3,0.45,51.89,7.195,0.91,51.41,oxide
2022-02-11 09:00:00,flotation_cell_rougher_06,air_blower_03,agitator_04,reagent_dosing_pump_05,89.2,92.8,47.74,142.8,30.0,143.8,30.1,9.05,33.3,11.5,12.3,0.553,52.0,6.403,0.78,50.88,oxide
2022-02-11 12:00:00,flotation_cell_rougher_01,air_blower_01,agitator_04,reagent_dosing_pump_04,87.9,88.6,46.61,190.3,21.1,190.3,21.1,8.89,29.4,11.9,11.4,0.57,52.0,6.015,0.88,51.36,oxide
2022-02-11 15:00:00,flotation_cell_rougher_06,air_blower_01,agitator_02,reagent_dosing_pump_05,78.7,59.7,46.42,137.6,23.4,144.1,24.3,10.49,27.6,13.0,11.1,0.45,52.0,7.659,0.56,49.7,oxide
2022-02-11 18:00:00,flotation_cell_rougher_05,air_blower_03,agitator_03,reagent_dosing_pump_06,96.9,90.7,44.72,149.8,23.2,153.2,23.6,9.07,31.5,9.9,9.6,0.5,52.0,6.703,0.85,51.24,oxide
2022-02-11 21:00:00,flotation_cell_rougher_02,air_blower_03,agitator_03,reagent_dosing_pump_02,89.0,67.1,46.39,139.3,21.0,141.1,21.2,10.23,27.8,12.0,13.3,0.531,52.0,6.522,0.84,51.16,carbonate
2022-02-12 00:00:00,flotation_cell_rougher_06,air_blower_03,agitator_02,reagent_dosing_pump_05,94.5,92.0,42.55,175.8,28.4,179.1,28.8,9.87,28.3,9.7,13.2,0.679,52.0,4.102,0.8,50.94,carbonate
2022-02-12 03:00:00,flotation_cell_rougher_03,air_blower_02,agitator_01,reagent_dosing_pump_04,75.4,62.5,47.94,102.2,16.8,107.9,17.5,9.23,29.2,8.0,8.3,0.45,52.0,7.91,0.69,50.38,oxide
2022-02-12 06:00:00,flotation_cell_rougher_03,air_blower_03,agitator_05,reagent_dosing_pump_03,85.0,73.6,44.8,177.3,18.1,183.7,18.6,8.69,30.2,10.8,9.6,0.575,52.0,5.718,0.71,50.48,oxide
2022-02-12 09:00:00,flotation_cell_rougher_06,air_blower_02,agitator_02,reagent_dosing_pump_04,93.2,63.1,45.61,104.5,27.0,112.1,28.5,10.13,31.1,9.1,10.0,0.45,52.0,7.526,0.73,50.62,silicate
2022-02-12 12:00:00,flotation_cell_rougher_02,air_blower_03,agitator_03,reagent_dosing_pump_02,77.0,83.5,42.31,154.7,20.2,159.9,20.7,10.42,28.7,10.4,11.4,0.576,51.41,5.383,0.73,50.04,silicate
2022-02-12 15:00:00,flotation_cell_rougher_04,air_blower_02,agitator_01,reagent_dosing_pump_05,93.7,52.7,42.59,91.3,18.6,93.1,18.9,10.0,25.1,8.2,9.7,0.468,50.83,6.8,0.54,48.49,carbonate
2022-02-12 18:00:00,flotation_cell_rougher_05,air_blower_03,agitator_04,reagent_dosing_pump_05,86.3,79.0,43.51,179.2,28.2,182.0,28.5,10.35,28.6,10.7,8.3,0.455,51.82,7.114,0.93,51.48,oxide
2022-02-12 21:00:00,flotation_cell_rougher_02,air_blower_02,agitator_04,reagent_dosing_pump_05,87.7,86.9,47.69,128.3,31.1,128.6,31.1,10.11,26.9,14.9,9.1,0.501,52.0,7.132,0.88,51.39,carbonate
2022-02-13 00:00:00,flotation_cell_rougher_03,air_blower_04,agitator_04,reagent_dosing_pump_02,96.4,59.8,43.56,182.3,24.1,183.2,24.2,8.72,27.2,12.7,11.0,0.554,52.0,5.825,0.93,51.66,oxide
2022-02-13 03:00:00,flotation_cell_rougher_05,air_blower_04,agitator_05,reagent_dosing_pump_06,66.5,61.8,46.03,118.5,23.2,122.6,23.8,9.91,26.4,11.1,14.2,0.555,52.0,6.144,0.83,51.13,oxide
2022-02-13 06:00:00,flotation_cell_rougher_06,air_blower_01,agitator_03,reagent_dosing_pump_04,79.7,86.3,44.71,167.7,25.3,176.0,26.2,9.43,28.9,8.5,10.5,0.869,52.0,1.751,0.86,51.29,silicate
2022-02-13 09:00:00,flotation_cell_rougher_05,air_blower_03,agitator_01,reagent_dosing_pump_05,63.6,70.8,42.71,90.9,34.3,98.2,36.3,9.27,32.9,11.4,8.6,0.45,50.82,7.047,0.84,50.0,oxide
2022-02-13 12:00:00,flotation_cell_rougher_03,air_blower_03,agitator_03,reagent_dosing_pump_03,76.5,81.1,45.43,197.8,24.7,205.0,25.4,9.21,25.3,14.1,13.0,0.571,52.0,5.843,0.83,51.12,oxide
2022-02-13 15:00:00,flotation_cell_rougher_02,air_blower_02,agitator_05,reagent_dosing_pump_06,72.2,71.3,46.52,166.9,31.2,175.5,32.4,9.84,29.6,11.7,12.6,0.593,52.0,5.682,0.91,51.55,carbonate
2022-02-13 18:00:00,flotation_cell_rougher_04,air_blower_01,agitator_05,reagent_dosing_pump_03,72.9,70.9,45.65,187.6,27.8,202.5,29.5,10.23,34.6,8.1,8.4,0.605,52.0,5.416,0.76,50.77,carbonate
2022-02-13 21:00:00,flotation_cell_rougher_05,air_blower_04,agitator_02,reagent_dosing_pump_01,60.4,65.0,47.34,104.0,23.5,111.6,24.8,9.39,28.8,10.1,12.2,0.471,52.0,7.515,0.9,51.49,carbonate
2022-02-14 00:00:00,flotation_cell_rougher_06,air_blower_01,agitator_03,reagent_dosing_pump_03,81.3,79.3,46.04,94.4,34.8,96.1,35.3,9.3,31.0,14.0,14.0,0.461,52.0,7.441,0.95,51.74,oxide
2022-02-14 03:00:00,flotation_cell_rougher_05,air_blower_02,agitator_04,reagent_dosing_pump_01,89.8,80.0,43.75,193.9,29.5,195.4,29.6,10.35,26.5,13.5,9.2,0.541,52.0,6.027,0.95,51.74,oxide
2022-02-14 06:00:00,flotation_cell_rougher_05,air_blower_03,agitator_02,reagent_dosing_pump_05,63.4,87.6,47.64,141.8,34.8,155.2,37.2,9.08,25.3,11.8,9.2,0.45,52.0,7.86,0.78,50.85,oxide
2022-02-14 09:00:00,flotation_cell_rougher_06,air_blower_01,agitator_03,reagent_dosing_pump_02,56.2,75.1,44.97,177.2,15.5,199.1,17.0,10.19,26.2,13.2,14.9,0.551,52.0,6.056,0.66,50.25,silicate
2022-02-14 12:00:00,flotation_cell_rougher_06,air_blower_03,agitator_02,reagent_dosing_pump_02,62.8,78.1,47.96,183.4,18.6,197.8,19.7,9.46,27.2,13.6,14.8,0.6,52.0,5.751,0.67,50.28,oxide
2022-02-14 15:00:00,flotation_cell_rougher_06,air_blower_04,agitator_02,reagent_dosing_pump_02,87.8,92.4,46.74,94.1,31.3,96.9,32.0,9.36,26.9,14.4,16.0,0.559,52.0,6.185,0.95,51.74,carbonate
2022-02-14 18:00:00,flotation_cell_rougher_02,air_blower_02,agitator_01,reagent_dosing_pump_05,53.2,52.0,44.63,145.1,26.2,158.1,27.9,8.95,26.0,14.5,8.3,0.45,52.0,7.364,0.85,51.22,oxide
2022-02-14 21:00:00,flotation_cell_rougher_05,air_blower_03,agitator_02,reagent_dosing_pump_05,80.9,76.0,45.36,199.9,16.2,206.5,16.6,10.11,32.2,9.2,12.2,0.719,52.0,3.826,0.58,49.83,carbonate
2022-02-15 00:00:00,flotation_cell_rougher_06,air_blower_01,agitator_05,reagent_dosing_pump_04,91.0,56.3,45.14,81.8,19.9,81.8,19.9,9.76,31.7,11.6,11.3,0.453,52.0,7.407,0.83,51.14,carbonate
2022-02-15 03:00:00,flotation_cell_rougher_03,air_blower_02,agitator_04,reagent_dosing_pump_06,90.1,84.3,43.9,127.9,34.2,130.5,34.8,8.66,30.7,14.1,15.6,0.569,52.0,5.672,0.95,51.74,silicate
2022-02-15 06:00:00,flotation_cell_rougher_03,air_blower_04,agitator_01,reagent_dosing_pump_03,99.4,94.7,44.94,83.5,29.8,83.5,29.8,9.41,32.9,14.7,9.1,0.45,52.0,7.415,0.91,51.52,oxide
2022-02-15 09:00:00,flotation_cell_rougher_06,air_blower_01,agitator_02,reagent_dosing_pump_05,89.5,71.2,42.92,176.6,27.6,176.6,27.6,10.32,26.5,8.9,15.3,0.497,51.47,6.478,0.77,50.28,oxide
2022-02-15 12:00:00,flotation_cell_rougher_01,air_blower_03,agitator_01,reagent_dosing_pump_03,56.7,81.8,47.96,105.4,17.8,115.1,19.1,9.59,25.9,9.4,9.5,0.546,52.0,6.528,0.47,49.23,carbonate
2022-02-15 15:00:00,flotation_cell_rougher_05,air_blower_03,agitator_04,reagent_dosing_pump_02,67.4,68.5,44.88,168.1,29.6,175.1,30.6,9.0,31.4,8.7,13.6,0.529,52.0,6.347,0.87,51.3,oxide
2022-02-15 18:00:00,flotation_cell_rougher_04,air_blower_02,agitator_04,reagent_dosing_pump_03,60.8,87.8,46.65,170.6,18.0,173.5,18.3,9.88,28.6,13.3,9.0,0.542,52.0,6.416,0.74,50.66,carbonate
2022-02-15 21:00:00,flotation_cell_rougher_01,air_blower_04,agitator_01,reagent_dosing_pump_04,68.8,79.5,44.9,89.0,34.9,94.3,36.4,10.28,29.6,14.9,15.3,0.45,52.0,7.408,0.95,51.74,oxide
2022-02-16 00:00:00,flotation_cell_rougher_05,air_blower_01,agitator_03,reagent_dosing_pump_02,81.8,80.4,44.95,155.7,20.7,159.3,21.0,9.41,31.4,11.4,11.9,0.675,52.0,4.382,0.72,50.52,carbonate
2022-02-16 03:00:00,flotation_cell_rougher_05,air_blower_04,agitator_04,reagent_dosing_pump_03,64.5,58.7,46.76,87.1,25.6,92.2,26.8,9.93,30.3,12.5,12.3,0.506,52.0,6.928,0.77,50.81,carbonate
